cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40
1207.667,810.153,1163.969,1108.517,902.375,787.011,1124.246,1060.629,1048.226,930.642,918.207,902.548,688.25,747.653,1015,964.163,1025.462,969.333,843.159,991.802,808.66,815,782.143,1033.411,880.774,692.109,613.76,1168.71,871.014,1078.524,802.339,887.42,1060.38,789.274,753.257,1149.82,791.771,877.705,688.469,915.631
1262.639,818.583,1219.5,1092.135,936.527,783.461,1081.119,1074.586,1060.902,921.044,890.31,883.143,660.923,764.528,1004.539,969.106,1003.231,961.677,790.875,942.135,831,839.583,802.67,1056.777,915.821,724.141,632.367,1154.677,870.419,1101.457,828.991,890.275,1088.633,752.702,764.371,1151.18,820.243,873.88,710.938,931.774
1247.833,777.444,1191.906,1076.09,939.107,788.382,1089.349,1083.086,1055.286,910.774,900.509,905.036,677.481,736.403,997.137,947.538,1040.298,960.781,799.193,955.542,805.196,780.417,774.973,1043.295,920.94,692.875,674.177,1172.508,864.476,1088.39,800.393,893.725,1036.24,795.571,715.857,1151.967,825.771,862.41,705.542,927.821
1276.222,819.667,1197.5,1035.292,905.17,805.416,1100.802,1079.4,1029.744,889.642,857.957,909.774,678.548,737.208,1013.196,949.817,1019.394,982.479,786.489,921.271,835.907,821.119,781.554,1025.438,928.738,712.125,657.532,1125.306,860.052,1086.719,796.911,855.507,1107.937,789.679,742.1,1142.918,795.314,865.373,694.51,942.357
1284.722,785.319,1160,1075.169,917.179,772.382,1104.397,1060.986,1049.586,902.073,872.474,848.452,663.413,727.5,1021.49,922.24,1009.558,943.083,782.682,908,804.722,812.833,783.571,1022.652,897,695.719,652.709,1103.056,872.519,1079.927,818.214,885.623,1035.253,744.845,737.171,1085.574,785.429,882.699,717.031,911.417
1224.278,775,1128.375,1011.742,913.357,768.91,1090.452,1045.457,1046.406,907.62,843.733,875.714,656.692,702.819,1002.167,941.5,1002.981,948.875,806.455,925.177,786.361,811.929,762.402,1023.723,920.75,693.516,658.304,1113.048,827.433,1075.701,787.277,823.406,1082.127,747.714,742.771,1107.328,800,851.651,685.74,916.31
1218.139,776.347,1162.625,1024.056,944.339,787.112,1073.127,1050.529,1005.271,911.905,874.784,873.083,670.885,725.375,987.853,928.981,975.01,942.833,762.386,926.646,768.907,803.25,774.554,1005.357,916.476,713.141,653.089,1147.419,852.538,1090.457,801.259,857.333,1076.38,734.131,728.1,1115.803,829.9,859.187,666.875,901.714
1201.833,780.375,1171.562,1054.82,880.643,768.371,1091.976,1010.514,1014.398,878.774,877.328,873.048,642.413,696.278,934.735,932.077,996.933,924.292,754.148,920.375,777.278,810.286,766.464,1034.125,911.167,705.141,635.354,1129.113,852.233,1082.183,785.982,855.638,979.114,745.5,696.957,1115.836,799.086,823.892,686.365,867.167
1136.861,814.583,1076.906,1085.562,892.777,761.978,1097.008,998.229,978.677,907.803,851.819,820.405,653.433,702.986,915.608,941.721,970.01,922.583,769.159,935.458,781.959,802.083,778.027,1034.5,893.321,714.047,634.873,1099.815,848.986,1058.427,781.259,844.58,976.646,738.786,679.714,1084.525,779.314,821.458,646.531,845.833
1238.306,769.625,1191.969,1029.079,911.938,782.067,1101.437,1002.957,1014.556,872.737,879.259,843.595,614.125,724.194,992.284,927,985.317,908.823,758.057,925.125,775.691,781.964,760.268,1015.446,883.31,678.25,617.899,1126.452,869.6,1078.732,779.348,870.71,1039.57,745.238,713.929,1081.787,798.171,829.548,672.188,893.774
1251,777.556,1177.5,1058.348,903.786,730.214,1089.651,1012.229,1010.293,879.343,861.241,854.548,629.962,704.861,985.882,918.279,999.154,912.094,773.67,889.604,781.144,810.298,751.973,1020.92,879.44,687.297,640.506,1119.5,843.343,1050.219,806.214,846.551,1074.43,733.31,720.643,1097.459,787.229,821.602,682.385,874.464
1196.25,781.222,1211.875,1010.809,878.071,753.944,1095.04,994.714,994.797,887.591,855.905,841.321,623.077,703.458,991.402,934.548,967.288,946.531,796.875,925.062,771.969,741.179,762.062,991.571,903.905,705.453,639.519,1116.129,845.286,1043.098,778.705,885.71,1083.025,755.786,705.857,1057.197,779.129,841.211,647.854,889.5
1192.028,749.833,1182.75,1007.876,876.009,736.528,1115.571,1058.814,1038.699,889.781,845.448,820.393,661.269,686.583,1010.284,930.913,970.875,926.406,773.739,894.042,751.155,824.643,779.393,1015.134,925.107,680.688,643.266,1110.161,839.357,1087.537,772.196,834.884,1064.329,748.81,739.629,1030.508,788.186,827.337,673.552,889.619
1235.222,778.708,1126.375,1021.202,860.491,761.955,1078.952,1044.443,1025.932,876.474,865.879,807.75,618.702,724.333,982.451,933.654,972.962,925.354,781.841,891.979,741.072,753.655,761.455,997.696,916.714,694.125,625.797,1115.952,838.891,1082.768,788.75,829.565,981.215,764.667,699.114,1040.852,801.443,831.693,626.312,882.583
1266.889,742.569,1194.469,1004.169,859.5,744.798,1060.857,1013.414,1013.053,874.62,847.155,818.774,640.885,671.181,966.275,906.144,998.606,900.281,779.443,870.875,728.856,802.869,780.357,1000.321,876.381,679.953,641.342,1108.758,844.371,1061.079,762.223,855.029,1015.025,743.155,705.129,1053.951,790.614,816.59,673.052,859.786
1273.417,741.722,1160.75,1062.348,895.375,735.697,1053.381,1036.157,999.316,885.453,826.345,805.405,632.99,687.25,974.029,939.913,981.779,902.958,776.273,898.656,752.649,766.143,777.571,991.161,888.31,701.609,621.506,1080,829.867,1048.659,753.33,824.594,999.329,750.298,711.129,1091.984,786.1,831.343,617.552,870.786
1243.556,772.181,1112.719,1025.438,860.554,729.888,1090.778,1073.9,961.835,861.759,859.603,819.548,648.731,636.431,911.833,923.442,939.356,899.094,727.148,915.562,760.526,806.762,757.08,1010.866,856.429,690.469,647.405,1117.476,845.043,1053.677,744.054,850.333,971.494,730.333,663.9,1105.082,795.871,830.259,663.302,842.5
1119.361,763.403,1088.938,1044.472,869,732.528,1092.063,1032,1021.383,882.818,822.828,801.512,623.933,700.528,981.216,919.365,969.163,891.677,763.841,911.406,770.639,807.988,777.223,1011.92,857.964,691.859,609.013,1138.403,855.105,1056.64,773.241,882.319,936.671,738.357,706.657,1100.967,775.8,823.669,656.698,848.75
1210.5,735.542,1152.125,1016.91,868.295,747.449,1054.516,1045.286,1003.308,871.219,843.25,794.214,646.529,709.319,978.078,930.058,961.115,921.49,790.511,876.167,748.67,830.095,795.071,996.795,886.81,670.094,624.721,1111.016,843.405,1054.598,778.67,841.507,1023.253,757.143,690.571,1094.754,790,820.964,639.396,883.262
1178.139,778.083,1188.219,1013.697,873.116,746.393,1114.389,1062.929,1020.376,869.934,839.543,827.536,635,708.097,990.088,928.615,978.913,935.229,784.011,907.031,759.454,788.083,776.857,991.027,873.452,698.266,630.76,1083.258,843.205,1067.329,760.196,847.072,1046.494,743.083,696.2,1056.492,797.4,824.301,685.312,860.214
1246.722,734,1163.844,986.011,869.973,776.663,1070.714,1035.586,1004.429,873.81,848,845.429,660.038,716.625,960.99,903.096,945.75,899.448,795.216,893.24,763.093,801.857,762.616,999.964,872.19,683.156,622.696,1098.645,844.781,1049,767.75,848.841,1113.886,720.881,716.057,1042.279,817.386,832.072,653.448,895.857
1197.944,757.097,1172.281,1046.034,923.812,705.517,1083.444,1093.929,1023.684,874.54,855.56,812.274,694.654,696.125,1018.078,931.49,968.375,905.323,785.716,941.76,759.856,814.06,759.67,994.911,894.179,659.516,621.658,1128.46,847.281,1069.183,791.911,858.145,1061.722,742.786,699.786,1083.115,783.429,833.699,650.698,889.155
1228.833,760.028,1189.719,1001,895.768,748.978,1095.127,1046.629,1015.662,869.088,838.44,806.25,664.375,728.736,968.98,923.731,965.385,942.312,791.284,905.677,799.742,814.607,771.062,1007.455,892.5,685.266,632.899,1092.194,839.362,1045.006,809.089,825.188,1143.152,760.476,720.257,1079.213,791.029,841.072,657.26,880.333
1224.25,765.292,1173.531,1035.281,906.071,768.629,1075.23,1045.371,1010.398,897.285,853.147,818.881,670.981,684.597,953.99,955.163,973.683,931.948,731.386,924.792,785.299,825.512,782.634,1027.768,853.536,693.953,651.228,1114.911,838.695,1067.921,768.464,858.391,1017.177,734.738,703.814,1070.688,786.2,847.289,652.229,868.19
1248.722,793.139,1131.938,1075.494,928.839,753.337,1088.905,1033,1005.135,891.62,885.517,829.405,678.413,700.264,930.275,896.885,975.212,930.365,764.659,962.188,805.454,824.869,779.321,1016.17,873.583,679.297,632.975,1133.073,837.676,1088.64,791.786,861.986,1052.785,746.417,698.814,1095.246,783.257,847.705,661.979,868.048
1161.333,789.5,1138.156,1018.303,911.884,732.91,1102.81,1044.471,1005.241,900.635,857.862,819.702,680,684.139,937.686,921.327,996.952,899.354,767.318,925.615,803.804,803.429,783.795,1022.741,915.655,684.156,643.38,1133.306,841.152,1068.39,795.509,895.551,965.013,759.976,701.471,1099.918,802.757,814.542,652.49,840.929
1262.361,791.958,1164.688,1062.18,892.875,755.27,1088.611,1016.429,1035.526,874.474,841.276,853.036,641.096,722.528,992.294,914.452,954.625,928.469,775.739,926.812,806.897,804.536,773.643,999.688,899.381,695.75,631.671,1146.75,850.105,1081.939,790.598,859.986,1040.646,779.357,752.471,1049.475,810.443,833.584,676.292,904.714
1223.778,807.542,1156.875,1010.921,896.277,738.056,1084.968,1057.071,1013.669,893.292,863.888,822.94,671.038,716.819,953.569,892.731,1012.212,906.104,763.08,897.135,801.021,837.464,787.625,994.848,903.798,697.672,649.24,1137.121,852.657,1093.11,783.518,839.507,1065.392,767.643,738.157,1078.607,781.643,826.5,647.49,866.821
1218.722,803.014,1185.062,1042.258,898.438,792.067,1123.024,1013.157,1008.722,875.38,878.741,824.238,875.558,774.514,1007.941,918.192,956.394,930.875,821.636,892.76,805.866,811.429,767.991,979.232,913.548,727.219,648.494,1111.371,870.109,1087.287,771.545,829.942,1047.089,738.202,769.957,1068.262,812.786,843.018,719.417,875.607
1276.472,836.125,1179.75,1067.506,942.634,764.292,1110.063,1053.586,1000.571,1021.146,864.716,891.702,907.606,753.25,949.304,903.721,1004.413,951.229,787.682,918.375,823,877.417,793.893,1025.071,908.917,766.25,646.329,1129.065,871.543,1096.652,789.455,879.826,1060.43,773.845,772.286,1102.049,804.186,828.56,735.802,895.714
1263.389,842.611,1183.375,1060.506,919.679,761.416,1094.698,1009.829,999.699,977.912,839.259,820.44,844.144,741.167,1004.794,929.288,969.394,939.469,793.034,948.323,832.804,822.429,781.929,1019.045,896.321,734.812,649.405,1140.411,846.233,1086.25,782.857,905.29,1069.797,770.798,759.2,1070.066,805.414,837.307,724.073,882.571
1267.722,818.528,1120.969,1093.764,944.652,744.551,1088.516,1020.871,990.263,942.066,849.931,831.905,798.673,724.722,905.863,914.981,930.413,905.958,730.67,923.135,817.619,834.917,796.973,1017.134,833.655,721.031,664.671,1162.831,828.319,1071.293,786.027,873.449,1024.835,733.036,705.943,1100.213,781.629,805.518,712.094,867.131
1094.722,815.181,1110.219,1079.112,923.812,747.191,1108.262,1053.186,1000.992,953.708,862.776,828.774,807.885,730.236,990.941,936.183,978.625,912.812,814.011,904.521,814.639,855.643,785.098,1016.652,913.571,733.469,649.506,1151.79,845.538,1068.805,774.571,828.986,1011.519,762.155,739.129,1085.607,784.3,843.169,695.51,861.143
1278.5,823.292,1196.562,1038.112,884.491,746.371,1091.405,1072.857,989.06,950.693,832.319,845.357,801.279,758.236,972.843,908.471,992.712,927.271,778.739,938.156,804.99,848.179,793.491,983.58,883.048,717.625,630.646,1147.444,841.586,1085.085,790.902,878.043,1089.899,778.298,746.914,1109.098,814.443,849.843,707.229,907.012
1210.361,813.417,1183.281,1035.281,919.08,727.382,1111.508,1065.243,1036.098,948.175,879.526,826.476,732.635,702.736,966.039,919.317,955.99,948.896,782.159,919.115,802.443,797.202,775.393,992.071,933.119,717.516,635.266,1121.911,842.105,1096.055,789.116,842.696,1067.81,762.464,730.257,1096.934,796.657,852.627,680.719,887.25
1263.917,818.333,1093.188,1003.742,881.429,740.854,1096.516,1045.843,1017.602,917.693,869.026,820.583,737.625,756.25,962,913.865,977.692,920.208,779.352,904.198,825.041,831.06,788.036,986.455,893.571,700.062,641.443,1105.476,865.2,1069.311,800.42,882.899,1109.24,744.905,755.671,1095.705,828.614,819.849,692.083,901.976
1226.278,786.125,1134.781,1045.719,969.527,724.337,1078.444,1044.286,1015.902,910.153,846.388,830.917,725.587,755.819,1005.343,930.212,969.76,917.396,800.795,915.604,845.485,803.94,783.214,998.723,863.274,687.25,634.291,1134,847.043,1058.939,815.143,846.681,1061.481,784.488,746.129,1105.475,783.943,827.741,701.844,895.036
1255.028,811.181,1191.719,1015.82,907.812,755.438,1081.095,1047.114,1005.842,892.095,855.414,842.714,743.981,760.264,986.824,930.375,978.817,938.969,795.386,900.26,792.278,824.393,787.652,988.679,928.905,749.188,657.051,1122.831,851.91,1072.945,787.357,859.058,1118.76,777.524,737.157,1112.623,792.057,833.867,679,886.833
1228.972,829.722,1214.75,1014.674,935.071,755.202,1083.532,1059.686,1026.444,918.474,857.345,807.083,700.663,721.861,992.265,904.798,949.106,952.229,800.023,917.208,817.99,813.833,778.723,994.455,897.917,719.719,640.367,1124.556,837.362,1067.622,787.33,857.362,1096.418,759.381,730.771,1101.377,793.886,826.217,708.75,883.774
1225.417,819.333,1152.281,1048.236,907.062,748.91,1098.754,1067.243,996,887.044,847.56,850.012,706.308,702.417,904.069,943.577,996.663,944.844,768.386,927.906,838.845,804.774,795.482,1004.116,946.738,749.969,651.962,1112.726,857.462,1060.866,783.438,869.565,1072.139,759.476,747.671,1074.639,825.414,817.91,701.177,857.024
1205.222,782.111,1091.906,1040.157,922.357,722.348,1090.651,1011.6,966.286,915.723,893.129,842.726,710.683,701.542,956.98,913.385,960.558,914.823,767.716,918.115,817.278,809.619,789.25,1042.304,862.964,725.359,646.468,1112.879,871.586,1042.762,785.554,870.623,1012.937,740.452,723.943,1047.229,779.529,852.259,706.042,843.595
1227.25,788.847,1208.906,1001.64,916.295,721.348,1073.19,1014.671,998.602,903.328,830.638,834.845,686.769,726.264,973.961,913.038,920.625,911.229,790.773,913.458,818.32,795.405,795.42,968.098,885.083,712.984,669,1136.177,847.424,1078.171,815.232,842.319,1078.544,762.679,735.514,1058.902,814.543,825.223,682.26,908.381
1241.028,784.722,1188.844,1046.18,908.42,708.202,1034.96,1054.271,1010.376,892.088,847.862,829.571,704.481,699.903,966.618,927.471,958.577,913.031,760.318,909.635,793.113,822.298,765.134,1024.018,872.071,686.359,643.101,1120.371,832.281,1070.317,799.786,842.797,1050.24,724.905,724.829,1067.066,762.5,847.47,681.458,876.75
1222.194,769.681,1127.906,1015.64,918.446,739.865,1078.5,1007.629,1006.128,850.635,836.241,803.631,669.721,690.444,971.569,895.962,955.077,890.875,773.83,868.052,797.649,773.583,759.58,984.893,901.357,705.609,641.975,1106.468,843.433,1056.957,786.08,861.29,1047.861,756.655,728.229,1068.18,764.771,835.349,670.938,883.405
1199.222,748.083,1109.062,974.371,905.036,717.494,1055.532,1005.414,991.421,853.109,840.207,817.929,690.442,731.736,948.284,893.962,950.846,894.667,767.227,885.062,789.639,809.405,760.562,1017.027,911.976,697.438,617.443,1096.629,823.595,1066.579,774.625,861.812,1052.24,711.762,710.371,1088.525,769.814,823.512,674.448,871.25
1201.667,779.639,1130.375,1031.371,892.688,705.011,1066.294,987.1,983.504,880.467,833.69,800.595,648.087,749.361,980.373,907.404,903.962,899.104,804.307,931.479,733.804,765.905,779.616,967.625,876.393,667.719,637.721,1109.855,840.214,1073.085,771.438,837.348,1034.62,748.69,749.514,1040.213,762.443,815.343,652.156,884.345
1146.611,734.708,1121.25,991.921,901.625,699.921,1043.016,999.243,987.947,849.584,826.241,800.75,668.077,686.958,992.127,875.269,950.683,902.844,748.386,914.125,781.175,798.774,783.839,991.857,878.262,689.047,625.405,1127.016,836.829,1043.86,787.661,862.29,1049.177,702.095,725.543,1052.902,772.971,818.512,669.458,878.762
1189,768.458,1115.188,968.09,872.107,717.697,1059.722,981.586,970.699,855.555,842.181,812.714,644.981,696.208,970.441,876.596,922.885,891.135,762.341,894.708,779.103,798.274,766.866,964.598,876.143,667.047,619.557,1084.46,847.038,1048.689,758.536,888.029,1057.987,716.857,725.629,1052.033,772.086,804.97,657.302,838.464
1218.917,757.653,1147.406,977.933,890.045,688.191,1041.802,1002.171,908.353,854.453,831.198,790.536,628.346,670.556,910.324,878.202,909.279,932.875,718.159,909.135,804.454,776.095,756.339,973.089,868.321,696.375,617.354,1104.54,833.671,1029.768,759.92,848.145,998.532,715.202,694.843,1045.279,755,802.524,674.406,812.06
1093.222,757.764,1115.969,1014.472,899.562,708.73,1061.159,1003.029,978.511,876.387,837.172,773.464,662.25,682.278,979.294,869.192,921.173,895.135,793.58,877.01,779.928,779.869,743.911,966.679,873.845,709.922,619.038,1105.976,807.033,1037.122,757.67,828.797,983.481,729.762,708.643,1034.59,748.143,824.494,646.854,840.929
1199.028,751.125,1126.312,975.472,870.902,712.315,1041.865,1057.229,970.91,860.299,813.319,783.202,650.087,690.444,969.402,882.587,926.058,875.917,768.409,859.146,764.649,793.798,769.562,944.098,901.845,682.406,618.861,1089.887,826.476,1059.165,776.134,821.261,1065.57,734.988,714.471,1072.754,771.943,802.247,672.021,855.274
1148.083,731.389,1148.75,993.899,865.955,693.022,1028.659,992.486,977.391,854.511,840.879,777.94,633.663,714.042,981.657,852.212,927.913,877.5,774.784,887.708,772.412,793.286,766.75,980.652,894.286,670.734,634.443,1089.298,816.038,1047.317,756.875,848.696,1054.532,739.476,695.143,1049.443,773.129,814.084,648.458,851.321
1224.25,741.681,1110.656,971.629,852.232,701.416,1027.865,1005.214,979.526,869.54,824.75,789.643,655.769,674.889,949.176,873.471,920.846,867.271,771.136,884.458,785.299,777.798,788.929,963.643,901.917,707.469,629.316,1100.685,837.19,1136.5,763.571,854.942,1076.481,713.417,718.2,1044.393,811.729,812.596,648.604,869.988
1222.083,742.528,1097.188,996.685,867.554,695.596,1044.016,1026.986,965.579,852.92,817.629,783.655,640.173,684.875,944.02,914.644,928.327,905.812,776.568,878.302,779.66,778.119,765.893,999.473,869.286,699.016,617.911,1110.056,809.338,1157.982,757.08,840.536,1041.101,751.833,735.614,1025.279,758.329,794.988,657.385,851.417
1185.722,780.333,1089.375,969.079,870.161,714.011,1019.151,991.971,958.511,873.299,826.19,791.036,637.221,698.444,936.931,878.808,923.308,892.302,781.5,862.177,781.144,767.25,785.473,955.571,895.667,682.719,620.494,1077.395,817.086,1080.384,754.045,866.13,1077.443,741.524,720.8,1023.475,794.286,790.548,664.75,836.667
1176.056,755.875,1062.312,979.517,861.964,708.056,1052.77,1022.629,977.414,863.905,814.155,797.702,641,681.222,936.294,870.202,917.904,913.927,754.58,881.917,800.268,826.321,782.491,978.393,903.702,713.188,610.544,1083.734,823.257,1090.396,759.83,878.899,1062.835,735.964,678.286,1060.771,784.557,817.705,654.812,841.476
1201.889,758.028,1119.312,970.831,873.741,698.315,1048.365,1005.286,962.053,831.022,834.129,786.929,649.192,666.403,897.657,885.5,929,888.667,748.443,890.323,753.423,828.012,765.062,977.679,877.464,710.875,669.418,1078.556,828.857,1082.872,769.036,876.696,1038.696,723.119,704.571,1063.131,771.214,797.139,638.385,840.012
1104.25,747.639,1072.469,975.022,857.795,723.427,1024.944,982.729,941.489,870.277,836.164,783.107,643.981,674.181,934.5,871.048,916.24,842.802,710.273,890.708,778.103,835.44,776.357,1000.286,855.893,683.906,592.063,1109.629,823.295,1048.799,760.848,835.783,957.658,726.167,681.771,1040.033,713.686,789.681,663.104,815.226
1151.139,742.75,1160.188,974.865,855.321,706.663,1044.071,995.443,960.932,873.854,828.664,777.274,618.49,697.722,944.775,896.317,928.038,864.833,774.205,864.76,759.258,783.512,773.795,968.661,881.298,673.875,625.063,1092.387,815.438,1075.305,744.67,874.116,1076.24,713.833,724.843,1036.262,782.614,818.44,639.135,844.56
1180.222,754.556,1104.125,988.921,844.402,696.596,1039,1033.186,937.932,856.54,836.586,767.25,620.279,693,929.824,883.558,927.702,845.396,744.909,897.823,766.103,821.345,787.268,964.741,847.048,668.109,625.139,1097.605,816.295,1064.366,782.821,879.377,1025.962,729.143,695.729,1011.59,765.157,805.898,651.885,859.774
1143.667,755.986,1108.406,991.663,881.554,701.281,1018.738,991.429,954.429,860.08,827.922,782.238,626.462,688.889,957.951,887.212,925.933,869.167,765.114,908.156,785.825,749.655,788.232,944.491,866.726,678.422,643.696,1069.024,830.41,1079.738,769.223,873.377,1054.582,725.69,711.714,1013.852,746.4,796.675,638.521,860.452
1167.556,744.153,1133.5,958.73,862.214,690.157,1031.865,1031.157,976.474,853.051,819.672,787.381,638.654,671.75,944.529,874.971,911.5,869.188,768.114,886.812,763.835,819.476,769.652,951.321,873.357,678.969,626.266,1080.75,824.014,1096.909,768.08,840.377,1066.494,757.31,694.986,1049.885,772.386,801.157,650.667,821.881
1194.972,756.292,1103.344,958.955,867.152,703.472,1064.929,957,949.902,833.015,806.224,768.464,610.115,706.903,960.902,911.635,950.74,864.146,793.466,881.083,776.928,764.679,788.42,967.509,885.798,675.594,627.911,1086.758,820.248,1061.866,771.089,830.652,1061.215,761.417,725.314,1070.18,790.1,800,664.531,809.976
1198.278,760.931,1178.969,954.573,860.571,708.348,1043.54,1012,949.511,838.007,823.569,785.714,644.74,672.125,913.382,872.317,933.471,873.844,768.886,882.021,753.258,809.857,786.223,958.705,894.655,696.094,623.215,1087.815,814.486,1061.616,767.982,857.594,1066.468,737.262,710.743,1041.82,758.529,812.163,646.552,868.512
1176.194,780.486,1110.25,992.82,869.696,701.124,1075.548,1004.5,947.91,835.139,810.957,772.19,660.058,660.556,917.294,864,913.923,860.031,743.977,896.635,776.959,793.429,807.241,954.679,847.286,668.547,634.101,1096.379,837.681,1066.744,739.411,839.043,984.608,745.512,684.086,1083.885,761.543,798.669,649.583,806.155
1145.5,763.931,1134.625,983.315,889.839,706.876,1047.063,1031.829,942.699,832.095,807.44,769.857,659.49,657.819,906.039,889.817,909.837,833.74,753.92,888.865,796.485,813.631,770.348,970.107,854.012,694.438,617.114,1112.815,833.386,1048.518,765.348,842.609,987.354,723.964,698.929,1044.328,741.2,791.247,652.625,831
1189.694,743.222,1100.562,1026.899,845.598,708.427,1063.167,992.6,970.158,853.555,818.44,775.238,622.971,719.25,929.775,862.548,926.913,847.458,786.25,898.177,774.794,799.238,763.464,955.821,921.524,683.719,617.886,1117.815,814.005,1060.835,769.446,833.986,998,722.893,727.757,1065.082,736.643,810.452,664.562,814.476
1236.361,751.236,1166.812,948.562,856.982,727.416,1044.182,1003.629,950.737,837.73,801.474,757.679,638.365,686.875,951.794,859.154,910.548,889.312,786.432,860.104,778.763,820.06,800.777,954.188,874.893,686.5,632.949,1053.774,811.629,1046.579,756.911,853.812,1086.127,726.667,698.686,1027.377,780,796.211,638.719,849.964
1171.167,725.736,1091.5,945.461,869.089,684.753,1073.373,1020.771,970.647,843.168,823.371,751.94,653.183,705.181,940.206,895.058,923.779,886.417,771.125,890.344,780.021,802.571,775.134,957.562,853.607,707.016,621.861,1091.669,819.286,1067.988,746,818.246,1063.747,729.857,738.857,1028.508,764.029,821.452,661.833,808.405
1193.222,738.542,1110.688,942.337,820.304,717.573,1054.563,1002.2,952.158,839.752,793.983,740.512,643.865,712.028,956.676,869.413,929.538,861.219,777.466,887.771,794.969,805.833,781.714,947.812,887.976,664.594,633.177,1091.339,827.01,1050.976,749.661,852.188,1079.354,739.405,703.586,1048.574,785.714,805.602,648.49,842.655
1179,721.681,1116.562,996.135,860.661,723.27,1026.643,996,935.256,871.905,815.336,756.405,790.798,695.944,960.235,876.327,911.462,873.604,802.08,885.583,787.155,797.214,771.339,998,866.774,722.547,635.835,1102.484,825.124,1065.768,750.446,843.246,1020.228,727.929,698.943,1057.295,778.029,819.283,664.208,833.81
1234.944,750.139,1068.062,957.337,881.241,735.067,1047.437,1015.343,948.459,833.628,814.267,797.619,845.885,700.264,919.922,854.365,891.183,897.135,771.898,892.854,776.34,831.655,790.098,944.58,884.738,705.828,642.418,1102.202,824.957,1054.817,730.848,855.42,1102.101,768.798,724.829,1038.672,750.029,798.295,646.115,860.905
1113.194,747.722,1085.125,959.742,863.179,695.764,1052.627,1009.271,920.647,834.175,818.836,760.036,832.163,672.125,900.578,874.462,878.038,868.354,730.25,920.146,800.68,819.94,777.741,986.714,850.167,689.406,642.481,1124.702,832.7,1064.25,745.42,836.29,957.949,745.524,699.029,1038.721,731.214,786.205,640.427,801.095
1111.25,756.139,1077.688,1001.157,870.518,709.348,1039.905,1023.686,964.962,873.19,810.112,767.821,763.269,698.528,943.02,867.817,904.577,898.094,768.966,904.802,802.505,788.179,787.205,957.411,882.821,699.344,631.304,1082.315,819.21,1063.927,797.768,858.348,1029.975,727.56,747.4,1031.377,790.343,794.392,636.854,831.083
1174.667,741.611,1135.75,958.483,861.277,696.854,1058.341,1022.071,945.639,890.46,826.017,757.333,739.702,707.792,912.118,845.606,896.769,835.385,800.739,910.74,792.113,817.607,784.562,970.723,884.619,698.297,628.266,1122.411,822.476,1079.598,817.5,840.406,1039.848,730.012,728.257,1037.672,756.329,807.355,645.24,846.214
1145.861,718.306,1093.312,956.978,859.134,705.798,1034.024,970.329,940.436,846.365,829.353,769.107,705.51,704.444,944.735,857.952,870.548,871.948,780.091,877.312,785.711,753.738,750.75,941.241,894.69,679.734,643.873,1064.653,821.467,1050.183,809.714,843.174,1064.835,756.286,705.086,1009.344,751.957,790.145,644.354,844.5
1165.083,701.347,1089.125,954.775,869.991,661.843,1023.365,1037.314,938.06,858.35,816.241,750.179,679.846,708.556,933.137,858.798,902.221,858.927,773.273,893.26,782.763,769.679,775.634,939.429,916.321,675.641,608.139,1085.976,830.405,1077.689,794.384,833.986,1039.886,724.464,714.214,1009.066,769.557,792.554,645.792,819.274
1170.306,722.556,1119.25,974.517,840.679,692.562,1023.381,990.9,945.105,838.606,796.759,755.298,664.452,700.194,909.971,855.481,884.481,898.323,806.807,883.312,784.392,757.024,748.946,928.375,896.917,677.812,622.266,1085.895,809.924,1057.256,784.143,852.449,1035.949,739.94,697.229,1003.049,732.643,790.994,650.74,838.202
1159.667,721.694,1106.938,948.697,835.062,671.933,1004.214,1010.029,932.564,835.92,820.466,766.321,653.394,661.139,875.039,844.952,904.923,855.573,744.5,871.885,780.299,801.036,781.429,948.955,896.119,722.797,640.051,1060.282,804.248,1051.896,800.893,815.841,1069.823,722.631,684.414,1027.672,747.214,787.235,654.542,843.821
1107.5,724.861,1064.594,965.539,836.223,688.663,1030.079,999.1,922.887,851.956,834.052,771.964,667.49,656.972,917.51,885.231,899.471,841.646,759.795,866.052,758.505,791.31,764.607,964.42,869.643,678.594,605.177,1099.815,815.319,1134.195,762.286,839.159,986.101,721.393,692.029,1008.328,727.257,789.187,652.396,823.643
1219.556,721.972,1128.969,965.214,842.723,681.011,1018.556,997.386,917.316,840.752,797.069,720.738,647.798,689.125,874.578,829.769,868.01,850.875,730.591,860.969,760.299,780.667,780.259,975.554,823.107,693.719,607.721,1073.597,813.51,1123.811,746.357,862.145,979.418,735.786,678.786,1020.59,783.057,796.102,651.375,806.881
1130.028,728.153,1064.625,974.91,839.116,666.461,1013.817,1006.357,944.12,840.723,805.853,752.464,619.212,676.264,936.118,852.971,897.558,850.917,760.761,873.677,780.021,800.917,780.071,968.089,842.417,685.188,627.57,1106.016,805.633,1069.238,739.884,834.507,991.114,730.476,708.043,1031.082,754.743,792.789,631.396,825.286
