Points0,Points1,Points2,,intensity,filtered
27,85.47249647,142,,821.5866,1.22
80,85.47249647,66,,1075.5512,0
70,85.47249647,124,,757.6858,0
61,85.47249647,26,,866.3248,6.716
139,85.47249647,58,,1042.5744,7.0278
137,85.47249647,163,,728.1214,0
169,85.47249647,131,,702.0542,0
0,85.47249647,127,,1044.7344,2.1966
68,85.47249647,66,,769.2714,4.857
52,85.47249647,144,,802.7026,4.6904
183,85.47249647,94,,652.0372,0
57,85.47249647,61,,835.5882,0
94,84.90832158,0,,1162.7112,0
174,84.90832158,8,,751.7696,0
97,84.90832158,5,,1103.6812,2.95
103,84.90832158,27,,977.8312,3.9684
143,84.90832158,50,,858.6446,0
163,84.90832158,70,,706.6114,0
162,84.90832158,95,,1041.83,3.9698
138,84.90832158,110,,1007.8546,8.243
107,84.90832158,117,,955.964,0
97,84.90832158,104,,859.1196,0
114,84.90832158,93,,829.9396,2.0792
121,84.90832158,75,,782.4524,0
178,84.90832158,153,,634.5884,0
148,84.90832158,176,,682.5056,0
7,84.90832158,178,,928.61,0
2,84.90832158,168,,881.325,0.95
17,84.90832158,116,,923.7768,0.8788
31,84.90832158,41,,871.125,0
116,84.90832158,146,,746.482,0
118,84.90832158,17,,885.1062,7.1292
149,84.90832158,38,,771.431,0
194,84.90832158,154,,818.926,10.819
55,84.90832158,167,,776.9946,0.359
59,84.90832158,96,,977.952,1.834
83,84.90832158,119,,873.081,0
111,84.90832158,175,,689.9906,0
81,84.90832158,156,,624.4454,0.929
97,84.90832158,59,,1092.3822,4.042
27,84.90832158,142,,821.4284,0
80,84.90832158,66,,1072.3476,0
70,84.90832158,124,,763.441,5.7552
61,84.90832158,26,,868.9742,2.6494
139,84.90832158,58,,1032.2782,0
137,84.90832158,163,,725.6452,0
169,84.90832158,131,,697.04,0
0,84.90832158,127,,1042.3574,0
68,84.90832158,66,,763.4456,0
52,84.90832158,144,,805.7726,3.07
183,84.90832158,94,,649.4642,0
57,84.90832158,61,,840.2096,4.6214
94,84.34414669,0,,1156.2334,0
174,84.34414669,8,,751.7918,0.0222
97,84.34414669,5,,1112.9,9.2188
103,84.34414669,27,,980.2604,2.4292
143,84.34414669,50,,862.5626,3.918
163,84.34414669,70,,705.2564,0
162,84.34414669,95,,1035.0236,0
138,84.34414669,110,,1001.6146,0
107,84.34414669,117,,951.367,0
97,84.34414669,104,,858.3546,0
114,84.34414669,93,,832.693,2.7534
121,84.34414669,75,,779.3596,0
178,84.34414669,153,,631.6808,0
148,84.34414669,176,,684.039,1.5334
7,84.34414669,178,,932.9414,4.3314
2,84.34414669,168,,884.727,3.402
17,84.34414669,116,,925.3826,1.6058
31,84.34414669,41,,862.173,0
116,84.34414669,146,,748.5888,2.1068
118,84.34414669,17,,890.354,5.2478
149,84.34414669,38,,768.5424,0
194,84.34414669,154,,803.5928,0
55,84.34414669,167,,778.1428,1.1482
59,84.34414669,96,,971.1716,0
83,84.34414669,119,,865.6858,0
111,84.34414669,175,,683.0374,0
81,84.34414669,156,,631.0758,6.6304
97,84.34414669,59,,1089.4402,0
27,84.34414669,142,,822.859,1.4306
80,84.34414669,66,,1070.216,0
70,84.34414669,124,,765.3196,1.8786
61,84.34414669,26,,867.8698,0
139,84.34414669,58,,1030.6276,0
137,84.34414669,163,,723.5904,0
169,84.34414669,131,,703.7256,6.6856
0,84.34414669,127,,1032.9736,0
68,84.34414669,66,,755.8142,0
52,84.34414669,144,,801.5666,0
183,84.34414669,94,,646.206,0
57,84.34414669,61,,844.0048,3.7952
94,83.77997179,0,,1149.3668,0
174,83.77997179,8,,749.0168,0
97,83.77997179,5,,1115.7376,2.8376
103,83.77997179,27,,977.8402,0
143,83.77997179,50,,860.2572,0
163,83.77997179,70,,703.6248,0
162,83.77997179,95,,1031.7236,0
138,83.77997179,110,,1006.7888,5.1742
107,83.77997179,117,,954.2512,2.8842
97,83.77997179,104,,862.7604,4.4058
114,83.77997179,93,,829.8016,0
121,83.77997179,75,,779.45,0.0904
178,83.77997179,153,,629.5732,0
148,83.77997179,176,,685.1084,1.0694
7,83.77997179,178,,942.3158,9.3744
2,83.77997179,168,,882.6212,0
17,83.77997179,116,,921.8826,0
31,83.77997179,41,,858.2772,0
116,83.77997179,146,,752.523,3.9342
118,83.77997179,17,,889.6518,0
149,83.77997179,38,,770.6248,2.0824
194,83.77997179,154,,801.8856,0
55,83.77997179,167,,779.0608,0.918
59,83.77997179,96,,965.9,0
83,83.77997179,119,,864.8644,0
111,83.77997179,175,,676.6562,0
81,83.77997179,156,,622.4454,0
97,83.77997179,59,,1089.879,0.4388
27,83.77997179,142,,821.8904,0
80,83.77997179,66,,1073.0234,2.8074
70,83.77997179,124,,765.1284,0
61,83.77997179,26,,860.606,0
139,83.77997179,58,,1036.1872,5.5596
137,83.77997179,163,,730.4286,6.8382
169,83.77997179,131,,701.8086,0
0,83.77997179,127,,1030.3244,0
68,83.77997179,66,,756.0486,0.2344
52,83.77997179,144,,802.3702,0.8036
183,83.77997179,94,,648.6624,2.4564
57,83.77997179,61,,840.3786,0
94,83.2157969,0,,1167.5112,18.1444
174,83.2157969,8,,750.7474,1.7306
97,83.2157969,5,,1121.9126,6.175
103,83.2157969,27,,974.6268,0
143,83.2157969,50,,862.1286,1.8714
163,83.2157969,70,,699.6338,0
162,83.2157969,95,,1039.7206,7.997
138,83.2157969,110,,1001.643,0
107,83.2157969,117,,955.9338,1.6826
97,83.2157969,104,,855.308,0
114,83.2157969,93,,823.8136,0
121,83.2157969,75,,776.5214,0
178,83.2157969,153,,622.8,0
148,83.2157969,176,,691.6528,6.5444
7,83.2157969,178,,947.5962,5.2804
2,83.2157969,168,,890.7386,8.1174
17,83.2157969,116,,928.7826,6.9
31,83.2157969,41,,862.546,4.2688
116,83.2157969,146,,769.1616,16.6386
118,83.2157969,17,,887.7268,0
149,83.2157969,38,,770.3898,0
194,83.2157969,154,,787.7334,0
55,83.2157969,167,,781.4734,2.4126
59,83.2157969,96,,959.3446,0
83,83.2157969,119,,870.8454,5.981
111,83.2157969,175,,674.9938,0
81,83.2157969,156,,629.615,7.1696
97,83.2157969,59,,1085.3048,0
27,83.2157969,142,,821.281,0
80,83.2157969,66,,1075.6368,2.6134
70,83.2157969,124,,767.1766,2.0482
61,83.2157969,26,,859.5798,0
139,83.2157969,58,,1056.8986,20.7114
137,83.2157969,163,,737.4786,7.05
169,83.2157969,131,,710.5172,8.7086
0,83.2157969,127,,1036.3538,6.0294
68,83.2157969,66,,771.3314,15.2828
52,83.2157969,144,,804.434,2.0638
183,83.2157969,94,,648.9478,0.2854
57,83.2157969,61,,839.3286,0
94,82.651622,0,,1176.939,9.4278
174,82.651622,8,,754.3836,3.6362
97,82.651622,5,,1125.6688,3.7562
103,82.651622,27,,970.5684,0
143,82.651622,50,,863.1786,1.05
163,82.651622,70,,699.9708,0.337
162,82.651622,95,,1039.6144,0
138,82.651622,110,,1004.9544,3.3114
107,82.651622,117,,953.6496,0
97,82.651622,104,,848.1386,0
114,82.651622,93,,822.7946,0
121,82.651622,75,,778.2094,1.688
178,82.651622,153,,628.05,5.25
148,82.651622,176,,686.5334,0
7,82.651622,178,,941.3176,0
2,82.651622,168,,885.9386,0
17,82.651622,116,,929.8692,1.0866
31,82.651622,41,,864.3482,1.8022
116,82.651622,146,,768.0978,0
118,82.651622,17,,891.179,3.4522
149,82.651622,38,,769.1898,0
194,82.651622,154,,793.0024,5.269
55,82.651622,167,,783.959,2.4856
59,82.651622,96,,957.3534,0
83,82.651622,119,,873.5168,2.6714
111,82.651622,175,,679.4376,4.4438
81,82.651622,156,,629.2454,0
97,82.651622,59,,1084.3904,0
27,82.651622,142,,821.0906,0
80,82.651622,66,,1072.899,0
70,82.651622,124,,771.839,4.6624
61,82.651622,26,,856.2754,0
139,82.651622,58,,1054.9442,0
137,82.651622,163,,742.1644,4.6858
169,82.651622,131,,707.6972,0
0,82.651622,127,,1037.4654,1.1116
68,82.651622,66,,766.5144,0
52,82.651622,144,,803.1786,0
183,82.651622,94,,650.4312,1.4834
57,82.651622,61,,844.119,4.7904
94,82.08744711,0,,1176.1334,0
174,82.08744711,8,,759.5696,5.186
97,82.08744711,5,,1126.8938,1.225
103,82.08744711,27,,971.3482,0.7798
143,82.08744711,50,,868.2374,5.0588
163,82.08744711,70,,700.8764,0.9056
162,82.08744711,95,,1046.924,7.3096
138,82.08744711,110,,999.2172,0
107,82.08744711,117,,955.6452,1.9956
97,82.08744711,104,,843.8584,0
114,82.08744711,93,,817.6688,0
121,82.08744711,75,,779.1974,0.988
178,82.08744711,153,,636.0058,7.9558
148,82.08744711,176,,680.0446,0
7,82.08744711,178,,938.8116,0
2,82.08744711,168,,882.027,0
17,82.08744711,116,,927.1134,0
31,82.08744711,41,,867.2752,2.927
116,82.08744711,146,,767.9114,0
118,82.08744711,17,,890.9414,0
149,82.08744711,38,,771.361,2.1712
194,82.08744711,154,,787.4192,0
55,82.08744711,167,,787.9536,3.9946
59,82.08744711,96,,955.341,0
83,82.08744711,119,,873.5644,0.0476
111,82.08744711,175,,679.5252,0.0876
81,82.08744711,156,,631.0378,1.7924
97,82.08744711,59,,1084.1452,0
27,82.08744711,142,,825.3678,4.2772
80,82.08744711,66,,1073.3746,0.4756
70,82.08744711,124,,763.157,0
61,82.08744711,26,,848.2086,0
139,82.08744711,58,,1046.6734,0
137,82.08744711,163,,745.4382,3.2738
169,82.08744711,131,,705.3686,0
0,82.08744711,127,,1051.9244,14.459
68,82.08744711,66,,765.7916,0
52,82.08744711,144,,801.7328,0
183,82.08744711,94,,649.9708,0
57,82.08744711,61,,833.3952,0
94,81.52327221,0,,1176.5,0.3666
174,81.52327221,8,,761.1586,1.589
97,81.52327221,5,,1132.1376,5.2438
103,81.52327221,27,,969.6786,0
143,81.52327221,50,,869.8944,1.657
163,81.52327221,70,,701.9954,1.119
162,81.52327221,95,,1052.589,5.665
138,81.52327221,110,,1007.2972,8.08
107,81.52327221,117,,953.2992,0
97,81.52327221,104,,838.2614,0
114,81.52327221,93,,813.5724,0
121,81.52327221,75,,776.7212,0
178,81.52327221,153,,642.6114,6.6056
148,81.52327221,176,,673.8306,0
7,81.52327221,178,,928.4292,0
2,81.52327221,168,,882.548,0.521
17,81.52327221,116,,923.8942,0
31,81.52327221,41,,860.1898,0
116,81.52327221,146,,765.6726,0
118,81.52327221,17,,887.0832,0
149,81.52327221,38,,773.493,2.132
194,81.52327221,154,,800.2144,12.7952
55,81.52327221,167,,784.3768,0
59,81.52327221,96,,960.4642,5.1232
83,81.52327221,119,,871.0216,0
111,81.52327221,175,,682.7284,3.2032
81,81.52327221,156,,625.7214,0
97,81.52327221,59,,1092.9034,8.7582
27,81.52327221,142,,825.963,0.5952
80,81.52327221,66,,1067.1306,0
70,81.52327221,124,,762.382,0
61,81.52327221,26,,842.055,0
139,81.52327221,58,,1033.2278,0
137,81.52327221,163,,745.093,0
169,81.52327221,131,,702.8116,0
0,81.52327221,127,,1058.0196,6.0952
68,81.52327221,66,,764.7516,0
52,81.52327221,144,,800.6472,0
183,81.52327221,94,,652.7916,2.8208
57,81.52327221,61,,827.5048,0
94,80.95909732,0,,1180.9276,4.4276
174,80.95909732,8,,760.9724,0
97,80.95909732,5,,1125.55,0
103,80.95909732,27,,983.3124,13.6338
143,80.95909732,50,,866.5712,0
163,80.95909732,70,,705.6494,3.654
162,80.95909732,95,,1058.8494,6.2604
138,80.95909732,110,,999.5858,0
107,80.95909732,117,,952.036,0
97,80.95909732,104,,838.3622,0.1008
114,80.95909732,93,,813.326,0
121,80.95909732,75,,774.2926,0
178,80.95909732,153,,639.4748,0
148,80.95909732,176,,683.3306,9.5
7,80.95909732,178,,925.4784,0
2,80.95909732,168,,880.0634,0
17,80.95909732,116,,926.9768,3.0826
31,80.95909732,41,,855.8438,0
116,80.95909732,146,,769.2998,3.6272
118,80.95909732,17,,889.3562,2.273
149,80.95909732,38,,775.6848,2.1918
194,80.95909732,154,,796.1668,0
55,80.95909732,167,,783.1392,0
59,80.95909732,96,,961.3642,0.9
83,80.95909732,119,,880.655,9.6334
111,80.95909732,175,,683.6784,0.95
81,80.95909732,156,,624.0454,0
97,80.95909732,59,,1100.3164,7.413
27,80.95909732,142,,823.9612,0
80,80.95909732,66,,1059.9158,0
70,80.95909732,124,,762.6552,0.2732
61,80.95909732,26,,840.7768,0
139,80.95909732,58,,1019.529,0
137,80.95909732,163,,738.2096,0
169,80.95909732,131,,709.3658,6.5542
0,80.95909732,127,,1061.059,3.0394
68,80.95909732,66,,757.603,0
52,80.95909732,144,,802.5062,1.859
183,80.95909732,94,,655.5706,2.779
57,80.95909732,61,,826.0238,0
94,80.39492243,0,,1189.2054,8.2778
174,80.39492243,8,,759.9612,0
97,80.39492243,5,,1138.2436,12.6936
103,80.39492243,27,,981.2338,0
143,80.39492243,50,,864.5372,0
163,80.39492243,70,,710.4382,4.7888
162,80.39492243,95,,1054.7,0
138,80.39492243,110,,1008.9116,9.3258
107,80.39492243,117,,952.203,0.167
97,80.39492243,104,,839.3052,0.943
114,80.39492243,93,,812.376,0
121,80.39492243,75,,772.1356,0
178,80.39492243,153,,645.1248,5.65
148,80.39492243,176,,679.325,0
7,80.39492243,178,,923.6568,0
2,80.39492243,168,,869.5672,0
17,80.39492243,116,,918.9384,0
31,80.39492243,41,,860.877,5.0332
116,80.39492243,146,,767.893,0
118,80.39492243,17,,885.1604,0
149,80.39492243,38,,776.0518,0.367
194,80.39492243,154,,807.243,11.0762
55,80.39492243,167,,785.6106,2.4714
59,80.39492243,96,,958.7,0
83,80.39492243,119,,878.474,0
111,80.39492243,175,,685.8596,2.1812
81,80.39492243,156,,625.053,1.0076
97,80.39492243,59,,1093.7196,0
27,80.39492243,142,,822.2374,0
80,80.39492243,66,,1056.8584,0
70,80.39492243,124,,759.8196,0
61,80.39492243,26,,845.4088,4.632
139,80.39492243,58,,1024.5114,4.9824
137,80.39492243,163,,731.2596,0
169,80.39492243,131,,704.0402,0
0,80.39492243,127,,1052.4984,0
68,80.39492243,66,,755.583,0
52,80.39492243,144,,801.7484,0
183,80.39492243,94,,650.4082,0
57,80.39492243,61,,834.0214,7.9976
94,79.83074753,0,,1183.7832,0
174,79.83074753,8,,752.9222,0
97,79.83074753,5,,1120.7498,0
103,79.83074753,27,,979.4114,0
143,79.83074753,50,,866.2408,1.7036
163,79.83074753,70,,705.7192,0
162,79.83074753,95,,1060.6666,5.9666
138,79.83074753,110,,1010.6658,1.7542
107,79.83074753,117,,956.4302,4.2272
97,79.83074753,104,,840.3374,1.0322
114,79.83074753,93,,812.3364,0
121,79.83074753,75,,765.3808,0
178,79.83074753,153,,646.8134,1.6886
148,79.83074753,176,,685.9362,6.6112
7,79.83074753,178,,929.0216,5.3648
2,79.83074753,168,,874.1154,4.5482
17,79.83074753,116,,917,0
31,79.83074753,41,,863.3916,2.5146
116,79.83074753,146,,768.3408,0.4478
118,79.83074753,17,,886.825,1.6646
149,79.83074753,38,,781.4044,5.3526
194,79.83074753,154,,805.7858,0
55,79.83074753,167,,783.3928,0
59,79.83074753,96,,958.4714,0
83,79.83074753,119,,870.2644,0
111,79.83074753,175,,688.044,2.1844
81,79.83074753,156,,624.7822,0
97,79.83074753,59,,1094.4904,0.7708
27,79.83074753,142,,823.1974,0.96
80,79.83074753,66,,1058.1328,1.2744
70,79.83074753,124,,755.4232,0
61,79.83074753,26,,837.5392,0
139,79.83074753,58,,1023.9672,0
137,79.83074753,163,,729.7786,0
169,79.83074753,131,,709.663,5.6228
0,79.83074753,127,,1049.836,0
68,79.83074753,66,,756.683,1.1
52,79.83074753,144,,803.6062,1.8578
183,79.83074753,94,,653.4644,3.0562
57,79.83074753,61,,822,0
94,79.26657264,0,,1187.1888,3.4056
174,79.26657264,8,,744.5334,0
97,79.26657264,5,,1120.8374,0.0876
103,79.26657264,27,,969.3148,0
143,79.26657264,50,,856.3624,0
163,79.26657264,70,,709.009,3.2898
162,79.26657264,95,,1056.4696,0
138,79.26657264,110,,1010.2058,0
107,79.26657264,117,,957.2798,0.8496
97,79.26657264,104,,841.26,0.9226
114,79.26657264,93,,808.9416,0
121,79.26657264,75,,759.0452,0
178,79.26657264,153,,643.5748,0
148,79.26657264,176,,696.2306,10.2944
7,79.26657264,178,,936.898,7.8764
2,79.26657264,168,,875.198,1.0826
17,79.26657264,116,,920.123,3.123
31,79.26657264,41,,863.6292,0.2376
116,79.26657264,146,,775.0386,6.6978
118,79.26657264,17,,885.0522,0
149,79.26657264,38,,785.0064,3.602
194,79.26657264,154,,808.2666,2.4808
55,79.26657264,167,,778.2874,0
59,79.26657264,96,,957.098,0
83,79.26657264,119,,878.4024,8.138
111,79.26657264,175,,687.2534,0
81,79.26657264,156,,624.5974,0
97,79.26657264,59,,1093.4824,0
27,79.26657264,142,,821.0632,0
80,79.26657264,66,,1054.9792,0
70,79.26657264,124,,757.4732,2.05
61,79.26657264,26,,840.1682,2.629
139,79.26657264,58,,1042.9164,18.9492
137,79.26657264,163,,728.5572,0
169,79.26657264,131,,713.563,3.9
0,79.26657264,127,,1042.7738,0
68,79.26657264,66,,761.5172,4.8342
52,79.26657264,144,,804.9928,1.3866
183,79.26657264,94,,653.2458,0
57,79.26657264,61,,829.3,7.3
94,78.70239774,0,,1193.8888,6.7
174,78.70239774,8,,736.0834,0
97,78.70239774,5,,1117.2248,0
103,78.70239774,27,,971.8788,2.564
143,78.70239774,50,,850.5268,0
163,78.70239774,70,,712.2878,3.2788
162,78.70239774,95,,1052.3856,0
138,78.70239774,110,,1003.04,0
107,78.70239774,117,,955.7912,0
97,78.70239774,104,,849.222,7.962
114,78.70239774,93,,810.5208,1.5792
121,78.70239774,75,,756.3548,0
178,78.70239774,153,,669.8364,26.2616
148,78.70239774,176,,703.8556,7.625
7,78.70239774,178,,947.7372,10.8392
2,78.70239774,168,,872.5,0
17,78.70239774,116,,920.448,0.325
31,78.70239774,41,,871.602,7.9728
116,78.70239774,146,,784.6706,9.632
118,78.70239774,17,,884.3958,0
149,78.70239774,38,,783.1404,0
194,78.70239774,154,,804.9832,0
55,78.70239774,167,,778.4856,0.1982
59,78.70239774,96,,962.6766,5.5786
83,78.70239774,119,,880.9548,2.5524
111,78.70239774,175,,692.8752,5.6218
81,78.70239774,156,,628.3416,3.7442
97,78.70239774,59,,1091.4162,0
27,78.70239774,142,,819.4108,0
80,78.70239774,66,,1058.4292,3.45
70,78.70239774,124,,754.4928,0
61,78.70239774,26,,840.2956,0.1274
139,78.70239774,58,,1049.4912,6.5748
137,78.70239774,163,,729.3502,0.793
169,78.70239774,131,,713.5658,0.0028
0,78.70239774,127,,1045.3672,2.5934
68,78.70239774,66,,768.883,7.3658
52,78.70239774,144,,810.6,5.6072
183,78.70239774,94,,655.5624,2.3166
57,78.70239774,61,,829.862,0.562
94,78.13822285,0,,1202.9388,9.05
174,78.13822285,8,,737.4668,1.3834
97,78.13822285,5,,1110.7248,0
103,78.13822285,27,,957.9664,0
143,78.13822285,50,,857.6554,7.1286
163,78.13822285,70,,717.6158,5.328
162,78.13822285,95,,1049.2396,0
138,78.13822285,110,,1007.5886,4.5486
107,78.13822285,117,,951.4514,0
97,78.13822285,104,,845.2366,0
114,78.13822285,93,,809.6862,0
121,78.13822285,75,,760.831,4.4762
178,78.13822285,153,,714.4192,44.5828
148,78.13822285,176,,700.0584,0
7,78.13822285,178,,945.7666,0
2,78.13822285,168,,870.8634,0
17,78.13822285,116,,913.302,0
31,78.13822285,41,,881.5374,9.9354
116,78.13822285,146,,781.8002,0
118,78.13822285,17,,883.3312,0
149,78.13822285,38,,783.4496,0.3092
194,78.13822285,154,,811.4666,6.4834
55,78.13822285,167,,783.8124,5.3268
59,78.13822285,96,,960.4284,0
83,78.13822285,119,,873.5976,0
111,78.13822285,175,,697.297,4.4218
81,78.13822285,156,,633.248,4.9064
97,78.13822285,59,,1088.2936,0
27,78.13822285,142,,821.6012,2.1904
80,78.13822285,66,,1057.2256,0
70,78.13822285,124,,746.7732,0
61,78.13822285,26,,844.5824,4.2868
139,78.13822285,58,,1070.3114,20.8202
137,78.13822285,163,,738.5312,9.181
169,78.13822285,131,,712.9802,0
0,78.13822285,127,,1040.0852,0
68,78.13822285,66,,771.5602,2.6772
52,78.13822285,144,,808.1686,0
183,78.13822285,94,,651.873,0
57,78.13822285,61,,839.1478,9.2858
94,77.57404795,0,,1178.3054,0
174,77.57404795,8,,736.764,0
97,77.57404795,5,,1094.3874,0
103,77.57404795,27,,960.2024,2.236
143,77.57404795,50,,858.8948,1.2394
163,77.57404795,70,,711.2854,0
162,77.57404795,95,,1050.9286,1.689
138,77.57404795,110,,1008.717,1.1284
107,77.57404795,117,,945.4334,0
97,77.57404795,104,,844.5256,0
114,77.57404795,93,,813.1586,3.4724
121,77.57404795,75,,761.3024,0.4714
178,77.57404795,153,,753.1788,38.7596
148,77.57404795,176,,697.1084,0
7,77.57404795,178,,935.5234,0
2,77.57404795,168,,873.925,3.0616
17,77.57404795,116,,906.8,0
31,77.57404795,41,,877.3458,0
116,77.57404795,146,,770.5638,0
118,77.57404795,17,,895.3396,12.0084
149,77.57404795,38,,787.833,4.3834
194,77.57404795,154,,811.4426,0
55,77.57404795,167,,779.2052,0
59,77.57404795,96,,966.9336,6.5052
83,77.57404795,119,,868.6524,0
111,77.57404795,175,,697.8782,0.5812
81,77.57404795,156,,635.1544,1.9064
97,77.57404795,59,,1102.4792,14.1856
27,77.57404795,142,,825.8154,4.2142
80,77.57404795,66,,1060.7598,3.5342
70,77.57404795,124,,744.475,0
61,77.57404795,26,,841.078,0
139,77.57404795,58,,1044.6758,0
137,77.57404795,163,,742.3026,3.7714
169,77.57404795,131,,713.0488,0.0686
0,77.57404795,127,,1042.354,2.2688
68,77.57404795,66,,761.803,0
52,77.57404795,144,,806.1674,0
183,77.57404795,94,,652.2146,0.3416
57,77.57404795,61,,829.374,0
94,77.00987306,0,,1166.322,0
174,77.00987306,8,,742.8446,6.0806
97,77.00987306,5,,1091.625,0
103,77.00987306,27,,971.3416,11.1392
143,77.00987306,50,,859.1806,0.2858
163,77.00987306,70,,716.2044,4.919
162,77.00987306,95,,1044.235,0
138,77.00987306,110,,1009.3,0.583
107,77.00987306,117,,944.2964,0
97,77.00987306,104,,850.53,6.0044
114,77.00987306,93,,810.5068,0
121,77.00987306,75,,764.4786,3.1762
178,77.00987306,153,,775.196,22.0172
148,77.00987306,176,,695.7778,0
7,77.00987306,178,,936.0862,0.5628
2,77.00987306,168,,868.4768,0
17,77.00987306,116,,902.9596,0
31,77.00987306,41,,879.6812,2.3354
116,77.00987306,146,,770.132,0
118,77.00987306,17,,898.2312,2.8916
149,77.00987306,38,,792.3298,4.4968
194,77.00987306,154,,808.5642,0
55,77.00987306,167,,781.6194,2.4142
59,77.00987306,96,,966.9034,0
83,77.00987306,119,,874.4952,5.8428
111,77.00987306,175,,696.3438,0
81,77.00987306,156,,637.043,1.8886
97,77.00987306,59,,1100.6084,0
27,77.00987306,142,,825.8002,0
80,77.00987306,66,,1059.9476,0
70,77.00987306,124,,754.8286,10.3536
61,77.00987306,26,,849.0984,8.0204
139,77.00987306,58,,1037.9214,0
137,77.00987306,163,,741.8432,0
169,77.00987306,131,,714.7574,1.7086
0,77.00987306,127,,1042.9278,0.5738
68,77.00987306,66,,767.0658,5.2628
52,77.00987306,144,,800.7554,0
183,77.00987306,94,,647.2188,0
57,77.00987306,61,,833.9096,4.5356
94,76.44569817,0,,1162.611,0
174,76.44569817,8,,743.4584,0.6138
97,76.44569817,5,,1096.6374,5.0124
103,76.44569817,27,,974.5708,3.2292
143,76.44569817,50,,867.3752,8.1946
163,76.44569817,70,,712.0606,0
162,76.44569817,95,,1044.9906,0.7556
138,76.44569817,110,,1013.2742,3.9742
107,76.44569817,117,,942.9926,0
97,76.44569817,104,,860.6716,10.1416
114,76.44569817,93,,816.9136,6.4068
121,76.44569817,75,,767.8428,3.3642
178,76.44569817,153,,794.3634,19.1674
148,76.44569817,176,,694.9306,0
7,76.44569817,178,,927.1746,0
2,76.44569817,168,,863.7154,0
17,76.44569817,116,,896.4058,0
31,76.44569817,41,,874.5144,0
116,76.44569817,146,,774.7866,4.6546
118,76.44569817,17,,902.825,4.5938
149,76.44569817,38,,791.7586,0
194,76.44569817,154,,810.919,2.3548
55,76.44569817,167,,782.189,0.5696
59,76.44569817,96,,971.4856,4.5822
83,76.44569817,119,,873.8238,0
111,76.44569817,175,,703.0844,6.7406
81,76.44569817,156,,636.0608,0
97,76.44569817,59,,1106.8228,6.2144
27,76.44569817,142,,824.8934,0
80,76.44569817,66,,1065.672,5.7244
70,76.44569817,124,,768.3964,13.5678
