Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39
375.824,696.215,824.838,1325.594,955.775,1065.433,1442.165,1562.238,1320.788,1200.348,1175.983,1064.925,851.817,744.727,657.316,607.45,827.496,717.952,667.429,700.52,702.457,607.166,520.875,705.268,502.933,553.575,685.308,899.715,814.435,1131.803,783.512,800.607,640.253,608.873,558.13,395.575,692.348,471.375,209.39
372.029,692.208,822.809,1316.248,945.716,1058.474,1433.258,1570.024,1319.135,1200.949,1182.061,1060.902,844.779,743.094,661.932,602.45,823.33,708.317,659.671,703.049,698.534,616.907,517.25,692.089,496.231,543.225,685.729,892.591,808.623,1131.416,785.355,791.569,636.733,609.159,560.349,397.459,690.402,472.348,206.309
374.402,688,817.904,1305.647,940.52,1046.948,1430.567,1577.468,1315.558,1204.768,1179,1056.872,832.269,739.422,665.541,600.093,819.93,702.26,654.829,707.5,694.983,621.483,517.844,680.616,488.317,526.938,684.331,881.54,807.246,1130.015,784.074,785.495,634.925,611.365,562.678,400.836,684.705,473.08,206.199
381.196,686.4,812.382,1299.609,942.725,1032.103,1434.052,1580.429,1313.577,1212.732,1171.974,1055.218,817.375,732.625,665.18,602.393,820.374,703.606,655.664,709.637,692.586,622.583,521.263,674.152,482.462,512.55,679.241,873.949,807.225,1127.818,783.587,785.222,633.932,616.262,565.514,403.308,679.938,473.607,208.213
388.51,688.277,809.647,1300.286,950.069,1016.814,1442.134,1577.69,1315.788,1222.739,1166.217,1055.94,804.096,722.719,660,611.336,826.643,712.779,661.2,706.765,689.638,624.119,525.375,675.33,480.731,505.825,669.872,873.686,804.819,1124.182,786.537,789.796,633.301,621.984,568.26,401.705,679.786,472.786,211.14
393.637,693.554,812.11,1304.594,957.098,1006.093,1452.227,1571.524,1320.308,1230.109,1162.252,1056.008,796.356,711.781,652.098,625.836,837.504,725.26,667.95,698.902,684.121,627.285,527.619,684.661,482.635,505.712,657.113,878.19,798.688,1118.197,792.587,795.773,632.904,624.683,569.356,394.897,683.232,469.589,212.581
395.824,700.715,819.029,1306.263,959.539,1003.845,1460.938,1565.492,1321.221,1232.5,1157.974,1051.925,795.442,704.594,645.774,640.843,848.722,734.51,671.579,687.108,677.026,630.841,527.081,698.491,486.212,507.5,643.805,882.533,790.848,1110.146,798.81,800.194,632.514,622.659,567.233,384.897,686.036,464.643,211.669
394.451,706.069,825.522,1301.338,957.676,1009.629,1465.722,1560.794,1314.596,1232.493,1153.052,1042.03,798.654,705.953,644.353,650.779,854.748,736.202,668.821,672.029,671.56,633.325,525.737,710.723,488.221,508.075,633.391,884.234,784.659,1101.752,801.587,802.014,631.438,617.698,561.932,375.856,684.196,460.054,209.566
388.461,705.231,825.353,1291.083,954.235,1018.155,1465.856,1556.444,1302.337,1234.725,1148.252,1027.895,801.971,716.141,648.023,652.9,852.087,731.625,660.471,655.784,669.552,634.371,526.9,716.018,486.221,509,628.737,883.642,782.536,1095.139,799.422,800.287,629.925,612.524,554.801,370.87,677.143,457.42,208.176
377.196,697.062,816.081,1280.256,950.245,1024.093,1462.103,1553.056,1289.885,1239.123,1142.948,1013.03,804.615,729.844,653.872,647.643,842.313,726.885,650.65,641.216,670.095,632.914,531.244,712.884,479.827,512.575,630.233,882.161,784.623,1091.131,794.033,794.546,629.226,607.19,547.068,370.219,668.482,457.116,207.956
363.196,684.4,801.221,1271.654,944.539,1025.381,1455.052,1552.357,1280.962,1240.478,1135.783,1001.293,808.01,739.609,657.85,637.186,830.27,726.567,644.457,630.363,671,627.642,535.619,703.875,470.76,518.888,636.609,881.321,789.196,1088.263,789.339,786.667,629.856,600.278,539.473,372.541,663.089,458.554,208.176
351.255,671.354,787.221,1263.421,938.059,1024.113,1446.381,1553.754,1274.827,1235.87,1127.635,995.12,812.577,741.453,657.917,624.507,818.887,729.817,644.107,623.765,671,618.974,536.312,692.911,461.894,525.025,644.278,881.81,794.587,1084.328,788.645,780.014,630.76,592.23,532.308,376.281,663.232,460.393,208.478
346.461,661.046,778.419,1253.12,934.235,1023.402,1438.144,1551.794,1269.817,1229.565,1122.513,996.083,816.26,737.312,654.827,613.457,807.617,731.462,647.679,621.578,670.5,609.298,533.263,681.884,454.788,528.975,648.977,882.912,800.13,1078.387,792.752,776.806,630.199,586.286,526.151,380.473,666.768,462.009,209.007
350.471,655.554,774.919,1240.91,934.814,1025.557,1431.722,1540.444,1264.788,1228.739,1122.991,1004.85,816.75,731.688,650.541,607.407,796.096,727.769,650.343,624.098,671.164,601.828,529.944,670.812,450.25,531.162,648.068,882.387,805.051,1071.073,800.289,776.944,628.61,584.817,521.856,383.856,669.402,462.973,209.743
360.529,656.6,775.257,1230.158,937.167,1029.783,1426.588,1519.198,1260.029,1234.623,1127.017,1019.744,813.683,727.492,647.135,606.279,786.783,718.846,648.764,630.745,674.095,598.43,528.994,661.384,448.635,532.412,642.684,878.62,807.812,1064.241,808.545,778.676,627.979,586.857,520.322,384.849,669.438,462.527,210.301
371.314,664.892,777.471,1225.188,936.902,1032.938,1421.031,1494.333,1254.865,1240.913,1127.991,1036.113,809.817,724.57,646.338,606.05,783.548,707.663,644.314,639.931,678.44,599.093,529.975,657.027,449.981,532.037,636.18,872.153,806.674,1058.708,814.793,779.833,629.473,588.865,521.938,383.144,667.161,460.375,210.757
378.647,677.762,779.257,1228.496,933.284,1029.897,1414.062,1473.746,1248.75,1240,1119.8,1048.609,808.981,721.164,648.368,602.657,786.948,697.49,640.764,649.804,681.414,602.325,529.919,659.268,452.452,528.925,631.045,865.131,801.493,1055.168,816.711,778.611,632.719,588.373,526.438,380.158,663.08,456.929,211.36
381.667,690.854,778.434,1237.571,929.765,1018.021,1405.753,1460.54,1243.654,1229.181,1102.852,1054.692,813.192,715.898,651.361,595.5,793.974,690.981,640.393,658.696,681.147,605.642,526.4,666.339,452.654,522.588,628.947,859.401,793.899,1055.015,813.207,774.741,636.281,585.69,532.349,378.267,656.902,452.893,211.772
381.569,700.662,774.478,1246.519,929.912,1000.299,1397.113,1452.603,1244.442,1211.515,1084.017,1054.684,820.894,709.273,652.925,587.957,800.391,689.798,642.186,664.814,678.672,607.106,519.381,674.92,448.337,513.7,630.692,855.372,785.754,1058.934,805.041,770.204,638.103,582.976,537.356,378.37,648.67,448.75,211.941
379.843,705.1,768.985,1251.451,933.353,984.175,1387.959,1448.175,1252.644,1193.457,1070.73,1049.511,828.115,704.328,652.06,583.843,804.322,694.462,644.821,667,676.672,605,511.544,681.571,441.413,504.812,635.684,853.044,778.348,1065.759,794.446,767.227,636.466,581.651,539.651,378.836,639.866,444.161,212.743
377.049,703.9,765.037,1254.09,937.951,978.113,1379.722,1448.698,1264.077,1181.304,1065.583,1040.925,831.192,703.836,650.278,584.979,806.383,703.875,648.207,665.324,676.371,598.914,506.669,683.491,436.356,500,641.624,851.942,772.986,1071.985,784.388,766.056,630.473,582.317,538.822,377.342,633.161,439.17,215.162
372.657,698.669,765.75,1259.18,942.039,985.887,1374.804,1457.27,1272.856,1178.188,1066.278,1032.045,827.856,707.703,649.549,590.571,807.852,715.846,652.429,660.431,676.095,590.159,506.531,678.848,436.01,501.438,645.489,850.686,771.848,1073.686,777.562,765.361,621.801,585.46,536.788,372.89,631.036,434.812,218.596
366.147,692.277,772.471,1267.895,944.98,1004.33,1374.804,1472.516,1276.279,1182.775,1070.13,1025.376,818.462,712.094,650.135,598.486,807.93,727.202,657.186,653.618,674.034,582.278,511.381,670.196,439.913,507.388,645.376,847.489,775.464,1068.613,774.876,764.602,614.075,591.325,535.445,366.637,633.393,431.866,220.963
357.922,685.862,784.176,1276.534,945.255,1024.856,1378.412,1488.579,1275.115,1190.036,1077.304,1020.414,806.452,712.383,650.947,606.636,804.122,734.125,662.186,646.402,670.543,579.245,520.231,662.929,445.038,514.7,640.519,843.307,780.855,1058.051,775.149,764.736,610.075,598.413,534.925,360.637,636.5,430.589,220.779
350.294,679.2,796.941,1280.722,942.706,1039.35,1383.206,1500.087,1272.106,1193.015,1089.252,1015.436,796.029,706.727,650.737,612.821,795.939,735.894,666.621,640.078,667.241,582.384,531.912,661.464,448.769,522.1,632.165,841.993,783.043,1046.124,776.182,766.139,609.294,603.492,533.63,355.473,636.491,431.054,218.125
346.275,671.015,806.743,1279.714,940.235,1044.454,1386.887,1505.643,1271.49,1187.42,1103.678,1011.459,789.798,697.82,649.105,615.379,787.357,735.173,668.729,635.755,664.112,589.225,543.794,665.438,449.933,529.025,623.511,846.365,779.841,1037.971,776.645,767.366,608.719,604.095,530.349,350.877,633.071,433.152,214.301
346.382,661.6,811.118,1275.241,941.549,1041.113,1388,1504.675,1277.577,1174.087,1113.183,1011.075,786.029,691.078,646.617,614.043,782.957,736.115,666.471,634.059,661.534,596.205,552.375,670.25,449.135,533.088,617.737,854.825,773.319,1036.708,776.521,766.773,606.877,601.143,525.349,346.993,630.125,436.321,210.368
348.667,652.692,810.228,1269.015,946.196,1033.217,1385.165,1495.262,1290.74,1159.471,1110.583,1013.617,781.375,690.07,644.564,609.879,784.183,739.673,660.2,634.814,660.948,601.219,555.025,670.143,447.596,530.737,616.038,862.759,766.906,1041.766,776.355,765.357,604.801,597.579,519.438,345.034,631.268,439.116,206.574
350.137,645.031,805.029,1261.805,949.431,1025.433,1380.031,1477.881,1307.173,1151.094,1095.913,1014.789,774.471,693.273,643.624,605.879,789.113,742.221,653.086,637.049,663.405,603.788,551.9,664.107,446.51,520.062,616.692,866.964,761.449,1049.117,776.793,765.37,604.384,595.937,513.253,345.486,637.5,440.223,202.5
349.48,637.777,796.603,1254.18,947.686,1021.959,1377.732,1460.302,1321.029,1152.616,1077.009,1011.759,767.538,695.336,643.857,605.143,795.8,740.481,648.921,640.108,667.078,603.444,546.081,654.92,446.308,504.025,616.932,867.693,755.196,1054.745,777.917,767.685,605.849,597.413,507.856,347.418,646.857,440.071,198.338
347.971,631.069,786.934,1245.962,943.265,1024.526,1382.134,1453.381,1327.558,1161.101,1062.043,1005.677,763.048,691.695,644.564,609.357,802.609,734.25,649.521,644.539,668.759,600.298,540.794,645.312,447.279,489.65,615.759,865.73,747.384,1057.423,779.058,770.593,608.178,601.659,505.541,349.527,656.125,440.107,194.779
347.324,627.654,778.89,1236.684,941.304,1031.484,1389.887,1461.262,1323.904,1169.848,1053.504,999.248,761.587,682.484,645.18,616.65,807.357,725.394,654.293,650.451,666.802,595.391,537.438,636.42,449.817,483.8,614.692,861.599,741.058,1058.336,778.215,771.417,610.863,607.548,508.041,351.527,661.286,441,191.904
347.853,630.731,774.809,1227.436,943.598,1037.783,1393.691,1477.373,1310.577,1173.485,1047.87,994.098,761.75,672.82,645.947,622.329,807.496,716.577,661.479,656.647,661.853,590.338,534.362,630.08,453.856,487.8,615.992,856.234,741.225,1059.445,773.678,768.81,614.836,613.016,513.904,353.74,659.25,442.312,189.485
348.069,640.231,774.228,1221.083,945.824,1037.722,1389.979,1489.135,1290.856,1170.116,1041.904,991.639,762.356,669.344,647.008,622.9,803.252,710.173,668.071,661.245,655.155,586.536,529.75,629.08,458.144,495.725,619.18,851.898,749.935,1061.058,765.826,763.681,621.034,614.96,519.445,356.486,650.857,442.527,187.949
346.324,652.054,774.574,1220.331,942.049,1029.34,1381.742,1487.222,1269.135,1161.848,1036.539,992.556,764.231,675.586,647.925,618.507,798.209,707.654,670.071,664.961,648.328,585.033,523.281,634.42,460.24,500.013,620.579,850.518,762.819,1062.577,757.264,758.87,627.808,611.444,521.308,359.267,640.152,441.83,188.456
342.882,661.546,774.368,1225.346,930.745,1015.464,1374.052,1471.008,1248.106,1151.435,1035.765,994.97,769.971,688.617,647.053,613.079,797.165,708.115,664.521,669.559,643.026,586.682,516.213,643.759,458.76,497.325,615.857,851.891,772.203,1064.745,751.141,757.296,631.294,603.524,518.26,360.877,631.955,441.071,191.529
339.588,666.969,774.588,1232.925,915.304,999.567,1369.516,1447.429,1229.721,1141.797,1042.113,995.248,781.856,702.234,643.203,610.186,802.93,708.75,652.064,675.686,641.328,591.192,509.35,653.982,455.365,491.325,605.195,852.971,774.08,1069.248,748.488,760.329,628.767,594.96,511.589,360.151,628.116,440.42,196.147
338.529,670.515,777.235,1237.466,900,983.608,1367.856,1424.944,1217.192,1135.232,1053.104,992.045,798.048,711.328,637.647,610.729,813.678,707.683,635.914,682.137,642.793,596.636,502.325,662.598,452.635,487.638,594.586,850.066,770.435,1075.898,747.595,767.069,619.89,588.698,503.801,357.575,627.616,439.134,199.875
340.304,675.262,783.022,1234.797,885.99,969.619,1367.392,1409.222,1214.144,1133.13,1062.783,987.88,812.981,714.828,633.436,613.879,823.73,705.26,620.693,686.392,644.569,600.768,494.487,667.393,451.308,489.337,590.639,842.62,764.645,1081,746.19,775.417,607.247,586.119,497.925,355.534,628.589,436.786,200.721
344.941,681.069,791.199,1224.489,872.029,961.546,1365.783,1401.738,1220.154,1134.333,1065.765,985.571,820.404,714.273,632,619.064,826.626,703.106,610.129,687.5,643.457,602.556,485.569,667.571,451.413,496.087,594.812,834.35,758.239,1079.788,743.231,783.431,594.048,587.675,496.705,357.116,630.741,434.295,198.419
352.098,684.546,799.86,1210.113,858.225,962.041,1361.237,1400.206,1230.625,1135.587,1060.365,986.286,818.952,711.023,632.135,624.479,819.513,701.913,606.329,686.078,639.448,602.053,476.206,664.071,453.067,505.938,603.301,829.307,750.768,1070.628,739.645,789.005,582.74,593.46,501.836,362.164,633.491,432.804,194.978
360.892,681.769,805.662,1195.872,848.343,969.567,1353.227,1400.921,1239.067,1135.348,1049.096,989.827,813.49,705.438,631.865,625.986,804.704,701.038,608.179,684.627,635.586,599.106,467.956,658.804,455.769,516.662,610.947,827.993,743.246,1055.321,737.248,790.13,574.199,601.468,512.384,367.363,635.205,432.241,192.868
369.588,671.546,805.787,1185.353,846.765,980.639,1343.031,1400.682,1241.731,1136.043,1036.852,995.647,810.49,698.445,631.639,619.064,787.774,700.25,611.75,684.529,634.707,592.715,463.225,653.214,457.683,525.25,615.737,827.985,738.333,1037.774,736.463,786.088,568.048,608.016,524.884,368.479,634.116,431.134,192.412
376.304,656.523,800.066,1181.594,853.833,990.732,1332.763,1399.024,1237.99,1141.326,1028.713,1001.699,812.212,691.82,632.85,603.543,774.748,701.135,614.2,683.461,637.034,582.411,463.831,648.741,456.548,527.65,617.947,827.343,738.036,1022.613,736.025,777.81,564.226,610.294,535.397,363.979,629.473,428.643,192.14
379.225,641.977,791.779,1187.549,865.225,994.052,1325.237,1398.286,1230.365,1151.348,1026.896,1004.286,815.529,687.516,635.549,585.243,768.417,706.24,615.507,677.147,641.621,570.212,470.069,647.286,452.202,521.688,618.301,825.496,741.746,1014.292,734.934,767.199,563.178,608.921,541.706,355.747,621.473,425.241,191.059
376.843,632.962,785.088,1203.203,875.853,984.546,1322.577,1401.206,1223.058,1161.674,1030.565,999.917,816.74,685.82,638.256,572.4,767.974,714.913,617.293,665.108,647.612,561.444,479.9,650.089,446.981,509.913,617.233,823.139,747.036,1014.934,734.587,756.514,564.74,606.619,542.473,347.712,610.732,423.196,190.213
369.147,631.992,781.838,1223.271,883.127,961.588,1327.443,1406.738,1219.5,1167.399,1037.765,988.278,815.385,685.094,639.451,570.071,769.844,721.952,620.986,653.333,654.716,561.887,490.062,655.83,443.808,498.625,615.376,820.657,752.145,1022.672,736.901,747.982,567.603,605.302,537.281,343.24,599.723,423.973,191.294
358.824,637.092,780.632,1239.414,887.451,932.845,1340.32,1411.365,1219.51,1166.949,1046.852,971.985,812.99,681.703,639.09,577.65,770.183,721.99,626.707,648.598,661.457,572.987,498.75,661.232,443.99,491.75,612.812,818.124,755.993,1031.825,741.884,744.111,570.555,605.516,527.452,342.726,592.991,427.17,194.463
350.382,643.885,779.309,1246.872,890.824,910.495,1357.887,1411.556,1218.904,1163.087,1056.052,956.489,811.471,672.805,637.459,590.2,766.87,714.654,633.971,650.931,666.457,589.96,505.556,663.304,445.99,488.75,608.669,815.058,757.029,1038.438,748.141,745.907,573.801,606.96,516.719,344.062,594.402,430.625,197.662
348.382,648.554,776.088,1247.549,895.529,903.649,1372.433,1407.048,1214.337,1160.152,1062.8,948.414,811.913,659.547,634.609,601.657,761.878,705.115,641.179,654.265,668.422,605.139,510.875,661.339,446.529,486.638,602.541,811.708,754.529,1041.657,754.19,751.454,578.856,608.429,509.603,345.521,602.911,432.054,198.375
353.108,650.092,770.809,1247.09,902.196,912.959,1376.835,1400.659,1206.827,1161.529,1064.626,952.368,813.971,648.07,629.992,607.907,760.217,698.346,646.329,654.569,666.25,612.709,514.6,657.027,443.567,484.15,596.308,809.409,750.152,1042.182,759.124,756.31,586.301,606.532,508.13,346.856,612.714,430.375,195.809
360.49,650.354,764.375,1249.308,908.108,930.134,1370.062,1394.984,1199.625,1167.326,1060.244,966.211,816.087,645.453,624.075,608.107,765.887,695.24,648.293,653.706,658.888,611.815,516.369,653.429,437.923,482.638,592.541,809.416,747.254,1039.343,762.545,757.736,593.849,598.214,511.137,348.644,617.607,426.509,191.559
364.569,651.4,758.419,1254.06,908.971,944.33,1357.65,1391.302,1193.76,1173.29,1049.939,982.015,816.99,653.328,618.368,603.407,777.67,693.962,647.086,655.706,647.552,605.026,516.537,652.866,432.029,482.85,592.496,811.066,747.232,1032.044,763.826,756.625,597.555,583.786,515.76,350.699,615.464,422.625,188.044
361.961,654.846,754.971,1258.782,903.98,950.763,1346.742,1390.944,1187.24,1173.573,1035.052,991.647,816.712,666.438,614.368,595.307,789.47,693.404,642.9,660.961,636.078,595.762,516.031,655.277,427.846,483.888,595.541,813.818,748.014,1021.058,761.835,755.991,595.274,568.079,519,352.233,608.857,421.357,186.169
353.922,661.531,756.088,1261.248,896.176,953.474,1340.814,1395.968,1178.317,1166.377,1017.783,993.526,814.442,677.383,613.789,586.486,794.974,693.404,636.136,666.039,628.629,587.02,515.062,658.473,426.817,484.438,599.391,818.759,747.007,1009.036,755.512,757.588,589,557.286,518.945,352.493,602.08,423.741,185.721
346.363,670.946,762.978,1260.579,890.951,958.299,1338.691,1406.627,1168.212,1154.92,1000.409,991.955,808.567,682.609,617.474,580.814,791.93,694.087,628.05,668.01,626.612,580.477,512.819,659.705,430.029,484.487,601.782,827.204,744.036,998.912,746.422,760.968,583.753,554.159,514.89,351.959,597.598,428.768,185.956
345.127,680.2,775.875,1257.429,891.275,965.361,1337.247,1418.73,1159.837,1142.022,984.565,991.444,798.673,682.18,623.872,582.007,782.478,694.462,620.593,666.931,627.853,576.126,508.531,658.161,437.577,485.087,601.842,837.219,741.29,991.737,738.479,764.5,584.24,556.754,507.301,351.726,596.009,434.348,186.882
352.167,686.092,792.529,1252.684,896.176,970.196,1333.835,1426.571,1156.125,1128.232,972.635,992.421,786.308,677.375,629.053,591.686,769.748,692.673,615.707,665.529,629.948,573.245,502.406,654.812,447.471,488.237,600.368,844.431,739.87,987.737,734.207,766.958,591.808,560.889,498.171,352.658,597.527,438.366,188.721
363.735,687.138,809.515,1245.865,901.127,970.082,1326.876,1428.167,1158.231,1113.348,968.73,991.662,773.798,669.531,629.241,607.657,756.4,687.067,613.686,665.441,631.991,570.662,495.531,651.571,456.433,494.913,598.827,846.044,738.623,986.781,732.017,767.745,604.103,563.524,490.445,354.932,603.473,439.429,191.147
373.931,685.015,823.213,1237.248,902.196,967.052,1316.113,1424.508,1165.837,1098.993,975.965,986.902,762.519,661.07,625.113,624.093,744.278,678.538,612.843,665.667,634.759,567.146,489.4,650.339,462.279,502.962,598.684,842.905,736.072,988.482,729.033,766.5,615.945,564.706,486.507,358.144,613.67,437.402,193.654
379.559,682.231,831.206,1228.459,898.745,964.062,1304.289,1414.905,1176.837,1087.609,991.722,978.992,754.538,655.039,621.489,634.021,735.609,672.212,611.729,662.99,638.422,561.589,485.375,651.5,464.173,507.65,601.18,837.803,733.42,992.431,725.141,762.458,621.918,565.992,486.575,361.164,625.5,433.446,195.654
380.99,680.115,832.426,1220.774,893.324,961.196,1297.206,1397.897,1186.683,1081.007,1008.357,971.639,751.25,652.695,622.639,633.314,732.522,673.538,610.886,656,641.595,554.311,484.169,654.062,462.606,505.6,607.414,833.007,733.725,998.139,723.463,754.287,618.856,568.206,489.5,362.623,633.643,429.25,197.551
380.647,677.792,827.353,1212.752,888.431,956.155,1298.175,1377.682,1189.058,1079.681,1018.322,968.165,752.173,652.68,628.278,623.443,735.487,683.317,612.729,645.725,642.629,547.411,485.5,656.214,457.99,498.362,616.195,828.942,738.232,1005.168,726.281,741.977,607.904,570.421,493.801,362.301,634.214,426.25,199.368
379.755,673.631,817.816,1202.91,885.186,948.041,1304.804,1365.19,1180.433,1082.971,1020.139,968.406,755.048,651.875,634.383,610.257,741.887,696.76,619.329,633.745,640.491,543.265,488.062,656.429,450.856,490.962,623.872,825.095,744.341,1012.036,732.661,728.236,593.747,570.873,498.404,360.432,627.991,425.295,200.846
377.912,666.846,806.022,1193.083,884.049,939.691,1310.402,1369.667,1165.385,1089.797,1016.774,967.812,757.635,647.75,637.812,601.193,747.783,707.385,629.971,622.176,636.284,542.722,490.675,653.955,442.433,488.013,626.045,820.825,748.094,1016.372,739.702,718.708,581.294,568.944,502.205,357.486,620.089,425.884,201.147
373.951,658.485,793.265,1187.82,885.716,936.206,1309.742,1388.921,1153.385,1098.79,1012.574,961.88,759.221,640.68,639.211,600.943,749.696,712.25,641.293,614.196,632.586,544.046,493.025,647.634,434.692,490.4,622.323,816.438,748.239,1017.102,745.223,717.662,572.877,566.389,504.123,353.603,614.875,426.196,199.581
368.559,650.385,779.853,1189.308,889.941,940.392,1302.763,1412,1149.279,1108.449,1009.948,950.383,760.606,633.859,641.316,608.907,748.165,712.663,649.007,614.098,631.603,545.55,495.5,637.625,429.962,496.337,615.511,812.803,747.167,1016.219,747.975,724.847,567.274,564.77,504.062,349.096,613.321,423.83,196.603
363.765,644.662,766.463,1194.797,894.363,949.649,1292.917,1427.802,1149.394,1117.37,1009.635,936.872,762.923,632.461,645.135,619.471,747.391,711.635,650.843,623.667,632.75,547.868,498.794,627.161,429.096,502.312,608.609,810.474,747.225,1016.723,746.554,736.014,562.555,564.563,503.055,344.315,613.116,418.875,193.419
361.078,643.115,755.096,1198.639,894.549,959.093,1284.773,1431.429,1145.856,1124.196,1012.261,925.797,766.5,639.992,649.023,624.936,750.765,710.933,647.186,640.059,633.431,552.245,503.244,621.518,430.808,504.95,602.526,808.438,747.63,1019.263,739.876,746.611,557.479,564.96,502.644,339.829,611.902,414.411,192.154
361.078,647.377,749.235,1197.128,886.52,964.495,1280.938,1425.008,1135.885,1129.355,1018.696,920.481,770.827,655.727,650.256,621.179,757.278,709.76,640.321,657.99,632.241,558.106,508.431,622.804,432.356,502.987,597.797,804.723,744.681,1021.912,728.95,753.833,552.377,565.254,504.856,336.288,608.375,413.688,193.559
