Points0,Points1,Points2,cell,,,comm0,proc_300_cor7,proc_300_cor9,intensity
10.956,28.06129247,7.59,84,,,0,22,90,10968
11.451,28.06129247,9.438,85,,,1,22,90,11330
11.484,28.06129247,4.257,86,,,2,22,90,10077
11.682,28.06129247,16.335,87,,,0,22,90,8532.2
11.715,28.06129247,6.204,88,,,1,22,90,10616
11.814,28.06129247,5.412,89,,,1,22,90,10078
12.243,28.06129247,10.725,90,,,0,22,90,11021
12.507,28.06129247,5.61,91,,,2,22,90,10150
12.705,28.06129247,3.729,92,,,1,22,90,8735
12.837,28.06129247,5.082,93,,,1,22,90,10670
12.87,28.06129247,1.353,94,,,1,22,10,8256.1
13.332,28.06129247,7.656,95,,,0,22,10,10605
13.299,28.06129247,14.52,96,,,0,22,113,9718.8
13.563,28.06129247,16.863,97,,,0,22,113,7837.4
13.53,28.06129247,10.098,98,,,0,22,113,13424
13.629,28.06129247,9.372,99,,,0,22,113,11814
13.728,28.06129247,10.791,100,,,0,22,113,11507
13.893,28.06129247,5.082,101,,,1,22,113,9232.5
13.959,28.06129247,6.468,102,,,0,22,19,10273
14.454,28.06129247,0.726,103,,,1,22,19,7772.2
14.388,28.06129247,4.29,104,,,2,22,19,9519.2
14.388,28.06129247,14.355,105,,,0,22,19,9026.5
14.652,28.06129247,10.626,106,,,0,22,19,12228
14.751,28.06129247,8.58,107,,,0,22,19,10795
15.279,28.06129247,8.91,108,,,1,22,19,10732
15.477,28.06129247,7.26,109,,,1,22,73,10070
15.576,28.06129247,8.712,110,,,1,22,73,10648
15.642,28.06129247,9.537,111,,,1,22,73,10629
15.873,28.06129247,12.606,112,,,0,22,73,10222
16.401,28.06129247,4.356,113,,,0,22,73,9120.7
16.368,28.06129247,10.923,114,,,0,22,73,11788
16.599,28.06129247,9.24,115,,,2,22,73,10871
16.83,28.06129247,10.032,116,,,0,22,73,10923
16.929,28.06129247,7.722,117,,,0,22,73,10876
16.929,28.06129247,6.237,118,,,0,22,19,10361
17.391,28.06129247,6.996,119,,,0,22,19,10162
17.919,28.06129247,9.108,120,,,1,22,19,10733
18.117,28.06129247,16.896,121,,,2,22,19,7914.3
18.084,28.06129247,8.481,122,,,0,22,19,10346
18.381,28.06129247,7.326,123,,,0,13,19,11036
18.645,28.06129247,7.722,124,,,0,13,19,9415.6
18.48,28.06129247,13.794,125,,,0,22,73,11259
19.008,28.06129247,10.131,126,,,1,22,73,9700
19.14,28.06129247,10.824,127,,,1,13,19,9300.8
19.305,28.06129247,4.554,128,,,0,13,19,9221.2
19.239,28.06129247,8.613,129,,,0,13,96,9991.2
19.272,28.06129247,16.896,130,,,2,13,96,7853.7
19.338,28.06129247,16.038,131,,,0,13,96,7046.5
20.031,28.06129247,5.775,132,,,1,13,96,10175
20.163,28.06129247,8.811,133,,,2,13,96,9855.4
20.229,28.06129247,10.395,134,,,2,13,96,9493.5
20.691,28.06129247,13.134,135,,,2,13,96,9515.6
20.856,28.06129247,3.465,136,,,0,13,96,8873.5
20.889,28.06129247,16.632,137,,,1,13,96,6082
21.12,28.06129247,6.237,138,,,0,13,96,8139.4
22.308,28.06129247,10.461,139,,,0,13,96,7887.7
0.165,28.05129913,12.441,1,,,2,13,96,10869
0.132,28.05129913,5.841,2,,,2,13,96,9056.3
0.264,28.05129913,3.663,3,,,2,13,96,8126.9
0.396,28.05129913,9.537,4,,,0,13,96,12137
0.594,28.05129913,6.105,5,,,2,13,96,9038.9
0.66,28.05129913,1.518,6,,,0,13,96,9657.7
0.825,28.05129913,16.533,7,,,2,13,96,8696.6
0.891,28.05129913,4.356,8,,,2,13,95,9768.8
0.891,28.05129913,2.508,9,,,2,13,95,8531
0.99,28.05129913,8.283,10,,,0,13,96,10683
1.023,28.05129913,11.22,11,,,0,13,96,11652
1.188,28.05129913,8.91,12,,,2,13,96,10858
1.353,28.05129913,16.434,13,,,2,13,96,9093.4
1.419,28.05129913,7.557,14,,,0,13,96,10006
1.782,28.05129913,12.804,15,,,2,13,95,10723
2.211,28.05129913,1.023,16,,,2,13,95,8565.1
2.211,28.05129913,9.768,17,,,0,13,95,12000
2.508,28.05129913,13.035,18,,,2,13,95,11658
2.442,28.05129913,7.392,19,,,1,13,95,9875
2.475,28.05129913,2.772,20,,,0,13,95,9937.9
2.64,28.05129913,1.551,21,,,2,13,95,9228
2.772,28.05129913,8.382,22,,,1,13,95,12378
2.805,28.05129913,10.461,23,,,0,13,95,12533
3.531,28.05129913,16.797,24,,,0,13,95,9336.5
3.465,28.05129913,8.019,25,,,2,13,96,10884
3.762,28.05129913,7.128,26,,,0,13,96,11853
3.663,28.05129913,4.785,27,,,2,13,96,9936.2
3.861,28.05129913,12.276,28,,,0,13,96,11538
3.828,28.05129913,7.92,29,,,0,13,96,11969
4.125,28.05129913,5.511,30,,,0,13,96,10375
4.158,28.05129913,0.462,31,,,2,13,96,8636.4
4.29,28.05129913,13.959,32,,,2,13,96,11052
4.356,28.05129913,9.702,33,,,2,13,96,10981
4.587,28.05129913,11.781,34,,,1,13,96,10875
4.785,28.05129913,10.164,35,,,0,13,96,10414
4.917,28.05129913,11.22,36,,,0,13,96,11214
4.983,28.05129913,0.759,37,,,0,13,96,8696.6
5.016,28.05129913,5.412,38,,,1,13,96,10072
5.214,28.05129913,12.441,39,,,1,13,96,10991
5.313,28.05129913,11.715,40,,,1,13,96,10927
5.346,28.05129913,7.227,41,,,2,13,96,10912
5.478,28.05129913,10.725,42,,,0,13,96,12063
5.577,28.05129913,9.108,43,,,0,13,96,10720
5.709,28.05129913,4.158,44,,,0,13,96,9225.2
5.676,28.05129913,5.94,45,,,0,13,96,11952
5.775,28.05129913,4.62,46,,,0,13,96,9525
5.907,28.05129913,15.345,47,,,1,13,96,10607
6.006,28.05129913,7.953,48,,,1,13,96,10697
6.138,28.05129913,11.88,49,,,1,13,96,11579
6.072,28.05129913,4.983,50,,,0,13,96,11780
6.336,28.05129913,13.002,51,,,0,13,96,11364
6.567,28.05129913,4.587,52,,,0,13,96,10350
6.798,28.05129913,8.085,53,,,2,13,96,11262
6.666,28.05129913,3.234,54,,,0,13,96,9967
6.765,28.05129913,10.626,55,,,2,13,96,10753
6.831,28.05129913,14.091,56,,,0,13,96,10764
6.93,28.05129913,15.081,57,,,2,13,96,9366.7
7.095,28.05129913,3.234,58,,,0,13,96,9828.9
7.095,28.05129913,11.319,59,,,2,13,96,10857
7.326,28.05129913,5.775,60,,,0,13,96,10462
7.59,28.05129913,10.527,61,,,2,13,96,11150
7.722,28.05129913,8.184,62,,,0,13,96,10470
7.689,28.05129913,11.748,63,,,1,13,96,11083
7.689,28.05129913,16.401,64,,,2,13,96,8048.3
7.887,28.05129913,12.837,65,,,0,13,96,11068
8.085,28.05129913,4.62,66,,,1,13,96,9158.5
8.25,28.05129913,5.544,67,,,0,13,96,11362
8.415,28.05129913,7.392,68,,,0,13,96,12023
8.646,28.05129913,9.339,69,,,1,13,96,11009
8.547,28.05129913,8.217,70,,,0,13,96,11112
8.514,28.05129913,3.993,71,,,1,13,96,9012.8
8.712,28.05129913,1.716,72,,,2,13,96,8043
8.646,28.05129913,5.214,73,,,2,13,96,10124
9.075,28.05129913,7.491,74,,,0,13,96,11963
9.075,28.05129913,12.012,75,,,0,13,96,11549
9.042,28.05129913,10.461,76,,,0,7,96,13092
9.141,28.05129913,13.035,77,,,0,7,96,10355
9.405,28.05129913,4.719,78,,,0,7,96,9267
9.867,28.05129913,3.927,79,,,0,7,96,8852.9
9.867,28.05129913,6.765,80,,,0,36,96,10985
10.329,28.05129913,4.455,81,,,0,36,96,9784.9
10.56,28.05129913,0.891,82,,,2,36,96,7876
10.923,28.05129913,3.531,83,,,0,36,96,9683.6
10.956,28.05129913,7.59,84,,,0,36,96,10968
11.451,28.05129913,9.438,85,,,2,36,96,11327
11.484,28.05129913,4.257,86,,,0,36,96,10026
11.682,28.05129913,16.335,87,,,0,36,96,8479.5
11.715,28.05129913,6.204,88,,,2,36,96,10712
11.814,28.05129913,5.412,89,,,2,36,96,10059
12.243,28.05129913,10.725,90,,,0,36,96,11037
12.507,28.05129913,5.61,91,,,1,36,96,10125
12.705,28.05129913,3.729,92,,,2,36,96,8777.8
12.837,28.05129913,5.082,93,,,2,36,96,10852
12.87,28.05129913,1.353,94,,,2,36,96,8146.3
13.332,28.05129913,7.656,95,,,0,36,96,10605
13.299,28.05129913,14.52,96,,,0,36,96,9781.2
13.563,28.05129913,16.863,97,,,0,36,96,7869.9
13.53,28.05129913,10.098,98,,,0,36,96,13386
13.629,28.05129913,9.372,99,,,0,36,96,11776
13.728,28.05129913,10.791,100,,,0,36,96,11473
13.893,28.05129913,5.082,101,,,2,10,96,9179.8
13.959,28.05129913,6.468,102,,,0,10,96,10236
14.454,28.05129913,0.726,103,,,2,10,96,7738.9
14.388,28.05129913,4.29,104,,,1,10,96,9551.3
14.388,28.05129913,14.355,105,,,0,10,96,9000
14.652,28.05129913,10.626,106,,,0,10,96,12261
14.751,28.05129913,8.58,107,,,2,10,96,10783
15.279,28.05129913,8.91,108,,,2,10,96,10829
15.477,28.05129913,7.26,109,,,2,10,96,10117
15.576,28.05129913,8.712,110,,,2,10,96,10604
15.642,28.05129913,9.537,111,,,2,10,96,10718
15.873,28.05129913,12.606,112,,,0,10,96,10236
16.401,28.05129913,4.356,113,,,0,10,96,9107.8
16.368,28.05129913,10.923,114,,,1,10,96,11788
16.599,28.05129913,9.24,115,,,1,10,96,10822
16.83,28.05129913,10.032,116,,,1,10,96,10869
16.929,28.05129913,7.722,117,,,0,10,96,10876
16.929,28.05129913,6.237,118,,,0,10,96,10378
17.391,28.05129913,6.996,119,,,1,10,96,10124
17.919,28.05129913,9.108,120,,,2,10,96,10726
18.117,28.05129913,16.896,121,,,1,10,96,7923.8
18.084,28.05129913,8.481,122,,,1,10,96,10373
18.381,28.05129913,7.326,123,,,1,10,96,11022
18.645,28.05129913,7.722,124,,,0,10,96,9467.5
18.48,28.05129913,13.794,125,,,0,10,96,11235
19.008,28.05129913,10.131,126,,,2,10,96,9650
19.14,28.05129913,10.824,127,,,2,10,96,9325.2
19.305,28.05129913,4.554,128,,,0,10,96,9240.4
19.239,28.05129913,8.613,129,,,1,10,96,9938.1
19.272,28.05129913,16.896,130,,,1,10,96,7768.3
19.338,28.05129913,16.038,131,,,0,10,96,7139.5
20.031,28.05129913,5.775,132,,,0,10,96,10150
20.163,28.05129913,8.811,133,,,1,10,96,9813.3
20.229,28.05129913,10.395,134,,,2,10,96,9558.4
20.691,28.05129913,13.134,135,,,0,10,96,9515.6
20.856,28.05129913,3.465,136,,,1,10,96,8843.4
20.889,28.05129913,16.632,137,,,0,10,96,6131.1
21.12,28.05129913,6.237,138,,,0,10,96,8103
22.308,28.05129913,10.461,139,,,0,10,96,7877
0.165,28.0413058,12.441,1,,,1,10,96,10723
0.132,28.0413058,5.841,2,,,1,10,96,9014.1
0.264,28.0413058,3.663,3,,,1,10,96,8097
0.396,28.0413058,9.537,4,,,2,10,96,12212
0.594,28.0413058,6.105,5,,,1,10,96,9038.9
0.66,28.0413058,1.518,6,,,2,10,96,9608.1
0.825,28.0413058,16.533,7,,,1,10,96,8682.8
0.891,28.0413058,4.356,8,,,1,10,96,9712.5
0.891,28.0413058,2.508,9,,,0,10,96,8420.7
0.99,28.0413058,8.283,10,,,0,10,96,10708
1.023,28.0413058,11.22,11,,,2,10,96,11697
1.188,28.0413058,8.91,12,,,1,10,96,10845
1.353,28.0413058,16.434,13,,,0,10,96,9072.7
1.419,28.0413058,7.557,14,,,0,10,96,10012
1.782,28.0413058,12.804,15,,,0,10,96,10663
2.211,28.0413058,1.023,16,,,1,10,96,8579.9
2.211,28.0413058,9.768,17,,,2,10,96,12027
2.508,28.0413058,13.035,18,,,1,10,96,11606
2.442,28.0413058,7.392,19,,,2,10,96,9916.7
2.475,28.0413058,2.772,20,,,2,10,96,9925.5
2.64,28.0413058,1.551,21,,,1,10,96,9120
2.772,28.0413058,8.382,22,,,2,10,96,12378
2.805,28.0413058,10.461,23,,,2,10,96,12489
3.531,28.0413058,16.797,24,,,2,10,96,9365.4
3.465,28.0413058,8.019,25,,,1,10,96,10849
3.762,28.0413058,7.128,26,,,2,10,96,11767
3.663,28.0413058,4.785,27,,,1,10,96,9957.4
3.861,28.0413058,12.276,28,,,0,10,96,11585
3.828,28.0413058,7.92,29,,,2,10,96,11969
4.125,28.0413058,5.511,30,,,2,10,96,10375
4.158,28.0413058,0.462,31,,,1,10,96,8625
4.29,28.0413058,13.959,32,,,2,10,96,10948
4.356,28.0413058,9.702,33,,,1,10,96,10942
4.587,28.0413058,11.781,34,,,1,10,96,10833
4.785,28.0413058,10.164,35,,,2,10,96,10419
4.917,28.0413058,11.22,36,,,2,10,96,11192
4.983,28.0413058,0.759,37,,,2,10,96,8666.7
5.016,28.0413058,5.412,38,,,2,10,96,10115
5.214,28.0413058,12.441,39,,,1,10,96,10991
5.313,28.0413058,11.715,40,,,1,10,96,10921
5.346,28.0413058,7.227,41,,,1,10,96,10982
5.478,28.0413058,10.725,42,,,2,10,96,12050
5.577,28.0413058,9.108,43,,,2,10,96,10724
5.709,28.0413058,4.158,44,,,0,10,96,9189.2
5.676,28.0413058,5.94,45,,,2,10,96,11899
5.775,28.0413058,4.62,46,,,0,10,96,9450
5.907,28.0413058,15.345,47,,,1,10,96,10607
6.006,28.0413058,7.953,48,,,0,10,96,10680
6.138,28.0413058,11.88,49,,,1,10,96,11608
6.072,28.0413058,4.983,50,,,2,10,96,11795
6.336,28.0413058,13.002,51,,,2,10,96,11305
6.567,28.0413058,4.587,52,,,2,10,96,10340
6.798,28.0413058,8.085,53,,,1,51,96,11290
6.666,28.0413058,3.234,54,,,2,51,96,9934.1
6.765,28.0413058,10.626,55,,,1,51,96,10619
6.831,28.0413058,14.091,56,,,2,51,96,10792
6.93,28.0413058,15.081,57,,,0,51,96,9422.2
7.095,28.0413058,3.234,58,,,2,51,96,9828.9
7.095,28.0413058,11.319,59,,,1,51,96,10823
7.326,28.0413058,5.775,60,,,2,51,96,10454
7.59,28.0413058,10.527,61,,,2,51,96,11166
7.722,28.0413058,8.184,62,,,2,51,96,10439
7.689,28.0413058,11.748,63,,,2,51,96,11077
7.689,28.0413058,16.401,64,,,1,51,96,8067.6
7.887,28.0413058,12.837,65,,,2,51,96,11000
8.085,28.0413058,4.62,66,,,0,51,96,9061
8.25,28.0413058,5.544,67,,,2,51,96,11397
8.415,28.0413058,7.392,68,,,2,51,96,11939
8.646,28.0413058,9.339,69,,,1,51,96,11026
8.547,28.0413058,8.217,70,,,2,51,96,11112
8.514,28.0413058,3.993,71,,,0,51,96,9051.3
8.712,28.0413058,1.716,72,,,1,51,96,7957
8.646,28.0413058,5.214,73,,,1,51,96,10171
9.075,28.0413058,7.491,74,,,2,51,96,11959
9.075,28.0413058,12.012,75,,,2,51,96,11636
9.042,28.0413058,10.461,76,,,2,51,96,12979
9.141,28.0413058,13.035,77,,,2,51,96,10368
9.405,28.0413058,4.719,78,,,1,51,96,9295.5
9.867,28.0413058,3.927,79,,,2,51,96,8882.4
9.867,28.0413058,6.765,80,,,2,51,96,10967
10.329,28.0413058,4.455,81,,,2,51,96,9704.3
10.56,28.0413058,0.891,82,,,1,51,96,7925.6
10.923,28.0413058,3.531,83,,,0,51,96,9694.9
10.956,28.0413058,7.59,84,,,2,51,96,10936
11.451,28.0413058,9.438,85,,,1,51,96,11306
11.484,28.0413058,4.257,86,,,2,51,96,10043
11.682,28.0413058,16.335,87,,,2,51,96,8520.5
11.715,28.0413058,6.204,88,,,2,51,96,10626
11.814,28.0413058,5.412,89,,,1,24,96,10098
12.243,28.0413058,10.725,90,,,2,24,96,11032
12.507,28.0413058,5.61,91,,,1,24,96,10108
12.705,28.0413058,3.729,92,,,2,24,96,8700.9
12.837,28.0413058,5.082,93,,,1,24,96,10791
12.87,28.0413058,1.353,94,,,1,24,96,8134.1
13.332,28.0413058,7.656,95,,,2,24,96,10610
13.299,28.0413058,14.52,96,,,2,24,96,9718.8
13.563,28.0413058,16.863,97,,,2,19,96,7788.6
13.53,28.0413058,10.098,98,,,2,19,96,13371
13.629,28.0413058,9.372,99,,,2,19,96,11720
13.728,28.0413058,10.791,100,,,2,19,96,11467
13.893,28.0413058,5.082,101,,,1,19,96,9179.8
13.959,28.0413058,6.468,102,,,2,19,96,10218
14.454,28.0413058,0.726,103,,,1,19,96,7694.4
14.388,28.0413058,4.29,104,,,1,19,96,9506.4
14.388,28.0413058,14.355,105,,,2,19,96,9000
14.652,28.0413058,10.626,106,,,2,19,96,12235
14.751,28.0413058,8.58,107,,,2,19,96,10789
15.279,28.0413058,8.91,108,,,0,19,96,10744
15.477,28.0413058,7.26,109,,,1,19,96,10086
15.576,28.0413058,8.712,110,,,0,36,96,10626
15.642,28.0413058,9.537,111,,,1,36,96,10669
15.873,28.0413058,12.606,112,,,2,36,96,10153
16.401,28.0413058,4.356,113,,,2,36,96,9086.2
16.368,28.0413058,10.923,114,,,2,36,96,11800
16.599,28.0413058,9.24,115,,,1,36,96,10837
16.83,28.0413058,10.032,116,,,2,36,96,10891
16.929,28.0413058,7.722,117,,,2,36,96,10959
16.929,28.0413058,6.237,118,,,2,36,96,10361
17.391,28.0413058,6.996,119,,,2,36,96,10162
17.919,28.0413058,9.108,120,,,0,61,96,10685
18.117,28.0413058,16.896,121,,,1,61,96,7952.4
18.084,28.0413058,8.481,122,,,2,36,96,10438
18.381,28.0413058,7.326,123,,,2,36,96,10971
18.645,28.0413058,7.722,124,,,1,36,96,9467.5
18.48,28.0413058,13.794,125,,,2,36,96,11198
19.008,28.0413058,10.131,126,,,0,36,96,9675
19.14,28.0413058,10.824,127,,,1,36,96,9268.3
19.305,28.0413058,4.554,128,,,2,36,96,9240.4
19.239,28.0413058,8.613,129,,,2,36,96,9964.6
19.272,28.0413058,16.896,130,,,0,36,96,7768.3
19.338,28.0413058,16.038,131,,,2,36,96,7069.8
20.031,28.0413058,5.775,132,,,1,36,96,10150
20.163,28.0413058,8.811,133,,,0,36,96,9795.2
20.229,28.0413058,10.395,134,,,1,36,96,9519.5
20.691,28.0413058,13.134,135,,,2,36,96,9484.4
20.856,28.0413058,3.465,136,,,1,36,96,8831.3
20.889,28.0413058,16.632,137,,,0,36,96,6098.4
21.12,28.0413058,6.237,138,,,2,36,96,8103
22.308,28.0413058,10.461,139,,,2,36,96,7844.9
0.165,28.03131246,12.441,1,,,1,36,96,10792
0.132,28.03131246,5.841,2,,,2,36,96,9014.1
0.264,28.03131246,3.663,3,,,1,36,96,8111.9
0.396,28.03131246,9.537,4,,,0,36,96,12146
0.594,28.03131246,6.105,5,,,1,36,96,9011.1
0.66,28.03131246,1.518,6,,,0,36,96,9585.6
0.825,28.03131246,16.533,7,,,1,36,96,8675.9
0.891,28.03131246,4.356,8,,,1,36,96,9731.2
0.891,28.03131246,2.508,9,,,1,36,96,8586.2
0.99,28.03131246,8.283,10,,,0,36,96,10714
1.023,28.03131246,11.22,11,,,0,36,96,11631
1.188,28.03131246,8.91,12,,,1,36,96,10877
1.353,28.03131246,16.434,13,,,1,36,96,9086.5
1.419,28.03131246,7.557,14,,,1,36,96,9982.2
1.782,28.03131246,12.804,15,,,1,36,96,10620
2.211,28.03131246,1.023,16,,,2,36,96,8557.6
2.211,28.03131246,9.768,17,,,0,36,96,12021
2.508,28.03131246,13.035,18,,,1,36,96,11627
2.442,28.03131246,7.392,19,,,2,36,96,9888.9
2.475,28.03131246,2.772,20,,,0,36,96,9906.8
2.64,28.03131246,1.551,21,,,2,36,96,9164
2.772,28.03131246,8.382,22,,,2,36,96,12497
2.805,28.03131246,10.461,23,,,0,36,96,12511
3.531,28.03131246,16.797,24,,,1,36,96,9317.3
3.465,28.03131246,8.019,25,,,2,36,96,10829
3.762,28.03131246,7.128,26,,,0,36,96,11815
3.663,28.03131246,4.785,27,,,2,36,96,9946.8
3.861,28.03131246,12.276,28,,,1,36,96,11491
3.828,28.03131246,7.92,29,,,0,36,96,11969
4.125,28.03131246,5.511,30,,,0,36,96,10403
4.158,28.03131246,0.462,31,,,2,36,96,8670.5
4.29,28.03131246,13.959,32,,,1,36,96,11052
4.356,28.03131246,9.702,33,,,1,36,96,11010
4.587,28.03131246,11.781,34,,,2,36,96,10774
4.785,28.03131246,10.164,35,,,0,36,96,10476
4.917,28.03131246,11.22,36,,,0,36,96,11277
4.983,28.03131246,0.759,37,,,0,36,96,8662.9
5.016,28.03131246,5.412,38,,,0,36,96,10058
5.214,28.03131246,12.441,39,,,1,36,96,11028
5.313,28.03131246,11.715,40,,,2,36,96,10927
5.346,28.03131246,7.227,41,,,1,36,96,11018
5.478,28.03131246,10.725,42,,,0,36,96,12082
5.577,28.03131246,9.108,43,,,0,36,42,10729
5.709,28.03131246,4.158,44,,,0,36,42,9243.2
5.676,28.03131246,5.94,45,,,0,36,42,11925
5.775,28.03131246,4.62,46,,,0,36,42,9537.5
5.907,28.03131246,15.345,47,,,2,36,42,10533
6.006,28.03131246,7.953,48,,,1,36,42,10691
6.138,28.03131246,11.88,49,,,2,36,42,11565
6.072,28.03131246,4.983,50,,,0,36,42,11795
6.336,28.03131246,13.002,51,,,0,36,42,11347
6.567,28.03131246,4.587,52,,,0,36,42,10390
6.798,28.03131246,8.085,53,,,2,36,42,11335
6.666,28.03131246,3.234,54,,,0,36,42,9934.1
6.765,28.03131246,10.626,55,,,1,36,42,10784
6.831,28.03131246,14.091,56,,,1,36,42,10736
6.93,28.03131246,15.081,57,,,1,36,42,9477.8
7.095,28.03131246,3.234,58,,,0,36,42,9842.1
7.095,28.03131246,11.319,59,,,1,36,42,10808
7.326,28.03131246,5.775,60,,,0,36,42,10465
7.59,28.03131246,10.527,61,,,1,36,42,11124
7.722,28.03131246,8.184,62,,,0,36,42,10446
7.689,28.03131246,11.748,63,,,2,36,42,11060
7.689,28.03131246,16.401,64,,,1,36,42,8067.6
7.887,28.03131246,12.837,65,,,0,36,42,11114
8.085,28.03131246,4.62,66,,,1,36,42,9073.2
8.25,28.03131246,5.544,67,,,0,36,42,11384
8.415,28.03131246,7.392,68,,,0,36,42,12000
8.646,28.03131246,9.339,69,,,1,36,42,10952
8.547,28.03131246,8.217,70,,,0,36,42,11082
8.514,28.03131246,3.993,71,,,1,36,42,9038.5
8.712,28.03131246,1.716,72,,,2,36,42,8032.3
8.646,28.03131246,5.214,73,,,1,36,42,10190
9.075,28.03131246,7.491,74,,,0,36,42,11996
9.075,28.03131246,12.012,75,,,0,36,14,11660
9.042,28.03131246,10.461,76,,,0,36,14,13000
9.141,28.03131246,13.035,77,,,0,36,14,10362
9.405,28.03131246,4.719,78,,,0,36,14,9272.7
9.867,28.03131246,3.927,79,,,0,36,14,8870.6
9.867,28.03131246,6.765,80,,,0,36,14,10943
10.329,28.03131246,4.455,81,,,0,36,14,9768.8
10.56,28.03131246,0.891,82,,,2,36,14,7884.3
10.923,28.03131246,3.531,83,,,0,36,14,9694.9
10.956,28.03131246,7.59,84,,,0,36,14,10973
11.451,28.03131246,9.438,85,,,1,36,14,11346
11.484,28.03131246,4.257,86,,,2,36,14,9974.4
11.682,28.03131246,16.335,87,,,0,36,14,8532.2
11.715,28.03131246,6.204,88,,,1,36,14,10677
11.814,28.03131246,5.412,89,,,2,36,14,10059
12.243,28.03131246,10.725,90,,,0,36,14,11027
12.507,28.03131246,5.61,91,,,1,36,14,10067
12.705,28.03131246,3.729,92,,,0,36,14,8786.3
12.837,28.03131246,5.082,93,,,1,36,14,10835
12.87,28.03131246,1.353,94,,,2,36,14,8219.5
13.332,28.03131246,7.656,95,,,0,36,14,10579
13.299,28.03131246,14.52,96,,,0,36,14,9739.6
13.563,28.03131246,16.863,97,,,0,36,14,7829.3
13.53,28.03131246,10.098,98,,,0,36,14,13348
13.629,28.03131246,9.372,99,,,0,36,14,11714
13.728,28.03131246,10.791,100,,,0,36,14,11513
13.893,28.03131246,5.082,101,,,2,36,14,9175.4
13.959,28.03131246,6.468,102,,,0,36,14,10236
14.454,28.03131246,0.726,103,,,2,36,14,7722.2
14.388,28.03131246,4.29,104,,,2,61,14,9467.9
14.388,28.03131246,14.355,105,,,0,61,29,9019.9
14.652,28.03131246,10.626,106,,,0,61,29,12235
14.751,28.03131246,8.58,107,,,2,61,29,10783
15.279,28.03131246,8.91,108,,,2,61,29,10768
15.477,28.03131246,7.26,109,,,2,61,29,10062
15.576,28.03131246,8.712,110,,,1,61,29,10560
15.642,28.03131246,9.537,111,,,2,61,29,10653
15.873,28.03131246,12.606,112,,,0,61,90,10153
16.401,28.03131246,4.356,113,,,0,61,90,9129.3
16.368,28.03131246,10.923,114,,,2,61,90,11800
16.599,28.03131246,9.24,115,,,2,61,90,10856
16.83,28.03131246,10.032,116,,,0,61,90,10896
16.929,28.03131246,7.722,117,,,0,61,90,10945
16.929,28.03131246,6.237,118,,,0,61,90,10445
17.391,28.03131246,6.996,119,,,2,61,90,10147
17.919,28.03131246,9.108,120,,,1,61,90,10733
18.117,28.03131246,16.896,121,,,1,61,14,7923.8
18.084,28.03131246,8.481,122,,,2,61,14,10412
18.381,28.03131246,7.326,123,,,1,61,14,10957
18.645,28.03131246,7.722,124,,,0,61,14,9493.5
18.48,28.03131246,13.794,125,,,0,61,14,11160
19.008,28.03131246,10.131,126,,,1,61,14,9687.5
19.14,28.03131246,10.824,127,,,1,61,14,9300.8
19.305,28.03131246,4.554,128,,,0,61,14,9250
19.239,28.03131246,8.613,129,,,2,61,14,9920.4
19.272,28.03131246,16.896,130,,,1,61,14,7756.1
19.338,28.03131246,16.038,131,,,0,61,14,7116.3
20.031,28.03131246,5.775,132,,,0,61,14,10162
20.163,28.03131246,8.811,133,,,2,61,14,9795.2
20.229,28.03131246,10.395,134,,,1,61,14,9402.6
20.691,28.03131246,13.134,135,,,0,61,14,9515.6
20.856,28.03131246,3.465,136,,,2,61,14,8861.4
20.889,28.03131246,16.632,137,,,0,61,14,6147.5
21.12,28.03131246,6.237,138,,,0,61,14,8139.4
22.308,28.03131246,10.461,139,,,0,61,14,7901.1
0.165,28.02131912,12.441,1,,,1,61,14,10769
0.132,28.02131912,5.841,2,,,1,61,14,9000
0.264,28.02131912,3.663,3,,,1,61,14,8164.2
0.396,28.02131912,9.537,4,,,0,61,14,12155
0.594,28.02131912,6.105,5,,,1,61,14,9050
0.66,28.02131912,1.518,6,,,0,61,14,9594.6
0.825,28.02131912,16.533,7,,,1,61,14,8710.3
0.891,28.02131912,4.356,8,,,1,61,14,9743.8
0.891,28.02131912,2.508,9,,,1,61,14,8565.5
0.99,28.02131912,8.283,10,,,0,61,14,10689
1.023,28.02131912,11.22,11,,,0,61,14,11652
1.188,28.02131912,8.91,12,,,1,61,14,10865
1.353,28.02131912,16.434,13,,,1,61,14,9062.3
1.419,28.02131912,7.557,14,,,0,61,14,10018
1.782,28.02131912,12.804,15,,,1,61,14,10625
2.211,28.02131912,1.023,16,,,1,61,14,8561.3
2.211,28.02131912,9.768,17,,,0,61,14,12005
2.508,28.02131912,13.035,18,,,1,61,14,11648
2.442,28.02131912,7.392,19,,,0,61,14,9826.4
2.475,28.02131912,2.772,20,,,0,61,14,9925.5
2.64,28.02131912,1.551,21,,,1,61,14,9200
2.772,28.02131912,8.382,22,,,0,61,14,12545
2.805,28.02131912,10.461,23,,,0,61,14,12507
3.531,28.02131912,16.797,24,,,1,61,14,9355.8
3.465,28.02131912,8.019,25,,,1,61,14,10842
3.762,28.02131912,7.128,26,,,0,61,14,11780
3.663,28.02131912,4.785,27,,,1,61,14,9925.5
3.861,28.02131912,12.276,28,,,0,61,14,11500
3.828,28.02131912,7.92,29,,,0,61,14,12031
4.125,28.02131912,5.511,30,,,0,61,14,10399
