Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39,Cell 40,Cell 41,Cell 42,Cell 43,Cell 44,Cell 45,Cell 46,Cell 47,Cell 48,Cell 49,Cell 50,Cell 51,Cell 52,Cell 53,Cell 54,Cell 55,Cell 56,Cell 57,Cell 58,Cell 59,Cell 60,Cell 61,Cell 62,Cell 63,Cell 64,Cell 65,Cell 66,Cell 67,Cell 68,Cell 69,Cell 70,Cell 71,Cell 72,Cell 73,Cell 74,Cell 75,Cell 76,Cell 77,Cell 78,Cell 79,Cell 80,Cell 81,Cell 82,Cell 83,Cell 84,Cell 85,Cell 86,Cell 87,Cell 88,Cell 89,Cell 90,Cell 91,Cell 92,Cell 93,Cell 94,Cell 95,Cell 96,Cell 97,Cell 98,Cell 99,Cell 100,Cell 101,Cell 102,Cell 103,Cell 104,Cell 105,Cell 106,Cell 107,Cell 108,Cell 109,Cell 110
1.0915,1.95506,-0.44428,-1.05017,0.59258,-3.09423,-0.34373,-4.42361,1.46442,2.12324,-1.65804,0.12634,-0.81782,-3.70785,-2.80354,-1.58371,0.32674,0.72805,-1.69789,-0.0939,1.61199,-2.00166,-1.67356,-1.28277,-1.42138,1.75346,-1.3728,1.03595,-1.40761,0.75302,-0.46497,-2.11131,0.2286,-0.95379,-1.21466,-0.80186,0.29165,-2.73856,1.29959,0.28038,0.05293,-4.52428,-6.71367,-0.25523,-2.43897,1.23455,-1.64794,3.83318,-6.9708,-6.32463,-2.0558,-1.25359,-6.73318,2.24844,-2.22951,-4.38216,0.00317,1.59782,1.9567,1.23743,-2.97132,-0.40325,-0.61854,1.16211,-1.85338,-1.10287,1.43665,-0.76585,-0.19864,-4.78775,0.45821,-3.34459,-1.35678,-1.36562,-0.79921,-1.49825,-4.49991,-2.0572,-3.58111,-4.10939,-0.37815,-2.19308,-1.9182,-0.97345,-3.66922,0.15508,-2.04807,0.89553,-1.0122,-1.22724,-1.19893,1.2899,-0.34516,-0.01949,0.18526,-0.02079,-1.30309,-3.09016,-3.25718,0.3684,-4.33043,-2.1883,1.35401,-3.05547,-1.81788,-3.42993,1.29062,-0.04066,1.69768,1.24633
0.50714,-0.16257,1.56087,-2.96135,3.33571,-0.63635,-3.66403,3.05742,-1.97618,2.4299,0.75025,0.02123,1.06587,3.01081,1.88695,1.90071,0.04605,1.94912,0.09914,-0.31498,0.26024,-0.58854,-0.17385,-1.15685,0.61964,0.00906,-0.28353,-1.25254,-1.05179,1.29208,-0.43749,1.01035,-0.81391,0.70655,-0.15543,-1.65275,-1.65187,0.57534,-0.76999,1.28026,1.71999,1.94402,2.558,1.42564,0.90505,1.371,-0.25197,-0.5284,-0.07981,0.93995,1.75537,0.54353,1.89986,0.8966,3.37785,2.73933,-1.59763,0.55145,-0.18841,1.24946,2.23461,1.41567,1.55409,1.1615,-0.17267,-1.0865,3.39773,-0.3394,0.46921,2.26063,0.14039,0.84495,1.123,2.45832,1.01146,-1.17E+00,2.86905,0.95507,2.11953,2.64196,0.67731,1.1106,3.15553,1.43534,0.28978,-0.61724,-0.45826,-0.219,0.07292,1.53152,-0.10437,0.45758,0.26967,-1.16531,0.89506,2.16449,1.98588,0.56439,0.98127,-3.32326,1.06085,0.53119,-2.15835,1.13395,0.38414,1.03969,-1.18193,0.79445,-0.78517,0.24795
1.86419,-0.71611,8.99771,-11.11873,12.15653,-1.86571,-12.37319,15.07025,-7.98575,11.20043,3.77517,0.16697,5.99912,12.40546,9.39839,7.55497,-0.31568,8.48729,0.70788,-0.94282,0.17513,-0.40024,-1.4589,-4.95055,3.51069,0.41526,0.6468,-6.93256,-2.9593,5.17911,-1.73116,5.10574,-2.8343,2.39556,1.68957,-5.69852,-6.00466,5.04481,-3.11219,5.17775,7.41161,11.72369,14.18504,7.56979,5.7482,4.70621,2.2061,-1.47505,2.44054,6.23679,8.44476,3.97821,9.27968,1.02794,13.86042,12.53353,-5.05057,0.91021,-0.51801,5.92636,11.25723,4.85989,6.84622,3.68873,1.49834,-3.90105,14.52783,-0.97672,1.98301,10.81485,1.10846,4.97327,5.20225,11.01682,6.01508,-3.96243,11.19864,3.57542,9.70518,14.05085,4.71111,4.83043,14.93455,7.19341,3.39654,-2.92684,0.16957,-1.61966,0.32986,6.01749,-0.03918,0.78153,1,-4.70885,2.62311,9.30382,7.99944,4.01096,6.16332,-11.33765,6.74207,4.62739,-7.25357,5.92789,1.49367,5.88476,-2.2802,2.01103,-1.93694,1.44606
8.89755,5.52288,29.25217,-21.37635,20.03306,-11.92223,-13.91109,25.80627,-12.11734,36.78458,5.1148,1.26518,16.27854,9.93116,16.99036,8.3207,-2.80165,25.55289,-0.94958,0.18455,-0.0816,0.65329,-14.01406,-17.18258,7.28115,9.37308,3.28076,-20.33595,-5.31934,12.96848,-3.2114,8.14257,-1.25819,-0.24907,10.41047,-9.67743,-6.83153,12.93265,-0.82918,10.58157,18.47344,26.07554,22.38403,20.8591,11.38684,10.00465,12.89581,15.12864,-7.00428,0.67231,16.38215,10.89738,2.84627,-0.3632,19.34059,14.06691,-2.71039,2.31361,9.41454,20.9726,20.07779,2.61643,13.36014,8.3058,8.14586,-10.60099,38.97517,-3.34908,4.54228,11.83261,8.08977,6.45423,8.7648,22.10896,18.88233,-8.99419,5.5166,-3.24713,11.88987,28.54441,17.20189,2.33661,33.85003,16.48774,2.96259,-5.8819,2.80472,-2.37762,-3.3499,5.64008,-2.70645,1.76725,1,-9.92645,2.03158,19.67631,11.76263,5.31534,12.00418,-8.77794,7.94983,15.21775,-4.92E-01,5.84409,-3.33834,5.50412,11.98285,-0.88559,10.1274,10.80636
14.52894,9.21295,37.56057,-17.71821,14.98354,-12.51524,-0.27808,20.15081,-11.98074,40.74688,4.53617,3.1837,18.12454,-4.89933,15.91694,2.50403,-6.15343,32.43539,1.65484,5.37913,-5.69895,4.16537,-21.90451,-21.29964,10.55909,15.94771,3.19322,-26.06741,-3.41202,11.65405,-0.04067,8.98111,4.64206,-2.86751,16.07054,-6.33877,-1.62138,15.84519,3.27475,8.11755,19.99923,30.88429,22.22642,21.79304,8.73062,10.36438,17.99808,23.21316,-10.86493,-5.03834,16.39297,13.22608,-3.79653,-2.29386,8.59652,2.45762,3.65209,2.35131,16.80027,25.23276,13.92551,-6.79151,11.10944,8.35135,16.2564,-12.17508,43.01859,-3.94881,5.01062,5.56828,12.97531,6.8141,7.44826,20.96026,23.34828,-6.39585,-3.34418,-12.45217,7.94698,28.03571,19.78736,-6.44891,37.2039,16.9551,0.24638,-1.78938,5.95355,0.19055,-7.0925,-0.58732,-3.4269,1.64855,1,-9.84172,-2.17378,16.8089,10.51044,6.80084,15.10972,7.04891,4.67396,22.14539,13.57773,-0.18482,-5.60697,0.45829,23.44052,-2.7385,22.13864,17.67417
11.83664,6.17897,21.03681,-3.78012,3.69705,-2.37027,13.37349,3.47733,-8.31612,15.86276,3.43756,4.11178,7.73453,-14.2318,5.91841,-3.4968,-4.19561,21.09467,5.54108,9.08814,-9.37624,5.24507,-14.61667,-12.30305,9.43064,11.87774,-0.27442,-1.44E+01,-0.11789,2.90673,4.89598,6.59854,7.72648,-1.11432,9.79051,0.52047,3.81702,8.83416,4.17465,0.11918,9.41887,18.6535,13.30409,8.00537,-0.5922,6.39444,8.9103,11.83443,-4.98677,-4.74615,6.66573,6.8907,-3.08008,4.04E-01,-7.69595,-9.81444,6.45564,2.41143,12.17421,11.79432,-4.46353,-12.0255,2.74077,3.92278,14.40484,-5.2936,19.23189,-2.4829,3.16533,-1.67255,9.04656,4.9749,3.02101,7.30809,11.49189,1.17043,-4.57236,-12.25115,3.65759,11.41169,7.11652,-15.09294,19.09289,7.29393,-2.36548,7.68967,4.68005,3.79431,-6.48719,-5.19386,-0.62654,1.51895,1,-4.44722,-4.52636,3.38953,6.10598,6.51896,11.12424,15.75126,0.37334,15.53955,17.58521,-5.44799,-2.55222,-3.64769,16.63851,0.79682,21.2581,13.17764
7.91401,4.13974,7.50378,2.26713,2.11061,3.62992,15.41841,-1.14731,-7.19763,0.95548,5.08382,4.59502,0.47604,-11.18562,-0.10869,-4.35367,0.98388,13.26125,5.75538,9.00321,-7.95603,3.24728,-6.59078,-6.33253,8.10431,6.61596,-1.71091,-2.49913,0.46894,-0.17626,6.23568,5.13233,6.45861,2.45843,2.5521,2.6836,4.91652,3.354,2.82666,-2.95862,3.41625,10.07322,9.58649,1.58468,-4.53065,6.10046,1.08341,1.12645,-0.68725,-1.79621,5.98E-02,2.93291,-0.56899,4.63171,-13.21546,-11.15914,5.1312,4.51286,5.6997,3.14096,-13.80394,-10.12226,0.09967,2.16292,8.6233,0.73025,3.99764,-1.97533,2.40543,-3.18584,3.9263,3.61734,2.07281,0.17254,1.76339,4.01454,-1.25279,-7.12518,5.71395,3.14977,-1.73464,-22.46585,8.61418,2.95426,-1.95822,14.82499,1.69516,4.86563,-4.73111,-4.50964,2.10758,2.41913,1,-1.98859,-3.52447,-1.43848,4.70864,5.7774,7.39304,11.49956,0.24384,8.59662,13.88018,-5.24315,0.02119,-2.6199,8.05538,5.06059,17.84463,7.38833
6.88344,6.00042,1.43301,6.54355,5.11836,7.12685,16.27516,1.3718,-6.46716,-4.03274,9.34956,6.58479,-4.37773,-6.99186,-5.36698,-4.70225,6.51851,10.63735,4.39139,8.58488,-6.18613,-0.52074,-1.50794,-4.32099,8.74726,3.5383,-0.49519,7.93008,0.59604,-0.38175,6.17072,4.49111,6.01184,6.44702,-1.85907,3.93063,6.12481,0.22901,2.75364,-3.81656,1.90818,7.12809,9.1052,2.59102,-4.81011,9.32831,-1.53553,-6.43868,1.31088,1.72452,-6.14015,3.68722,-0.67721,7.3245,-17.68456,-10.68505,3.91149,9.30246,0.74722,2.58542,-18.51138,-8.13566,-0.26993,3.03511,4.28749,6.11991,-2.8562,-1.52227,2.41649,-3.93381,0.3903,3.27099,2.57202,-3.29959,-3.38192,4.69892,0.78415,-3.86133,10.3819,0.21776,-5.90845,-39.62573,5.42944,4.39178,0.26243,24.37268,-1.36514,5.90518,-3.64298,-3.9909,4.97736,3.6079,1,-1.39084,-2.56353,-1.32935,4.13787,5.21964,4.33238,7.94092,2.2579,6.79661,14.30444,-4.34884,1.64462,0.07891,6.1161,8.41702,19.44634,4.10771
6.2439,8.41523,-0.16542,9.94421,6.76608,7.25473,11.38137,5.31481,-1.74356,-2.69479,11.43859,7.10681,-7.46004,-1.70908,-9.16251,-3.50411,8.30821,6.013,1.33745,5.48545,-2.84114,-5.70435,2.91203,-2.89963,6.91644,0.34145,2.66463,14.4434,0.79988,0.31548,3.4197,2.75043,5.33039,8.5365,-3.18263,4.39741,5.0785,-2.67108,3.27328,-2.27119,1.78659,4.77194,5.97227,5.88796,-0.18945,9.93408,0.16546,-10.84217,3.70525,6.08445,-11.92405,6.13756,-0.80187,5.53501,-16.25425,-6.85046,0.84367,12.38865,-3.71106,6.27616,-14.67716,-4.61322,-0.66898,4.23092,-0.44806,8.46401,-4.84937,1.09272,1.33404,-2.98097,-2.07386,2.7913,2.57961,-4.68468,-4.76926,2.33938,2.21381,-1.3194,10.41282,-2.17252,-5.40016,-51.61681,2.67091,8.40389,2.91139,27.58953,-3.8395,5.47078,-0.9259,-3.12596,6.4101,2.63762,0.60376,-0.39601,-0.69422,0.41003,2.15761,2.79477,-1.22077,4.9341,4.67708,6.46686,13.49534,-1.59553,2.91058,2.50385,5.9139,8.10983,16.92413,0.71249
3.36403,5.57983,0.68014,6.65759,3.41321,2.98384,2.68259,4.00047,2.47499,0.64587,6.22724,3.50433,-5.02575,1.16414,-5.97737,-0.87287,3.81222,0.74074,-0.72945,1.3109,0.26043,-5.344,3.29482,-1.15587,2.0786,-0.95958,3.11928,8.86161,0.58042,0.78667,0.07072,0.60538,2.63552,4.9095,-1.31866,2.50742,1.37406,-2.81115,2.23297,0.12374,0.98639,1.50479,1.12685,4.53781,3.50242,4.3924,1.88495,-6.6196,3.69999,5.30584,-8.63368,4.39083,0.1037,1.2982,-6.09472,-1.42211,-1.60985,7.13225,-3.50958,5.57765,-4.33275,-1.01999,-0.75637,2.55946,-2.12002,4.21982,-2.43209,2.67869,-0.14708,-0.6394,-1.69226,1.30003,1.43414,-2.62372,-2.22385,-0.68626,1.99776,0.08835,3.67231,-2.60812,-1.50203,-30.85822,0.0071,6.91256,2.54581,14.09416,-2.66481,2.37044,1.19702,-1.21874,3.60171,0.23592,0.06884,0.55939,0.88979,1.06136,0.16909,-0.01738,-3.6689,1.87247,3.49143,3.48783,6.31121,1.15719,2.1835,1.8015,3.01678,3.31627,6.75156,-1.04153
1.14779,2.11099,1.40567,2.44125,0.07204,-0.15417,-0.8701,0.51491,3.40974,1.88243,1.32921,0.68917,-2.06374,0.91533,-1.74357,0.66104,0.15107,-0.68722,-0.64653,0.12553,1.19035,-2.09758,1.67822,-0.12167,-0.69192,-0.16976,1.63334,1.83739,0.24819,1.02836,-1.00257,-0.14322,0.66588,1.25447,0.26765,0.86054,-0.77328,-1.561,1,0.96212,-0.20024,-0.75251,-0.66505,1.29885,3.75437,0.05783,1.62844,-1.21426,2.57117,2.3073,-2.83913,1.02777,1.01459,-0.09166,1.32252,0.74018,-2.07687,1.37507,-1.06267,2.28611,0.94414,-0.10908,-0.7211,0.30909,-0.94388,-0.1179,-0.61674,2.68194,-0.64014,0.59511,-0.35357,0.44873,0.91484,-0.5362,-0.18964,-1.52401,1.47054,0.25701,-1.06412,-1.87972,0.71744,-8.51222,-1.00957,3.37695,1.03787,2.0306,-3.86E-01,0.04726,1.25678,-0.09068,0.81853,-0.83241,-0.12178,0.81175,1.47417,0.69308,-0.12877,-1.12062,-2.49912,0.66464,1.16329,0.57465,0.68397,2.54022,1.18876,-0.05995,0.09655,0.27423,0.19739,-0.81166
0.69674,1.68465,1.74529,2.42943,-0.78183,-1.13266,-0.84677,-1.00154,5.37244,2.77301,0.55584,0.63962,-2.22886,1.09533,-1.0816,1.58546,-0.23131,-0.39904,-0.50873,0.57592,1.90944,-1.34504,1.92991,0.60203,-1.57924,0.71586,1.29313,0.7784,0.26834,1.9162,-1.44439,-0.42035,0.21526,0.60739,0.65228,0.8028,-1.18974,-1.63798,1,1.23189,-1.20485,-2.62181,-0.55146,0.43138,4.85172,-0.71126,1.57285,0.34294,3.29663,2.00623,-1.24902,-0.47264,1.87113,0.37374,4.74913,1.43287,-3.03421,-0.34201,-0.03858,1.65352,2.51124,-0.36326,-1.23692,-0.72047,-0.48051,-1.70555,-1.12843,4.13753,-0.88624,0.95806,0.01636,0.71035,1.54174,-0.16603,0.19946,-1.83656,2.14246,0.37749,-2.53528,-2.09494,1.42012,-4.39029,-1.65044,3.39386,1.00406,-1.37221,0.58596,-0.71087,1.31307,0.1014,0.19353,-1.18026,-0.27098,1.11905,2.51049,1.04616,0.19561,-2.21414,-2.44365,0.86225,0.78154,-0.40274,-0.97482,5.04521,1.75987,-0.88963,-1.24267,-0.02676,-1.29323,-0.95371
-0.6766,-0.24936,0.86169,3.99579,-0.5567,-3.05933,1.93491,-3.71643,10.79579,4.39092,-0.31197,1.84047,-3.0937,2.45315,-0.17621,4.32806,0.67669,1.11276,0.08751,1.50505,3.69727,0.56007,3.44156,3.51302,-2.74849,3.0138,-0.70155,1.22613,0.78125,4.46425,-1.69707,-1.32927,-0.71905,-1.05379,1.18711,0.90016,-0.68674,-1.63326,1,0.94148,-3.91171,-5.62757,0.94525,-1.0314,6.57219,-0.53507,0.35842,3.08713,5.41058,2.14073,3.19528,-4.01541,4.04189,2.69903,12.41298,3.26807,-4.01598,-3.85635,2.67182,0.9626,5.66236,-0.91375,-2.39835,-2.9968,-0.11982,-4.46584,-3.45588,8.61473,-1.08749,1.04821,0.72716,1.8987,2.75121,-0.132,1.2343,-0.84512,4.05607,0.68124,-4.83419,-1.11582,2.93773,2.43461,-3.03296,4.0427,0.97563,-8.29522,2.52676,-1.74671,1.00148,0.18848,-1.33807,-1.65865,-0.86337,1.62871,5.39478,3.00463,1.53661,-5.2305,-1.39394,1.51774,0.74745,-1.47154,-4.42531,11.97354,3.79344,-2.24699,-4.55464,0.23066,-2.80116,-1.96906
3.13743,7.13841,4.87308,0.02695,-6.31208,1.18435,-7.23015,0.15922,-2.55871,0.62471,1.52032,-0.89124,-0.76296,-2.00584,-2.4489,-3.69112,-3.01531,-1.14096,-1.4855,1.27383,-1.56625,-4.83438,-0.98642,-5.15331,-0.89379,-0.88723,6.14283,-3.54444,-2.28578,-1.73702,-3.2486,0.24033,0.65707,4.71809,-0.32335,1.03028,-2.52615,-2.11194,1,2.83697,3.09626,-8.92001,-1.40608,2.63445,1.32323,-2.71234,3.77358,-3.41088,-0.91686,0.24635,-9.54221,2.63759,-1.75975,-5.47308,-3.65967,-1.424,-6.99969,3.62297,-3.40208,1.27029,0.76587,-1.19354,-1.21328,1.17449,1.2638,0.55581,1.63033,-2.9672,-2.10743,1.69841,-2.09859,-0.78332,1.53352,1.42392,-2.2111,-6.11953,-2.24586,-0.49107,0.39017,-5.89132,-1.39551,-10.44312,0.52214,0.37361,1.61406,6.68494,-1.36244,-0.80872,1.26948,0.00537,2.97629,0.23176,1.00148,0.10855,-3.47089,-3.81246,-2.52954,1.21537,-5.54447,0.19456,-0.79943,-2.26599,2.40124,-3.30891,-1.56412,0.21653,4.27345,-1.04839,-2.36511,1.9325
5.37978,11.74093,7.15074,-1.99763,-10.68,3.48878,-12.49809,2.04668,-10.63322,-1.78417,2.83643,-2.03046,0.81917,-4.6326,-3.94696,-8.9577,-5.23175,-2.16821,-2.30036,1.24091,-5.41762,-8.27871,-3.47015,-10.68616,0.54288,-2.82033,10.12205,-6.29889,-4.2972,-5.55038,-4.49128,0.88921,1.23172,8.47075,-1.36649,1.18428,-3.27875,-2.4444,1,3.63892,7.45934,-12.69619,-2.39923,5.04824,-2.81462,-4.04848,5.46992,-8.2456,-4.98561,-0.69068,-18.02592,6.54676,-5.33456,-10.99803,-13.42741,-4.12898,-9.98619,8.54422,-7.00123,1.5776,-1.51579,-1.71176,-0.83006,3.66441,2.04308,3.67571,4.2436,-9.57034,-3.54408,2.03248,-4.53314,-2.26255,0.74937,2.3417,-4.44975,-9.29465,-6.8252,-1.40841,3.60186,-8.76955,-3.97822,-18.84171,2.95752,-2.26941,1.29158,16.17695,-3.96229,-0.14327,1.20295,-0.27008,5.4454,1.55222,2.09021,-1.28819,-9.66134,-8.17005,-4.79549,5.06446,-8.13888,-0.79653,-1.88245,-2.92843,5.84544,-12.25091,-5.20665,1.91206,9.86474,-2.18616,-1.7641,4.27398
2.36317,7.19241,4.19512,2.59539,-10.71785,-1.57796,-4.61873,-3.89985,1.53006,2.08978,2.11513,1.88045,-1.23307,-0.90921,-2.73342,-3.62957,-2.78534,1.20577,-0.35654,2.57839,-3.44517,-4.57913,0.83448,-4.98468,-0.73248,2.57817,4.46452,-2.92505,-2.91986,-0.25762,-5.1046,-1.55015,-0.95931,4.72233,-0.52594,1.60478,-1.28949,-2.69615,1,1.17941,1.28173,-19.53937,0.48082,2.08573,-0.92544,-3.33589,1.84955,-5.81406,-0.03887,1.64099,-10.94239,-0.4289,-0.83465,-6.10149,1.20245,0.26563,-13.78276,3.1083,-1.58181,1.50938,5.91227,-3.3165,-3.59663,-0.64581,0.90371,-1.41438,-2.16441,2.3906,-5.99809,1.43504,-4.87997,0.38007,2.3151,1.30134,-2.38053,-5.88133,-3.91729,-1.40423,-1.50207,-6.01852,-0.08348,-9.61517,0.49953,-0.57549,-1.59775,4.35426,-1.01465,-1.56937,0.1784,-0.60897,1.4955,0.57793,0.37124,-1.46025,-4.78317,-3.51156,-0.82495,-1.11453,-5.63352,-0.25703,-1.48187,-4.43525,-3.28608,3.15192,-1.84527,-0.12225,3.1251,-2.76491,-2.14998,1.14257
1.74697,9.1203,3.47065,6.03241,-23.10742,-9.79509,0.85476,-13.81868,10.59792,11.5133,5.50806,6.59,-5.24051,1.44958,-5.05008,-3.62435,-4.90484,4.61985,3.11467,5.50026,-10.7322,-4.56971,4.61731,-8.47421,-0.63624,10.40967,-0.10986,-1.18846,-5.39454,2.33867,-10.40737,-4.67067,-4.33999,1.7899,-1.39071,2.99499,-1.1332,-5.34346,1,-5.78233,-8.10499,-42.42889,-2.58384,-3.62305,-3.98299,-8.22895,-0.73091,-15.89369,3.94303,9.53506,-19.68271,-8.34902,-1.76421,-4.69333,7.20255,1.35009,-33.09212,3.77233,0.1325,3.40258,16.39006,-9.14168,-9.3962,-4.14066,-4.29191,-7.47101,-13.46269,18.20132,-17.22597,-1.28449,-12.87278,0.64605,2.97748,-0.65173,-3.47621,-5.22307,-6.32509,-5.0421,-9.7807,-9.38513,4.08277,-15.89936,-0.96357,-0.72103,-13.59745,3.978,-0.47544,-5.52614,-2.25991,-2.2011,-2.82451,0.16329,-2.19418,-5.70386,-6.82058,-2.62148,4.80649,-5.10383,-6.06397,-3.49865,-2.79503,-12.41851,-20.24184,17.97303,-3.32908,-1.64761,-0.31308,-9.58108,0.51473,-1.99475
0.72631,4.24607,4.46351,4.33916,-6.40382,0.50327,-4.3986,-0.28306,3.85053,-5.52149,-1.46832,2.53612,2.66636,-0.57819,-0.54908,-2.76737,1.95679,0.86526,0.80084,2.15393,1.57559,-3.35199,2.65517,0.69332,-1.32708,0.48817,6.12595,-1.73385,-0.51622,0.73307,-1.83266,-1.35795,0.3653,9.53472,1.47304,0.93667,2.12755,-1.24112,1,7.07907,11.16477,-13.46193,6.2534,9.5154,-0.5725,0.60513,0.29435,2.32859,-1.66505,-4.94305,-3.63549,4.62896,5.41433,-8.18215,4.87806,7.05324,-5.90511,3.15798,1.28248,1.61057,5.20477,-0.6529,-0.70406,-0.22603,5.53075,1.41558,4.62729,-1.288,-1.68209,5.30248,-1.53332,2.94702,3.14413,2.81275,-1.29211,-5.66794,-3.46317,0.41433,2.96628,-1.19416,-0.0538,-2.53636,3.18492,-1.02004,4.32688,0.43502,-1.41787,2.41612,2.11691,0.60176,3.10374,1.35053,2.29182,6.48E-04,-3.71775,-1.67176,-2.59272,-1.02779,-4.90577,2.85574,-3.70355,2.65263,4.08306,1.04929,-1.10837,0.91937,5.11144,0.24302,-3.00087,2.66539
-3.72643,0.57653,12.79268,7.76893,4.88716,15.23403,-15.7282,26.54992,3.75013,-43.10557,-17.4374,1.76314,24.50614,-3.15395,7.25641,-6.70499,22.54571,-4.23308,5.9763,1.3711,24.97283,-4.53273,8.71541,18.98979,-5.07312,-15.59676,26.98341,-2.44439,6.47785,0.02577,12.75173,1.64358,10.19299,40.13851,10.15488,-1.58486,17.11824,4.30834,1,44.55424,71.66197,9.76517,28.87507,53.2254,2.64694,16.78883,1.17811,40.27203,-14.81787,-40.94797,18.51526,37.145,32.04129,-25.96667,4.8698,37.68526,30.97919,10.74638,8.91394,3.636,-0.73826,12.93816,14.96956,6.89857,30.48392,20.68987,48.63856,-32.94906,21.2488,27.46561,14.66239,13.20335,8.45965,13.55336,0.34515,-13.59877,-3.40073,9.12725,28.5406,14.99347,-3.42179,21.80849,22.16264,-2.28555,39.45951,-3.48046,-4.68928,21.44899,14.91206,6.85559,18.17809,7.00786,14.75388,7.7966,-2.65E+00,0.49343,-13.94736,7.91859,-8.00076,17.18177,-21.07773,36.94534,51.80666,-22.69413,-0.54715,8.4216,27.11979,14.49568,-11.80769,16.11984
-1.19151,1.98595,8.11423,5.4653,2.73572,8.43589,-10.20702,11.71947,2.13727,-24.97239,-9.34955,1.01475,11.93327,-1.95973,3.03168,-4.03358,11.43203,-1.98324,2.05771,1.01525,13.57767,-3.83162,4.3656,10.10842,-3.09094,-8.1478,15.08287,-2.24547,4.32102,-0.15333,5.07886,0.6913,5.22133,23.86938,5.66255,-0.70143,8.00735,1.6395,1,23.682,37.93063,3.12473,17.25703,29.16393,1.16118,8.88039,-0.02445,20.5877,-8.22347,-22.50252,8.32741,19.47535,17.25123,-15.94562,5.21898,20.58984,13.19808,6.12941,4.62416,2.16445,-0.4311,6.61395,7.5422,3.09583,17.8205,10.61139,24.43047,-17.06518,10.62347,14.88798,7.16252,7.35729,5.11163,7.29846,0.16131,-8.74598,-3.01857,4.94599,15.91512,6.86224,-2.1675,7.64868,9.99314,-2.58782,21.76077,-1.8967,-3.63436,11.94677,7.68103,3.40983,9.87081,3.31775,7.84629,3.99153,-3.03702,-0.23272,-8.52677,2.89819,-5.76659,10.08824,-9.20716,19.31611,27.92118,-1.24E+01,-0.21621,4.03626,13.67472,8.11245,-6.43757,8.58867
-1.16316,-2.03685,-1.9968,-1.19545,-4.61882,-2.39921,3.08356,1.05353,2.46191,6.53942,2.08412,1.86071,0.91042,0.74308,0.73487,0.28986,-0.59717,0.95866,1.89653,0.0179,-2.4473,2.28967,0.431,-1.51426,1.26686,2.40274,-2.32792,1.90677,-2.64216,0.27496,1.04798,-0.67674,-0.69898,-5.19642,-0.96884,0.96127,1.19532,0.13889,-0.42864,-1.86881,-3.3373,-3.56627,-3.21042,-3.7296,0.19041,-1.02899,1.52873,-1.98087,1.02749,4.99127,-0.85091,-0.64887,-1.38519,3.00316,-2.1979,-2.00313,1.00624,-1.29548,-0.55794,-0.90807,2.54481,-1.55236,-1.76545,-0.15735,-4.41705,-0.77589,-1.10665,2.89261,-2.41656,-0.43094,-2.31212,-0.54687,-0.26975,-0.13193,-0.52191,1.80803,1.09554,-0.86268,-2.68438,-0.33654,0.86741,5.45095,3.86096,3.14889,-4.39892,0.54917,2.01613,-2.10307,-0.01011,-0.35201,-1.09043,0.89471,-0.43365,-0.42007,1.42282,0.63455,1.85813,1.38844,1.80423,-2.33102,-3.0661,-2.47395,-5.43094,4.58986,-0.84524,0.90843,1.02673,-2.16268,-0.12499,-0.69781
-5.00553,-3.72763,-0.8483,0.70341,-17.89497,-5.87801,5.89679,7.19856,12.47276,7.11077,0.84095,7.70394,8.95422,2.23246,2.77162,-1.98692,5.89088,2.09832,10.30194,2.47638,-1.77358,4.04361,6.94992,0.47871,1.11522,4.42494,1.13057,5.14872,-5.71517,1.99329,4.67739,-2.57061,0.42949,-0.15226,0.7168,2.31513,9.77871,0.67075,-1.03908,7.18921,12.81471,-17.64625,-1.72606,6.74565,-0.80475,0.24487,2.68096,3.57169,-0.79343,1.85719,-1.29328,7.17509,7.4055,0.09844,-2.85527,10.17999,1.8754,2.17125,2.94596,0.91603,11.73425,-2.44639,-1.5712,0.50061,-3.86696,2.36901,8.77831,4.97359,-4.81645,6.71763,-4.8856,3.12149,2.27109,3.08227,-2.06996,0.79776,0.61133,-1.46464,-1.90504,2.89142,4.11053,16.96063,17.13251,6.99753,-4.8892,1.41972,3.73871,0.02669,4.07451,0.73306,1.05844,4.55198,2.52618,-1.22732,1.99128,2.82644,4.27776,5.21741,2.27692,-2.11013,-17.45844,2.49074,-4.94437,11.21678,-3.41697,4.63894,10.83266,-5.05117,-2.30251,2.25825
