Points0,Points1,Points2,,intensity,filtered
59,379.6897038,96,,1070.1552,5.0804
83,379.6897038,119,,889.7904,0
111,379.6897038,175,,679.828,3.572
81,379.6897038,156,,618.357,4.9874
97,379.6897038,59,,1157.4404,2.837
27,379.6897038,142,,875.778,0
80,379.6897038,66,,1075.0864,0.2476
70,379.6897038,124,,774.8162,0
61,379.6897038,26,,884.2204,0.2406
139,379.6897038,58,,1069.9392,2.6886
137,379.6897038,163,,739.0166,2.7
169,379.6897038,131,,708.1942,0
0,379.6897038,127,,1202.8788,3.8394
68,379.6897038,66,,833.0456,0
52,379.6897038,144,,847.512,0
183,379.6897038,94,,681.275,3.2272
57,379.6897038,61,,996.1312,0
94,378.561354,0,,1317.161,6.75
174,378.561354,8,,913.4892,3.6168
97,378.561354,5,,1218.4248,15.8686
103,378.561354,27,,1236.1574,0
143,378.561354,50,,989.6408,0
163,378.561354,70,,949.6224,3.1708
162,378.561354,95,,1141.238,0
138,378.561354,110,,1061.5714,0
107,378.561354,117,,1076.6286,1.8856
97,378.561354,104,,909.6044,7.2248
114,378.561354,93,,895.819,5.0242
121,378.561354,75,,1048.176,0
178,378.561354,153,,675.7116,0
148,378.561354,176,,682.936,0
7,378.561354,178,,1047.7822,0
2,378.561354,168,,1044.4614,0
17,378.561354,116,,1175.1288,1.0136
31,378.561354,41,,1067.5876,0
116,378.561354,146,,760.5022,2.0976
118,378.561354,17,,957.1584,4.1292
149,378.561354,38,,789.1298,0
194,378.561354,154,,809.7236,9.4928
55,378.561354,167,,742.0108,0
59,378.561354,96,,1064.0802,0
83,378.561354,119,,888.1262,0
111,378.561354,175,,682.8656,3.0376
81,378.561354,156,,620.5444,2.1874
97,378.561354,59,,1160.2564,2.816
27,378.561354,142,,875.2466,0
80,378.561354,66,,1078.1378,3.0514
70,378.561354,124,,769.0304,0
61,378.561354,26,,884.4088,0.1884
139,378.561354,58,,1077.5748,7.6356
137,378.561354,163,,738.0166,0
169,378.561354,131,,711.6514,3.4572
0,378.561354,127,,1203.5214,0.6426
68,378.561354,66,,831.9628,0
52,378.561354,144,,841.018,0
183,378.561354,94,,681.0668,0
57,378.561354,61,,1002.824,6.6928
94,377.4330042,0,,1323.9666,6.8056
174,377.4330042,8,,918.1614,4.6722
97,377.4330042,5,,1227.2122,8.7874
103,377.4330042,27,,1245.5034,9.346
143,377.4330042,50,,997.6676,8.0268
163,377.4330042,70,,934.3414,0
162,377.4330042,95,,1140.6174,0
138,377.4330042,110,,1054.0658,0
107,377.4330042,117,,1070.2616,0
97,377.4330042,104,,909.4322,0
114,377.4330042,93,,902.7932,6.9742
121,377.4330042,75,,1042.2332,0
178,377.4330042,153,,677.4038,1.6922
148,377.4330042,176,,681.125,0
7,377.4330042,178,,1038.1078,0
2,377.4330042,168,,1042.8652,0
17,377.4330042,116,,1162.0366,0
31,377.4330042,41,,1062.2418,0
116,377.4330042,146,,748.584,0
118,377.4330042,17,,957.3084,0.15
149,377.4330042,38,,795.7876,6.6578
194,377.4330042,154,,816.8022,7.0786
55,377.4330042,167,,742.4732,0.4624
59,377.4330042,96,,1068.9124,4.8322
83,377.4330042,119,,878.1786,0
111,377.4330042,175,,685.403,2.5374
81,377.4330042,156,,617.747,0
97,377.4330042,59,,1166.6386,6.3822
27,377.4330042,142,,871.6686,0
80,377.4330042,66,,1081.4086,3.2708
70,377.4330042,124,,769.5464,0.516
61,377.4330042,26,,877.9074,0
139,377.4330042,58,,1049.909,0
137,377.4330042,163,,734.688,0
169,377.4330042,131,,704.4314,0
0,377.4330042,127,,1199.8264,0
68,377.4330042,66,,825.9028,0
52,377.4330042,144,,833.4242,0
183,377.4330042,94,,680.2272,0
57,377.4330042,61,,983.7048,0
94,376.3046544,0,,1307.4222,0
174,376.3046544,8,,918.428,0.2666
97,376.3046544,5,,1222.0872,0
103,376.3046544,27,,1242.0382,0
143,376.3046544,50,,1003.4122,5.7446
163,376.3046544,70,,935.0156,0.6742
162,376.3046544,95,,1139.4618,0
138,376.3046544,110,,1048.3916,0
107,376.3046544,117,,1072.051,1.7894
97,376.3046544,104,,902.9548,0
114,376.3046544,93,,899.3638,0
121,376.3046544,75,,1048.0428,5.8096
178,376.3046544,153,,674.2652,0
148,376.3046544,176,,681.0724,0
7,376.3046544,178,,1044.6294,6.5216
2,376.3046544,168,,1035.5286,0
17,376.3046544,116,,1155.7538,0
31,376.3046544,41,,1048.4,0
116,376.3046544,146,,749.3726,0.7886
118,376.3046544,17,,963.9834,6.675
149,376.3046544,38,,797.765,1.9774
194,376.3046544,154,,809.7832,0
55,376.3046544,167,,743.2392,0.766
59,376.3046544,96,,1071.5374,2.625
83,376.3046544,119,,876.4094,0
111,376.3046544,175,,687.4124,2.0094
81,376.3046544,156,,614.676,0
97,376.3046544,59,,1166.3112,0
27,376.3046544,142,,869.7676,0
80,376.3046544,66,,1076.6966,0
70,376.3046544,124,,769.7804,0.234
61,376.3046544,26,,884.0348,6.1274
139,376.3046544,58,,1040.8178,0
137,376.3046544,163,,737.0094,2.3214
169,376.3046544,131,,703.8314,0
0,376.3046544,127,,1188.5248,0
68,376.3046544,66,,828.0286,2.1258
52,376.3046544,144,,829.8568,0
183,376.3046544,94,,680.094,0
57,376.3046544,61,,977.1024,0
94,375.1763047,0,,1313.1388,5.7166
174,375.1763047,8,,912.7002,0
97,375.1763047,5,,1214.431,0
103,375.1763047,27,,1244.4382,2.4
143,375.1763047,50,,1013.8248,10.4126
163,375.1763047,70,,931.191,0
162,375.1763047,95,,1139.9476,0.4858
138,375.1763047,110,,1049.6172,1.2256
107,375.1763047,117,,1077.6752,5.6242
97,375.1763047,104,,899.9226,0
114,375.1763047,93,,896.8276,0
121,375.1763047,75,,1055.1594,7.1166
178,375.1763047,153,,677.9018,3.6366
148,375.1763047,176,,676.9946,0
7,375.1763047,178,,1038.1236,0
2,375.1763047,168,,1037.6998,2.1712
17,375.1763047,116,,1150.527,0
31,375.1763047,41,,1045.4458,0
116,375.1763047,146,,744.6568,0
118,375.1763047,17,,958.3148,0
149,375.1763047,38,,795.0598,0
194,375.1763047,154,,828.757,18.9738
55,375.1763047,167,,746.2838,3.0446
59,375.1763047,96,,1074.8036,3.2662
83,375.1763047,119,,878.3118,1.9024
111,375.1763047,175,,693.5062,6.0938
81,375.1763047,156,,610.9596,0
97,375.1763047,59,,1176.1482,9.837
27,375.1763047,142,,867.2552,0
80,375.1763047,66,,1103.2722,26.5756
70,375.1763047,124,,770.8198,1.0394
61,375.1763047,26,,875.655,0
139,375.1763047,58,,1050.681,9.8632
137,375.1763047,163,,739.6308,2.6214
169,375.1763047,131,,700.8514,0
0,375.1763047,127,,1193.3052,4.7804
68,375.1763047,66,,826.3028,0
52,375.1763047,144,,828.2664,0
183,375.1763047,94,,678.4212,0
57,375.1763047,61,,972.2976,0
94,374.0479549,0,,1314.35,1.2112
174,374.0479549,8,,907.789,0
97,374.0479549,5,,1213.981,0
103,374.0479549,27,,1240.1732,0
143,374.0479549,50,,1020.6016,6.7768
163,374.0479549,70,,930.9484,0
162,374.0479549,95,,1143.1476,3.2
138,374.0479549,110,,1041.6686,0
107,374.0479549,117,,1078.7382,1.063
97,374.0479549,104,,900.1518,0.2292
114,374.0479549,93,,900.5966,3.769
121,374.0479549,75,,1051.5332,0
178,374.0479549,153,,673.7172,0
148,374.0479549,176,,683.528,6.5334
7,374.0479549,178,,1045.8882,7.7646
2,374.0479549,168,,1041.6036,3.9038
17,374.0479549,116,,1150.6098,0.0828
31,374.0479549,41,,1039.4604,0
116,374.0479549,146,,752.6864,8.0296
118,374.0479549,17,,956.2752,0
149,374.0479549,38,,797.8042,2.7444
194,374.0479549,154,,819.4094,0
55,374.0479549,167,,742.8892,0
59,374.0479549,96,,1068.8822,0
83,374.0479549,119,,887.1476,8.8358
111,374.0479549,175,,689.6874,0
81,374.0479549,156,,605.271,0
97,374.0479549,59,,1177.3644,1.2162
27,374.0479549,142,,869.2572,2.002
80,374.0479549,66,,1129.3772,26.105
70,374.0479549,124,,769.3466,0
61,374.0479549,26,,868.5536,0
139,374.0479549,58,,1044.3848,0
137,374.0479549,163,,745.5974,5.9666
169,374.0479549,131,,707.297,6.4456
0,374.0479549,127,,1185.679,0
68,374.0479549,66,,827.0628,0.76
52,374.0479549,144,,831.9386,3.6722
183,374.0479549,94,,678.8816,0.4604
57,374.0479549,61,,973.3714,1.0738
94,372.9196051,0,,1322.3724,8.0224
174,372.9196051,8,,902.5556,0
97,372.9196051,5,,1207.4936,0
103,372.9196051,27,,1235.4204,0
143,372.9196051,50,,1015.632,0
163,372.9196051,70,,928.0968,0
162,372.9196051,95,,1152.776,9.6284
138,372.9196051,110,,1039.4886,0
107,372.9196051,117,,1078.0692,0
97,372.9196051,104,,899.4744,0
114,372.9196051,93,,892.7104,0
121,372.9196051,75,,1043.2142,0
178,372.9196051,153,,670.6594,0
148,372.9196051,176,,687.2474,3.7194
7,372.9196051,178,,1045.049,0
2,372.9196051,168,,1043.5286,1.925
17,372.9196051,116,,1149.9058,0
31,372.9196051,41,,1039.975,0.5146
116,372.9196051,146,,753.6614,0.975
118,372.9196051,17,,943.0814,0
149,372.9196051,38,,799.9774,2.1732
194,372.9196051,154,,820.6952,1.2858
55,372.9196051,167,,744.0624,1.1732
59,372.9196051,96,,1073.6072,4.725
83,372.9196051,119,,889.0214,1.8738
111,372.9196051,175,,683.9342,0
81,372.9196051,156,,605.4736,0.2026
97,372.9196051,59,,1173.6726,0
27,372.9196051,142,,864.4734,0
80,372.9196051,66,,1143.799,14.4218
70,372.9196051,124,,770.018,0.6714
61,372.9196051,26,,871.968,3.4144
139,372.9196051,58,,1047.2176,2.8328
137,372.9196051,163,,749.0212,3.4238
169,372.9196051,131,,706.2884,0
0,372.9196051,127,,1180.3118,0
68,372.9196051,66,,823.777,0
52,372.9196051,144,,832.2434,0.3048
183,372.9196051,94,,684.194,5.3124
57,372.9196051,61,,969.0882,0
94,371.7912553,0,,1310.15,0
174,371.7912553,8,,898.2862,0
97,371.7912553,5,,1212.9062,5.4126
103,371.7912553,27,,1227.4812,0
143,371.7912553,50,,1012.8712,0
163,371.7912553,70,,933.6654,5.5686
162,371.7912553,95,,1159.0888,6.3128
138,371.7912553,110,,1044.72,5.2314
107,371.7912553,117,,1080.2602,2.191
97,371.7912553,104,,897.4496,0
114,371.7912553,93,,886.8052,0
121,371.7912553,75,,1044.3238,1.1096
178,371.7912553,153,,664.521,0
148,371.7912553,176,,694.603,7.3556
7,371.7912553,178,,1060.8784,15.8294
2,371.7912553,168,,1045.392,1.8634
17,371.7912553,116,,1163.9366,14.0308
31,371.7912553,41,,1041.1104,1.1354
116,371.7912553,146,,765.3388,11.6774
118,371.7912553,17,,950.0938,7.0124
149,371.7912553,38,,787.767,0
194,371.7912553,154,,807.6238,0
55,371.7912553,167,,743.2678,0
59,371.7912553,96,,1070.7196,0
83,371.7912553,119,,898.9262,9.9048
111,371.7912553,175,,682.228,0
81,371.7912553,156,,612.628,7.1544
97,371.7912553,59,,1177.7356,4.063
27,371.7912553,142,,861.0876,0
80,371.7912553,66,,1155.9868,12.1878
70,371.7912553,124,,768.6824,0
61,371.7912553,26,,870.8434,0
139,371.7912553,58,,1054.4658,7.2482
137,371.7912553,163,,753.9046,4.8834
169,371.7912553,131,,715.5484,9.26
0,371.7912553,127,,1189.9184,9.6066
68,371.7912553,66,,821.8628,0
52,371.7912553,144,,838.5494,6.306
183,371.7912553,94,,687.0336,2.8396
57,371.7912553,61,,981.9312,12.843
94,370.6629055,0,,1331.1888,21.0388
174,370.6629055,8,,894.6362,0
97,370.6629055,5,,1222.0374,9.1312
103,370.6629055,27,,1212.5216,0
143,370.6629055,50,,1006.2302,0
163,370.6629055,70,,926.6788,0
162,370.6629055,95,,1156.4904,0
138,370.6629055,110,,1044.7028,0
107,370.6629055,117,,1079.7444,0
97,370.6629055,104,,895.1752,0
114,370.6629055,93,,884.1398,0
121,370.6629055,75,,1040.712,0
178,370.6629055,153,,670.3538,5.8328
148,370.6629055,176,,695.4752,0.8722
7,370.6629055,178,,1056.5862,0
2,370.6629055,168,,1041.669,0
17,370.6629055,116,,1169.777,5.8404
31,370.6629055,41,,1043.2542,2.1438
116,370.6629055,146,,766.282,0.9432
118,370.6629055,17,,940.0938,0
149,370.6629055,38,,782.1794,0
194,370.6629055,154,,813.1072,5.4834
55,370.6629055,167,,745.5786,2.3108
59,370.6629055,96,,1066.9394,0
83,370.6629055,119,,902.3524,3.4262
111,370.6629055,175,,686.2842,4.0562
81,370.6629055,156,,617.8812,5.2532
97,370.6629055,59,,1168.142,0
27,370.6629055,142,,864.6952,3.6076
80,370.6629055,66,,1164.927,8.9402
70,370.6629055,124,,766.7306,0
61,370.6629055,26,,871.6318,0.7884
139,370.6629055,58,,1063.5014,9.0356
137,370.6629055,163,,760.1808,6.2762
169,370.6629055,131,,714.257,0
0,370.6629055,127,,1198.3118,8.3934
68,370.6629055,66,,823.2914,1.4286
52,370.6629055,144,,843.9758,5.4264
183,370.6629055,94,,684.0918,0
57,370.6629055,61,,986.0264,4.0952
94,369.5345557,0,,1311.4666,0
174,369.5345557,8,,902.9584,8.3222
97,369.5345557,5,,1228.0688,6.0314
103,369.5345557,27,,1200.8158,0
143,369.5345557,50,,995.4784,0
163,369.5345557,70,,919.9618,0
162,369.5345557,95,,1152.4332,0
138,369.5345557,110,,1045.0514,0.3486
107,369.5345557,117,,1074.9262,0
97,369.5345557,104,,891.2556,0
114,369.5345557,93,,886.1018,1.962
121,369.5345557,75,,1031.8002,0
178,369.5345557,153,,665.975,0
148,369.5345557,176,,698.578,3.1028
7,369.5345557,178,,1052.2528,0
2,369.5345557,168,,1039.2172,0
17,369.5345557,116,,1159.7192,0
31,369.5345557,41,,1043.2688,0.0146
116,369.5345557,146,,761.866,0
118,369.5345557,17,,940.802,0.7082
149,369.5345557,38,,778.1216,0
194,369.5345557,154,,809.119,0
55,369.5345557,167,,743.0714,0
59,369.5345557,96,,1073.7554,6.816
83,369.5345557,119,,895.7476,0
111,369.5345557,175,,685.2718,0
81,369.5345557,156,,619.1748,1.2936
97,369.5345557,59,,1162.9776,0
27,369.5345557,142,,864.1456,0
80,369.5345557,66,,1152.0672,0
70,369.5345557,124,,766.7054,0
61,369.5345557,26,,869.2464,0
139,369.5345557,58,,1057.7444,0
137,369.5345557,163,,755.807,0
169,369.5345557,131,,710.0026,0
0,369.5345557,127,,1193.5248,0
68,369.5345557,66,,822.3486,0
52,369.5345557,144,,842.2758,0
183,369.5345557,94,,687.7896,3.6978
57,369.5345557,61,,979.4836,0
94,368.4062059,0,,1312.6166,1.15
174,368.4062059,8,,910.6056,7.6472
97,368.4062059,5,,1227.1752,0
103,368.4062059,27,,1199.4494,0
143,368.4062059,50,,996.4106,0.9322
163,368.4062059,70,,919.1774,0
162,368.4062059,95,,1149.8016,0
138,368.4062059,110,,1050.103,5.0516
107,368.4062059,117,,1070.8542,0
97,368.4062059,104,,890.1856,0
114,368.4062059,93,,883.8914,0
121,368.4062059,75,,1034.005,2.2048
178,368.4062059,153,,670.6134,4.6384
148,368.4062059,176,,684.9142,0
7,368.4062059,178,,1037.449,0
2,368.4062059,168,,1038.4,0
17,368.4062059,116,,1145.323,0
31,368.4062059,41,,1040.2458,0
116,368.4062059,146,,749.5978,0
118,368.4062059,17,,931.3144,0
149,368.4062059,38,,779.4948,1.3732
194,368.4062059,154,,816.488,7.369
55,368.4062059,167,,746.0838,3.0124
59,368.4062059,96,,1077.0304,3.275
83,368.4062059,119,,887.8832,0
111,368.4062059,175,,683.8374,0
81,368.4062059,156,,625.838,6.6632
97,368.4062059,59,,1160.8276,0
27,368.4062059,142,,859.0284,0
80,368.4062059,66,,1132.1646,0
70,368.4062059,124,,763.9126,0
61,368.4062059,26,,872.0376,2.7912
139,368.4062059,58,,1058.1166,0.3722
137,368.4062059,163,,749.4404,0
169,368.4062059,131,,697.6284,0
0,368.4062059,127,,1191.174,0
68,368.4062059,66,,817.7544,0
52,368.4062059,144,,840.7986,0
183,368.4062059,94,,689.4666,1.677
57,368.4062059,61,,974.1454,0
94,367.2778561,0,,1283.172,0
174,367.2778561,8,,913.9472,3.3416
97,367.2778561,5,,1203.6752,0
103,367.2778561,27,,1214.3662,14.9168
143,367.2778561,50,,1006.1106,9.7
163,367.2778561,70,,909.4312,0
162,367.2778561,95,,1149.1382,0
138,367.2778561,110,,1048.42,0
107,367.2778561,117,,1063.6932,0
97,367.2778561,104,,885.612,0
114,367.2778561,93,,886.3776,2.4862
121,367.2778561,75,,1038.1264,4.1214
178,367.2778561,153,,668.327,0
148,367.2778561,176,,690.2004,5.2862
7,367.2778561,178,,1042.045,4.596
2,367.2778561,168,,1039.8328,1.4328
17,367.2778561,116,,1129.9154,0
31,367.2778561,41,,1034.4,0
116,367.2778561,146,,743.9934,0
118,367.2778561,17,,944.4144,13.1
149,367.2778561,38,,774.5732,0
194,367.2778561,154,,811.0308,0
55,367.2778561,167,,747.6,1.5162
59,367.2778561,96,,1080.0484,3.018
83,367.2778561,119,,875.638,0
111,367.2778561,175,,684.775,0.9376
81,367.2778561,156,,621.1746,0
97,367.2778561,59,,1162.0518,1.2242
27,367.2778561,142,,860.8504,1.822
80,367.2778561,66,,1120.9036,0
70,367.2778561,124,,763.5074,0
61,367.2778561,26,,862.5652,0
139,367.2778561,58,,1034.0254,0
137,367.2778561,163,,751.488,2.0476
169,367.2778561,131,,686.7542,0
0,367.2778561,127,,1184.3314,0
68,367.2778561,66,,814.1516,0
52,367.2778561,144,,844.8324,4.0338
183,367.2778561,94,,681.225,0
57,367.2778561,61,,966.4834,0
94,366.1495063,0,,1286.811,3.639
174,366.1495063,8,,912.0722,0
97,366.1495063,5,,1196.4438,0
103,366.1495063,27,,1210.6538,0
143,366.1495063,50,,1008.4696,2.359
163,366.1495063,70,,902.7886,0
162,366.1495063,95,,1144.8334,0
138,366.1495063,110,,1039.9086,0
107,366.1495063,117,,1066.9864,3.2932
97,366.1495063,104,,883.1536,0
114,366.1495063,93,,881.9518,0
121,366.1495063,75,,1030.7812,0
178,366.1495063,153,,665.204,0
148,366.1495063,176,,680.1976,0
7,366.1495063,178,,1039.1234,0
2,366.1495063,168,,1037.2578,0
17,366.1495063,116,,1129.7384,0
31,366.1495063,41,,1033.423,0
116,366.1495063,146,,741.7456,0
118,366.1495063,17,,941.0624,0
149,366.1495063,38,,781.6742,7.101
194,366.1495063,154,,816.5046,5.4738
55,366.1495063,167,,757.0232,9.4232
59,366.1495063,96,,1074.202,0
83,366.1495063,119,,873.269,0
111,366.1495063,175,,680.4156,0
81,366.1495063,156,,615.9544,0
97,366.1495063,59,,1159.0938,0
27,366.1495063,142,,861.5628,0.7124
80,366.1495063,66,,1104.7608,0
70,366.1495063,124,,757.709,0
61,366.1495063,26,,871.284,8.7188
139,366.1495063,58,,1041.2076,7.1822
137,366.1495063,163,,749.7166,0
169,366.1495063,131,,687.6342,0.88
0,366.1495063,127,,1183.315,0
68,366.1495063,66,,822.4116,8.26
52,366.1495063,144,,843.5818,0
183,366.1495063,94,,682.4624,1.2374
57,366.1495063,61,,966.019,0
94,365.0211566,0,,1273.8,0
174,365.0211566,8,,910.8862,0
97,365.0211566,5,,1195.0626,0
103,365.0211566,27,,1217.1864,6.5326
143,365.0211566,50,,1010.0268,1.5572
163,365.0211566,70,,899.8606,0
162,365.0211566,95,,1146.692,1.8586
138,365.0211566,110,,1036.403,0
107,365.0211566,117,,1061.2782,0
97,365.0211566,104,,885.8644,2.7108
114,365.0211566,93,,881.9828,0.031
121,365.0211566,75,,1026.674,0
178,365.0211566,153,,655.4962,0
148,365.0211566,176,,674.892,0
7,365.0211566,178,,1034.7724,0
2,365.0211566,168,,1041.8674,4.6096
17,365.0211566,116,,1126.3442,0
31,365.0211566,41,,1035.7064,2.2834
116,365.0211566,146,,738.5342,0
118,365.0211566,17,,941.6352,0.5728
149,365.0211566,38,,783.9504,2.2762
194,365.0211566,154,,818.1878,1.6832
55,365.0211566,167,,754.8142,0
59,365.0211566,96,,1078.5108,4.3088
83,365.0211566,119,,865.5096,0
111,365.0211566,175,,671.7126,0
81,365.0211566,156,,614.2404,0
97,365.0211566,59,,1170.7792,11.6854
27,365.0211566,142,,854.2942,0
80,365.0211566,66,,1101.1144,0
70,365.0211566,124,,759.2268,1.5178
61,365.0211566,26,,866.9102,0
139,365.0211566,58,,1033.5544,0
137,365.0211566,163,,746.4834,0
169,365.0211566,131,,688.5256,0.8914
0,365.0211566,127,,1180.8724,0
68,365.0211566,66,,820.2002,0
52,365.0211566,144,,838.5734,0
183,365.0211566,94,,682.925,0.4626
57,365.0211566,61,,959.5572,0
94,363.8928068,0,,1289.7334,15.9334
174,363.8928068,8,,906.389,0
97,363.8928068,5,,1186.7688,0
103,363.8928068,27,,1221.9842,4.7978
143,363.8928068,50,,1010.5608,0.534
163,363.8928068,70,,907.7708,7.9102
162,363.8928068,95,,1145.4604,0
138,363.8928068,110,,1031.6088,0
107,363.8928068,117,,1063.7746,2.4964
97,363.8928068,104,,885.0322,0
114,363.8928068,93,,881.6862,0
121,363.8928068,75,,1020.4288,0
178,363.8928068,153,,651.973,0
148,363.8928068,176,,677.8114,2.9194
7,363.8928068,178,,1048.198,13.4256
2,363.8928068,168,,1043.3538,1.4864
17,363.8928068,116,,1139.75,13.4058
31,363.8928068,41,,1029.6084,0
116,363.8928068,146,,748.2796,9.7454
118,363.8928068,17,,946.0624,4.4272
149,363.8928068,38,,784.5196,0.5692
194,363.8928068,154,,806.4902,0
55,363.8928068,167,,759.4696,4.6554
59,363.8928068,96,,1072.2412,0
83,363.8928068,119,,866.1716,0.662
111,363.8928068,175,,666.3938,0
81,363.8928068,156,,619.7644,5.524
97,363.8928068,59,,1171.1324,0.3532
27,363.8928068,142,,852.4296,0
80,363.8928068,66,,1091.351,0
70,363.8928068,124,,761.8252,2.5984
61,363.8928068,26,,870.855,3.9448
139,363.8928068,58,,1033.4128,0
137,363.8928068,163,,751.3952,4.9118
169,363.8928068,131,,693.497,4.9714
0,363.8928068,127,,1177.925,0
68,363.8928068,66,,818.7288,0
52,363.8928068,144,,840.806,2.2326
183,363.8928068,94,,678.2542,0
57,363.8928068,61,,965.2548,5.6976
94,362.764457,0,,1289.239,0
174,362.764457,8,,901.1084,0
97,362.764457,5,,1175.9188,0
103,362.764457,27,,1217.9416,0
143,362.764457,50,,1004.9822,0
163,362.764457,70,,907.1978,0
162,362.764457,95,,1143,0
138,362.764457,110,,1036.8916,5.2828
107,362.764457,117,,1065.9444,2.1698
97,362.764457,104,,882.4788,0
114,362.764457,93,,883.7414,2.0552
121,362.764457,75,,1014.7692,0
178,362.764457,153,,646.1116,0
148,362.764457,176,,682.2668,4.4554
7,362.764457,178,,1055.094,6.896
2,362.764457,168,,1043.4076,0.0538
17,362.764457,116,,1150.4096,10.6596
31,362.764457,41,,1026.998,0
116,362.764457,146,,747.341,0
118,362.764457,17,,949.2646,3.2022
149,362.764457,38,,784.2516,0
194,362.764457,154,,803.3022,0
55,362.764457,167,,757.134,0
59,362.764457,96,,1065.9304,0
83,362.764457,119,,875.005,8.8334
111,362.764457,175,,669.8,3.4062
81,362.764457,156,,615.8504,0
97,362.764457,59,,1171.1098,0
27,362.764457,142,,851.9068,0
80,362.764457,66,,1091.2072,0
70,362.764457,124,,764.9234,3.0982
61,362.764457,26,,865.9884,0
139,362.764457,58,,1021.5444,0
137,362.764457,163,,756.0618,4.6666
169,362.764457,131,,699.8228,6.3258
0,362.764457,127,,1181.1512,3.2262
68,362.764457,66,,809.746,0
52,362.764457,144,,845.5506,4.7446
183,362.764457,94,,672.8168,0
57,362.764457,61,,961.1524,0
94,361.6361072,0,,1307.9446,18.7056
174,361.6361072,8,,901.3474,0.239
97,361.6361072,5,,1209.0624,33.1436
103,361.6361072,27,,1208.5214,0
143,361.6361072,50,,999.3464,0
163,361.6361072,70,,910.036,2.8382
162,361.6361072,95,,1138.7016,0
138,361.6361072,110,,1042.6288,5.7372
107,361.6361072,117,,1069.1474,3.203
97,361.6361072,104,,879.6496,0
114,361.6361072,93,,884.5378,0.7964
121,361.6361072,75,,1016.4216,1.6524
178,361.6361072,153,,641.0788,0
148,361.6361072,176,,675.7472,0
7,361.6361072,178,,1058.0588,2.9648
2,361.6361072,168,,1034.8326,0
17,361.6361072,116,,1162.05,11.6404
31,361.6361072,41,,1031.5022,4.5042
116,361.6361072,146,,748.141,0.8
118,361.6361072,17,,943.473,0
149,361.6361072,38,,788.2062,3.9546
194,361.6361072,154,,788.6522,0
55,361.6361072,167,,756.7054,0
59,361.6361072,96,,1061.3,0
83,361.6361072,119,,888.5716,13.5666
111,361.6361072,175,,669.1968,0
81,361.6361072,156,,616.6808,0.8304
97,361.6361072,59,,1173.5452,2.4354
27,361.6361072,142,,852.6382,0.7314
80,361.6361072,66,,1086.0572,0
70,361.6361072,124,,765.8554,0.932
61,361.6361072,26,,870.745,4.7566
