Points0,Points1,Points2,,intensity,filtered,timeframe,cell
17,-26.36107193,116,,634.177,2.6076,667,17
31,-26.36107193,41,,645.6354,0,667,18
116,-26.36107193,146,,676.0704,0.3068,667,19
118,-26.36107193,17,,664.054,2.6374,667,20
149,-26.36107193,38,,644.1052,0,667,21
194,-26.36107193,154,,687.4568,0,667,22
55,-26.36107193,167,,658.2894,0,667,23
59,-26.36107193,96,,684.0734,0,667,24
83,-26.36107193,119,,772.7382,0,667,25
111,-26.36107193,175,,635.025,8.5842,667,26
81,-26.36107193,156,,531.3468,0.9114,667,27
97,-26.36107193,59,,858.6662,2.2564,667,28
27,-26.36107193,142,,670.6562,0.0332,667,29
80,-26.36107193,66,,941.927,0,667,30
70,-26.36107193,124,,674.7088,2.234,667,31
61,-26.36107193,26,,728.542,0,667,32
139,-26.36107193,58,,877.9266,0,667,33
137,-26.36107193,163,,671.7096,0,667,34
169,-26.36107193,131,,849.5198,1.1542,667,35
0,-26.36107193,127,,819.1084,1.9344,667,36
68,-26.36107193,66,,691.9572,4.5914,667,37
52,-26.36107193,144,,603.077,0.1662,667,38
183,-26.36107193,94,,586.7166,0.7416,667,39
57,-26.36107193,61,,657.5808,4.2286,667,40
94,-26.44569817,0,,890.4448,19.85,668,1
174,-26.44569817,8,,523.011,4.1334,668,2
97,-26.44569817,5,,891.45,11.2812,668,3
103,-26.44569817,27,,660.9438,1.3034,668,4
143,-26.44569817,50,,602.9626,0,668,5
163,-26.44569817,70,,504.2514,4.2202,668,6
162,-26.44569817,95,,710.908,0.0904,668,7
138,-26.44569817,110,,759.82,0,668,8
107,-26.44569817,117,,654.6916,5.639,668,9
97,-26.44569817,104,,654.8658,0,668,10
114,-26.44569817,93,,577.3826,2.0914,668,11
121,-26.44569817,75,,526.993,3,668,12
178,-26.44569817,153,,520.8828,0,668,13
148,-26.44569817,176,,736.5946,0,668,14
7,-26.44569817,178,,663.6138,0,668,15
2,-26.44569817,168,,639.4252,0,668,16
17,-26.44569817,116,,633.4464,0,668,17
31,-26.44569817,41,,643.323,0,668,18
116,-26.44569817,146,,672.8864,0,668,19
118,-26.44569817,17,,667.5312,3.4772,668,20
149,-26.44569817,38,,643.1114,0,668,21
194,-26.44569817,154,,692.9996,5.5428,668,22
55,-26.44569817,167,,664.7912,6.5018,668,23
59,-26.44569817,96,,684.6198,0.5464,668,24
83,-26.44569817,119,,768.0954,0,668,25
111,-26.44569817,175,,638.2062,3.1812,668,26
81,-26.44569817,156,,530.2708,0,668,27
97,-26.44569817,59,,859.4048,0.7386,668,28
27,-26.44569817,142,,665.8828,0,668,29
80,-26.44569817,66,,938.6234,0,668,30
70,-26.44569817,124,,674.8338,0.125,668,31
61,-26.44569817,26,,728.313,0,668,32
139,-26.44569817,58,,879.6886,1.762,668,33
137,-26.44569817,163,,680.4334,8.7238,668,34
169,-26.44569817,131,,840.1484,0,668,35
0,-26.44569817,127,,825.0658,5.9574,668,36
68,-26.44569817,66,,690.7972,0,668,37
52,-26.44569817,144,,602.9926,0,668,38
183,-26.44569817,94,,582.8438,0,668,39
57,-26.44569817,61,,661.4046,3.8238,668,40
94,-26.5303244,0,,889.267,0,669,1
174,-26.5303244,8,,523.4554,0.4444,669,2
97,-26.5303244,5,,916.9938,25.5438,669,3
103,-26.5303244,27,,661.9146,0.9708,669,4
143,-26.5303244,50,,606.35,3.3874,669,5
163,-26.5303244,70,,501.6044,0,669,6
162,-26.5303244,95,,713.0556,2.1476,669,7
138,-26.5303244,110,,747.803,0,669,8
107,-26.5303244,117,,651.018,0,669,9
97,-26.5303244,104,,649.419,0,669,10
114,-26.5303244,93,,574.5344,0,669,11
121,-26.5303244,75,,527.343,0.35,669,12
178,-26.5303244,153,,522.227,1.3442,669,13
148,-26.5303244,176,,732.3306,0,669,14
7,-26.5303244,178,,670.1236,6.5098,669,15
2,-26.5303244,168,,645.4078,5.9826,669,16
17,-26.5303244,116,,632.6386,0,669,17
31,-26.5303244,41,,642.025,0,669,18
116,-26.5303244,146,,675.2478,2.3614,669,19
118,-26.5303244,17,,664.8082,0,669,20
149,-26.5303244,38,,647.3052,4.1938,669,21
194,-26.5303244,154,,688.4664,0,669,22
55,-26.5303244,167,,660.1518,0,669,23
59,-26.5303244,96,,686.5358,1.916,669,24
83,-26.5303244,119,,765.343,0,669,25
111,-26.5303244,175,,626.8,0,669,26
81,-26.5303244,156,,522.4708,0,669,27
97,-26.5303244,59,,857.7402,0,669,28
27,-26.5303244,142,,668.879,2.9962,669,29
80,-26.5303244,66,,938.2088,0,669,30
70,-26.5303244,124,,675.5034,0.6696,669,31
61,-26.5303244,26,,729.1304,0.8174,669,32
139,-26.5303244,58,,868.7368,0,669,33
137,-26.5303244,163,,676.0786,0,669,34
169,-26.5303244,131,,839.1428,0,669,35
0,-26.5303244,127,,823.4788,0,669,36
68,-26.5303244,66,,703.0658,12.2686,669,37
52,-26.5303244,144,,604.3554,1.3628,669,38
183,-26.5303244,94,,578.6146,0,669,39
57,-26.5303244,61,,659.9594,0,669,40
94,-26.61495063,0,,902.9058,13.6388,670,1
174,-26.61495063,8,,520.236,0,670,2
97,-26.61495063,5,,931.2564,14.2626,670,3
103,-26.61495063,27,,659.5708,0,670,4
143,-26.61495063,50,,602.584,0,670,5
163,-26.61495063,70,,504.2764,2.672,670,6
162,-26.61495063,95,,712.754,0,670,7
138,-26.61495063,110,,747.2658,0,670,8
107,-26.61495063,117,,650.4752,0,670,9
97,-26.61495063,104,,649.1868,0,670,10
114,-26.61495063,93,,574.2688,0,670,11
121,-26.61495063,75,,535.0002,7.6572,670,12
178,-26.61495063,153,,526.725,4.498,670,13
148,-26.61495063,176,,729.2334,0,670,14
7,-26.61495063,178,,671.0078,0.8842,670,15
2,-26.61495063,168,,647.1846,1.7768,670,16
17,-26.61495063,116,,635.0808,2.4422,670,17
31,-26.61495063,41,,643.9458,1.9208,670,18
116,-26.61495063,146,,673.1658,0,670,19
118,-26.61495063,17,,668.7686,3.9604,670,20
149,-26.61495063,38,,643.627,0,670,21
194,-26.61495063,154,,684.7284,0,670,22
55,-26.61495063,167,,664.7106,4.5588,670,23
59,-26.61495063,96,,679.9804,0,670,24
83,-26.61495063,119,,760.9954,0,670,25
111,-26.61495063,175,,626.0094,0,670,26
81,-26.61495063,156,,526.1392,3.6684,670,27
97,-26.61495063,59,,857.1484,0,670,28
27,-26.61495063,142,,666.1562,0,670,29
80,-26.61495063,66,,932.2246,0,670,30
70,-26.61495063,124,,675.9676,0.4642,670,31
61,-26.61495063,26,,732.603,3.4726,670,32
139,-26.61495063,58,,881.7848,13.048,670,33
137,-26.61495063,163,,676.531,0.4524,670,34
169,-26.61495063,131,,835.5114,0,670,35
0,-26.61495063,127,,821.587,0,670,36
68,-26.61495063,66,,700.7944,0,670,37
52,-26.61495063,144,,606.3458,1.9904,670,38
183,-26.61495063,94,,575.5334,0,670,39
57,-26.61495063,61,,656.3784,0,670,40
94,-26.69957687,0,,909.828,6.9222,671,1
174,-26.69957687,8,,515.7306,0,671,2
97,-26.69957687,5,,973.2752,42.0188,671,3
103,-26.69957687,27,,659.4788,0,671,4
143,-26.69957687,50,,608.4752,5.8912,671,5
163,-26.69957687,70,,506.4112,2.1348,671,6
162,-26.69957687,95,,710.719,0,671,7
138,-26.69957687,110,,745.9658,0,671,8
107,-26.69957687,117,,655.2106,4.7354,671,9
97,-26.69957687,104,,650.7912,1.6044,671,10
114,-26.69957687,93,,573.4068,0,671,11
121,-26.69957687,75,,535.9192,0.919,671,12
178,-26.69957687,153,,522.1308,0,671,13
148,-26.69957687,176,,730.6084,1.375,671,14
7,-26.69957687,178,,675.6292,4.6214,671,15
2,-26.69957687,168,,648.0904,0.9058,671,16
17,-26.69957687,116,,637.0424,1.9616,671,17
31,-26.69957687,41,,648.4792,4.5334,671,18
116,-26.69957687,146,,681.4296,8.2638,671,19
118,-26.69957687,17,,665.5812,0,671,20
149,-26.69957687,38,,642.4744,0,671,21
194,-26.69957687,154,,682.8666,0,671,22
55,-26.69957687,167,,665.8946,1.184,671,23
59,-26.69957687,96,,679.3464,0,671,24
83,-26.69957687,119,,766.8216,5.8262,671,25
111,-26.69957687,175,,628.4844,2.475,671,26
81,-26.69957687,156,,522.9342,0,671,27
97,-26.69957687,59,,866.5888,9.4404,671,28
27,-26.69957687,142,,668.058,1.9018,671,29
80,-26.69957687,66,,934.2124,1.9878,671,30
70,-26.69957687,124,,673.0338,0,671,31
61,-26.69957687,26,,738.006,5.403,671,32
139,-26.69957687,58,,878.0508,0,671,33
137,-26.69957687,163,,679.7072,3.1762,671,34
169,-26.69957687,131,,837.6856,2.1742,671,35
0,-26.69957687,127,,826.1116,4.5246,671,36
68,-26.69957687,66,,700.0516,0,671,37
52,-26.69957687,144,,608.982,2.6362,671,38
183,-26.69957687,94,,575.121,0,671,39
57,-26.69957687,61,,655.3666,0,671,40
94,-26.7842031,0,,929.2056,19.3776,672,1
174,-26.7842031,8,,520.3668,4.6362,672,2
97,-26.7842031,5,,1018.4688,45.1936,672,3
103,-26.7842031,27,,649.6068,0,672,4
143,-26.7842031,50,,609.1108,0.6356,672,5
163,-26.7842031,70,,507.9348,1.5236,672,6
162,-26.7842031,95,,712.7316,2.0126,672,7
138,-26.7842031,110,,738.6172,0,672,8
107,-26.7842031,117,,662.6286,7.418,672,9
97,-26.7842031,104,,646.8918,0,672,10
114,-26.7842031,93,,569.7844,0,672,11
121,-26.7842031,75,,539.062,3.1428,672,12
178,-26.7842031,153,,518.9096,0,672,13
148,-26.7842031,176,,727.1418,0,672,14
7,-26.7842031,178,,672.1704,0,672,15
2,-26.7842031,168,,651.8192,3.7288,672,16
17,-26.7842031,116,,630.7558,0,672,17
31,-26.7842031,41,,647.1584,0,672,18
116,-26.7842031,146,,684.475,3.0454,672,19
118,-26.7842031,17,,663.8458,0,672,20
149,-26.7842031,38,,643.2454,0.771,672,21
194,-26.7842031,154,,685.5572,2.6906,672,22
55,-26.7842031,167,,668.9624,3.0678,672,23
59,-26.7842031,96,,675.5804,0,672,24
83,-26.7842031,119,,775.9096,9.088,672,25
111,-26.7842031,175,,622.6626,0,672,26
81,-26.7842031,156,,526.1316,3.1974,672,27
97,-26.7842031,59,,864.0856,0,672,28
27,-26.7842031,142,,670.0324,1.9744,672,29
80,-26.7842031,66,,937.3794,3.167,672,30
70,-26.7842031,124,,673.273,0.2392,672,31
61,-26.7842031,26,,741.2234,3.2174,672,32
139,-26.7842031,58,,902.5192,24.4684,672,33
137,-26.7842031,163,,679.9548,0.2476,672,34
169,-26.7842031,131,,835.5456,0,672,35
0,-26.7842031,127,,824.6886,0,672,36
68,-26.7842031,66,,693.1202,0,672,37
52,-26.7842031,144,,609.3568,0.3748,672,38
183,-26.7842031,94,,570.2564,0,672,39
57,-26.7842031,61,,657.3976,2.031,672,40
94,-26.86882934,0,,923.111,0,673,1
174,-26.86882934,8,,519.2334,0,673,2
97,-26.86882934,5,,1069.6438,51.175,673,3
103,-26.86882934,27,,648.108,0,673,4
143,-26.86882934,50,,611.8714,2.7606,673,5
163,-26.86882934,70,,504.809,0,673,6
162,-26.86882934,95,,712.0222,0,673,7
138,-26.86882934,110,,740.7514,2.1342,673,8
107,-26.86882934,117,,656.561,0,673,9
97,-26.86882934,104,,642.8436,0,673,10
114,-26.86882934,93,,571.8206,2.0362,673,11
121,-26.86882934,75,,532.6858,0,673,12
178,-26.86882934,153,,521.271,2.3614,673,13
148,-26.86882934,176,,723.8558,0,673,14
7,-26.86882934,178,,662.4664,0,673,15
2,-26.86882934,168,,648.0922,0,673,16
17,-26.86882934,116,,632.6808,1.925,673,17
31,-26.86882934,41,,646.7542,0,673,18
116,-26.86882934,146,,676.0794,0,673,19
118,-26.86882934,17,,667.7312,3.8854,673,20
149,-26.86882934,38,,636.3134,0,673,21
194,-26.86882934,154,,682.2478,0,673,22
55,-26.86882934,167,,670.1624,1.2,673,23
59,-26.86882934,96,,676.7178,1.1374,673,24
83,-26.86882934,119,,768.3692,0,673,25
111,-26.86882934,175,,626.0282,3.3656,673,26
81,-26.86882934,156,,528.881,2.7494,673,27
97,-26.86882934,59,,869.242,5.1564,673,28
27,-26.86882934,142,,671.0514,1.019,673,29
80,-26.86882934,66,,940.0794,2.7,673,30
70,-26.86882934,124,,669.614,0,673,31
61,-26.86882934,26,,736.7452,0,673,32
139,-26.86882934,58,,895.6584,0,673,33
137,-26.86882934,163,,674.1358,0,673,34
169,-26.86882934,131,,836.4256,0.88,673,35
0,-26.86882934,127,,822.6984,0,673,36
68,-26.86882934,66,,694.5544,1.4342,673,37
52,-26.86882934,144,,606.0724,0,673,38
183,-26.86882934,94,,569.0584,0,673,39
57,-26.86882934,61,,646.7858,0,673,40
94,-26.95345557,0,,937.8554,14.7444,674,1
174,-26.95345557,8,,514.1224,0,674,2
97,-26.95345557,5,,1127.85,58.2062,674,3
103,-26.95345557,27,,647.8114,0,674,4
143,-26.95345557,50,,610.0232,0,674,5
163,-26.95345557,70,,502.1258,0,674,6
162,-26.95345557,95,,713.4286,1.4064,674,7
138,-26.95345557,110,,747.5342,6.7828,674,8
107,-26.95345557,117,,658.5324,1.9714,674,9
97,-26.95345557,104,,644.381,1.5374,674,10
114,-26.95345557,93,,574.2568,2.4362,674,11
121,-26.95345557,75,,531.9644,0,674,12
178,-26.95345557,153,,520.9346,0,674,13
148,-26.95345557,176,,717.8198,0,674,14
7,-26.95345557,178,,655.1998,0,674,15
2,-26.95345557,168,,640.8962,0,674,16
17,-26.95345557,116,,628.5692,0,674,17
31,-26.95345557,41,,648.8458,2.0916,674,18
116,-26.95345557,146,,662.4726,0,674,19
118,-26.95345557,17,,663.9084,0,674,20
149,-26.95345557,38,,631.3216,0,674,21
194,-26.95345557,154,,681.6144,0,674,22
55,-26.95345557,167,,675.0572,4.8948,674,23
59,-26.95345557,96,,679.9,3.1822,674,24
83,-26.95345557,119,,764.4692,0,674,25
111,-26.95345557,175,,638.0282,12,674,26
81,-26.95345557,156,,530.7848,1.9038,674,27
97,-26.95345557,59,,872.6114,3.3694,674,28
27,-26.95345557,142,,666.5456,0,674,29
80,-26.95345557,66,,941.3696,1.2902,674,30
70,-26.95345557,124,,667.273,0,674,31
61,-26.95345557,26,,732.919,0,674,32
139,-26.95345557,58,,890.4026,0,674,33
137,-26.95345557,163,,667.5286,0,674,34
169,-26.95345557,131,,826.917,0,674,35
0,-26.95345557,127,,825.6328,2.9344,674,36
68,-26.95345557,66,,692.6944,0,674,37
52,-26.95345557,144,,600.6036,0,674,38
183,-26.95345557,94,,572.1208,3.0624,674,39
57,-26.95345557,61,,645.2692,0,674,40
94,-27.03808181,0,,953.4722,15.6168,675,1
174,-27.03808181,8,,515.0168,0.8944,675,2
97,-27.03808181,5,,1207.5062,79.6562,675,3
103,-27.03808181,27,,653.0114,5.2,675,4
143,-27.03808181,50,,612.1624,2.1392,675,5
163,-27.03808181,70,,499.4066,0,675,6
162,-27.03808181,95,,713.8778,0.4492,675,7
138,-27.03808181,110,,750.46,2.9258,675,8
107,-27.03808181,117,,660.9128,2.3804,675,9
97,-27.03808181,104,,645.5868,1.2058,675,10
114,-27.03808181,93,,579.5018,5.245,675,11
121,-27.03808181,75,,523.831,0,675,12
178,-27.03808181,153,,517.0116,0,675,13
148,-27.03808181,176,,713.3502,0,675,14
7,-27.03808181,178,,653.8646,0,675,15
2,-27.03808181,168,,636.8174,0,675,16
17,-27.03808181,116,,632.7596,4.1904,675,17
31,-27.03808181,41,,653.6376,4.7918,675,18
116,-27.03808181,146,,659.3432,0,675,19
118,-27.03808181,17,,660.698,0,675,20
149,-27.03808181,38,,637.635,6.3134,675,21
194,-27.03808181,154,,688.2168,6.6024,675,22
55,-27.03808181,167,,673.027,0,675,23
59,-27.03808181,96,,687.184,7.284,675,24
83,-27.03808181,119,,759.7668,0,675,25
111,-27.03808181,175,,640.3282,2.3,675,26
81,-27.03808181,156,,533.534,2.7492,675,27
97,-27.03808181,59,,880.4758,7.8644,675,28
27,-27.03808181,142,,663.519,0,675,29
80,-27.03808181,66,,938.105,0,675,30
70,-27.03808181,124,,670.0964,2.8234,675,31
61,-27.03808181,26,,730.2668,0,675,32
139,-27.03808181,58,,874.1824,0,675,33
137,-27.03808181,163,,660.5262,0,675,34
169,-27.03808181,131,,828.14,1.223,675,35
0,-27.03808181,127,,817.7278,0,675,36
68,-27.03808181,66,,700.2944,7.6,675,37
52,-27.03808181,144,,599.4842,0,675,38
183,-27.03808181,94,,575.0646,2.9438,675,39
57,-27.03808181,61,,642.624,0,675,40
94,-27.12270804,0,,978.6166,25.1444,676,1
174,-27.12270804,8,,517.2334,2.2166,676,2
97,-27.12270804,5,,1255.675,48.1688,676,3
103,-27.12270804,27,,656.9642,3.9528,676,4
143,-27.12270804,50,,609.7516,0,676,5
163,-27.12270804,70,,504.1416,4.735,676,6
162,-27.12270804,95,,714.6954,0.8176,676,7
138,-27.12270804,110,,749.4342,0,676,8
107,-27.12270804,117,,662.0932,1.1804,676,9
97,-27.12270804,104,,643.235,0,676,10
114,-27.12270804,93,,576.6758,0,676,11
121,-27.12270804,75,,523.7238,0,676,12
178,-27.12270804,153,,519.5732,2.5616,676,13
148,-27.12270804,176,,718.4834,5.1332,676,14
7,-27.12270804,178,,648.153,0,676,15
2,-27.12270804,168,,640.1866,3.3692,676,16
17,-27.12270804,116,,630.148,0,676,17
31,-27.12270804,41,,649.3458,0,676,18
116,-27.12270804,146,,660.25,0.9068,676,19
118,-27.12270804,17,,662.0542,1.3562,676,20
149,-27.12270804,38,,633.8186,0,676,21
194,-27.12270804,154,,682.8144,0,676,22
55,-27.12270804,167,,673.8342,0.8072,676,23
59,-27.12270804,96,,679.618,0,676,24
83,-27.12270804,119,,763.2192,3.4524,676,25
111,-27.12270804,175,,639.2344,0,676,26
81,-27.12270804,156,,536.6302,3.0962,676,27
97,-27.12270804,59,,872.6112,0,676,28
27,-27.12270804,142,,667.3514,3.8324,676,29
80,-27.12270804,66,,935.1648,0,676,30
70,-27.12270804,124,,669.0374,0,676,31
61,-27.12270804,26,,730.0784,0,676,32
139,-27.12270804,58,,878.314,4.1316,676,33
137,-27.12270804,163,,662.3952,1.869,676,34
169,-27.12270804,131,,833.54,5.4,676,35
0,-27.12270804,127,,818.9802,1.2524,676,36
68,-27.12270804,66,,697.4658,0,676,37
52,-27.12270804,144,,602.1084,2.6242,676,38
183,-27.12270804,94,,573.5188,0,676,39
57,-27.12270804,61,,645.324,2.7,676,40
94,-27.20733427,0,,995.9278,17.3112,677,1
174,-27.20733427,8,,514.8584,0,677,2
97,-27.20733427,5,,1329.1126,73.4376,677,3
103,-27.20733427,27,,662.7306,5.7664,677,4
143,-27.20733427,50,,612.6784,2.9268,677,5
163,-27.20733427,70,,505.0496,0.908,677,6
162,-27.20733427,95,,716.5574,1.862,677,7
138,-27.20733427,110,,749.3284,0,677,8
107,-27.20733427,117,,656.7986,0,677,9
97,-27.20733427,104,,642.3854,0,677,10
114,-27.20733427,93,,580.6482,3.9724,677,11
121,-27.20733427,75,,521.0762,0,677,12
178,-27.20733427,153,,518.7924,0,677,13
148,-27.20733427,176,,719.1084,0.625,677,14
7,-27.20733427,178,,648.8176,0.6646,677,15
2,-27.20733427,168,,637.3328,0,677,16
17,-27.20733427,116,,633.6116,3.4636,677,17
31,-27.20733427,41,,650.2062,0.8604,677,18
116,-27.20733427,146,,660.6024,0.3524,677,19
118,-27.20733427,17,,664.921,2.8668,677,20
149,-27.20733427,38,,634.7898,0.9712,677,21
194,-27.20733427,154,,678.431,0,677,22
55,-27.20733427,167,,674.8182,0.984,677,23
59,-27.20733427,96,,683.2288,3.6108,677,24
83,-27.20733427,119,,759.1526,0,677,25
111,-27.20733427,175,,642.272,3.0376,677,26
81,-27.20733427,156,,534.5264,0,677,27
97,-27.20733427,59,,873.503,0.8918,677,28
27,-27.20733427,142,,666.9056,0,677,29
80,-27.20733427,66,,930.5928,0,677,30
70,-27.20733427,124,,662.0856,0,677,31
61,-27.20733427,26,,728.9596,0,677,32
139,-27.20733427,58,,863.0582,0,677,33
137,-27.20733427,163,,658.207,0,677,34
169,-27.20733427,131,,830.46,0,677,35
0,-27.20733427,127,,815.718,0,677,36
68,-27.20733427,66,,699.3828,1.917,677,37
52,-27.20733427,144,,599.9204,0,677,38
183,-27.20733427,94,,577.2646,3.7458,677,39
57,-27.20733427,61,,639.612,0,677,40
94,-27.29196051,0,,1018.6834,22.7556,678,1
174,-27.29196051,8,,507.5974,0,678,2
97,-27.29196051,5,,1371.3376,42.225,678,3
103,-27.29196051,27,,662.962,0.2314,678,4
143,-27.29196051,50,,609.7392,0,678,5
163,-27.29196051,70,,504.6946,0,678,6
162,-27.29196051,95,,717.0478,0.4904,678,7
138,-27.29196051,110,,742.12,0,678,8
107,-27.29196051,117,,660.7866,3.988,678,9
97,-27.29196051,104,,639.9884,0,678,10
114,-27.29196051,93,,576.9086,0,678,11
121,-27.29196051,75,,522.6214,1.5452,678,12
178,-27.29196051,153,,512.7924,0,678,13
148,-27.29196051,176,,725.1,5.9916,678,14
7,-27.29196051,178,,657.9314,9.1138,678,15
2,-27.29196051,168,,636.5618,0,678,16
17,-27.29196051,116,,627.8422,0,678,17
31,-27.29196051,41,,651.2478,1.0416,678,18
116,-27.29196051,146,,671.0252,10.4228,678,19
118,-27.29196051,17,,660.6792,0,678,20
149,-27.29196051,38,,641.5486,6.7588,678,21
194,-27.29196051,154,,670.1976,0,678,22
55,-27.29196051,167,,673.0592,0,678,23
59,-27.29196051,96,,681.1378,0,678,24
83,-27.29196051,119,,761.8096,2.657,678,25
111,-27.29196051,175,,637.5782,0,678,26
81,-27.29196051,156,,534.6656,0.1392,678,27
97,-27.29196051,59,,868.1756,0,678,28
27,-27.29196051,142,,670.5542,3.6486,678,29
80,-27.29196051,66,,930.6782,0.0854,678,30
70,-27.29196051,124,,665.8214,3.7358,678,31
61,-27.29196051,26,,731.2204,2.2608,678,32
139,-27.29196051,58,,864.6558,1.5976,678,33
137,-27.29196051,163,,655.438,0,678,34
169,-27.29196051,131,,827.42,0,678,35
0,-27.29196051,127,,815.4262,0,678,36
68,-27.29196051,66,,689.2314,0,678,37
52,-27.29196051,144,,601.2192,1.2988,678,38
183,-27.29196051,94,,581.2314,3.9668,678,39
57,-27.29196051,61,,643.0096,3.3976,678,40
94,-27.37658674,0,,1048.6112,29.9278,679,1
174,-27.37658674,8,,507.0612,0,679,2
97,-27.37658674,5,,1402.6814,31.3438,679,3
103,-27.37658674,27,,670.0406,7.0786,679,4
143,-27.37658674,50,,609.1624,0,679,5
163,-27.37658674,70,,507.5014,2.8068,679,6
162,-27.37658674,95,,715.4096,0,679,7
138,-27.37658674,110,,737.4714,0,679,8
107,-27.37658674,117,,655.5534,0,679,9
97,-27.37658674,104,,641.165,1.1766,679,10
114,-27.37658674,93,,576.3018,0,679,11
121,-27.37658674,75,,518,0,679,12
178,-27.37658674,153,,508.9846,0,679,13
148,-27.37658674,176,,723.3416,0,679,14
7,-27.37658674,178,,658.3118,0.3804,679,15
2,-27.37658674,168,,638.3348,1.773,679,16
17,-27.37658674,116,,629.5884,1.7462,679,17
31,-27.37658674,41,,642.6792,0,679,18
116,-27.37658674,146,,677.9866,6.9614,679,19
118,-27.37658674,17,,664.9688,4.2896,679,20
149,-27.37658674,38,,640.8826,0,679,21
194,-27.37658674,154,,673.2858,3.0882,679,22
55,-27.37658674,167,,676.218,3.1588,679,23
59,-27.37658674,96,,676.7752,0,679,24
83,-27.37658674,119,,767.412,5.6024,679,25
111,-27.37658674,175,,632.3406,0,679,26
81,-27.37658674,156,,534.8808,0.2152,679,27
97,-27.37658674,59,,867.0612,0,679,28
27,-27.37658674,142,,671.78,1.2258,679,29
80,-27.37658674,66,,928.005,0,679,30
70,-27.37658674,124,,663.5608,0,679,31
61,-27.37658674,26,,728.8582,0,679,32
139,-27.37658674,58,,870.7698,6.114,679,33
137,-27.37658674,163,,659.3904,3.9524,679,34
169,-27.37658674,131,,830.4058,2.9858,679,35
0,-27.37658674,127,,813.741,0,679,36
68,-27.37658674,66,,682.3514,0,679,37
52,-27.37658674,144,,602.9264,1.7072,679,38
183,-27.37658674,94,,582.071,0.8396,679,39
57,-27.37658674,61,,640.869,0,679,40
94,-27.46121298,0,,1071.65,23.0388,680,1
174,-27.46121298,8,,507.8724,0.8112,680,2
97,-27.46121298,5,,1425.7688,23.0874,680,3
103,-27.46121298,27,,670.5102,0.4696,680,4
143,-27.46121298,50,,610.5302,1.3678,680,5
163,-27.46121298,70,,504.8386,0,680,6
162,-27.46121298,95,,713.1032,0,680,7
138,-27.46121298,110,,727.3886,0,680,8
107,-27.46121298,117,,652.567,0,680,9
97,-27.46121298,104,,636.4556,0,680,10
114,-27.46121298,93,,571.788,0,680,11
121,-27.46121298,75,,514.562,0,680,12
178,-27.46121298,153,,505.5556,0,680,13
148,-27.46121298,176,,723.0138,0,680,14
7,-27.46121298,178,,663.2588,4.947,680,15
2,-27.46121298,168,,650.0848,11.75,680,16
17,-27.46121298,116,,628.2268,0,680,17
31,-27.46121298,41,,637.85,0,680,18
116,-27.46121298,146,,683.066,5.0794,680,19
118,-27.46121298,17,,662.5814,0,680,20
149,-27.46121298,38,,637.9238,0,680,21
194,-27.46121298,154,,662.4858,0,680,22
55,-27.46121298,167,,672.6626,0,680,23
59,-27.46121298,96,,674.8536,0,680,24
83,-27.46121298,119,,776.4096,8.9976,680,25
111,-27.46121298,175,,627.7,0,680,26
81,-27.46121298,156,,533.1822,0,680,27
