Points0,Points1,Points2,,intensity,filtered,timeframe,cell,kmeans
178,-38.5,153,,533.9368,0.2366,548,13,0
148,-38.5,176,,616.9112,0,548,14,0
7,-38.5,178,,699.4274,0,548,15,0
2,-38.5,168,,676.406,0,548,16,0
17,-38.5,116,,656.1616,0,548,17,0
31,-38.5,41,,647.6144,1.7584,548,18,0
116,-38.5,146,,691.9204,0,548,19,0
118,-38.5,17,,715.973,0,548,20,0
149,-38.5,38,,671.0702,0,548,21,0
194,-38.5,154,,742.0262,13.3668,548,22,0
55,-38.5,167,,709.6802,0.0732,548,23,0
59,-38.5,96,,753.5104,1.7678,548,24,0
83,-38.5,119,,844.8426,0,548,25,0
111,-38.5,175,,602.0782,4.878,548,26,0
81,-38.5,156,,575.9546,0,548,27,0
97,-38.5,59,,905.0628,0,548,28,0
27,-38.5,142,,725.8562,0,548,29,0
80,-38.5,66,,1003.7132,3.0512,548,30,0
70,-38.5,124,,754.3198,0,548,31,0
61,-38.5,26,,763.6116,9.8028,548,32,0
139,-38.5,58,,888.7414,6.562,548,33,0
137,-38.5,163,,659.4998,0,548,34,0
169,-38.5,131,,662.9742,0,548,35,0
0,-38.5,127,,882.0722,10.0328,548,36,0
68,-38.5,66,,768.9116,0,548,37,0
52,-38.5,144,,648.4434,0,548,38,0
183,-38.5,94,,578.6958,0,548,39,0
57,-38.5,61,,667.5692,6.5762,548,40,0
94,-38.7,0,,909.1166,0,549,1,0
174,-38.7,8,,553.4222,0,549,2,0
97,-38.7,5,,908.875,17.6562,549,3,0
103,-38.7,27,,702.4942,0.0898,549,4,0
143,-38.7,50,,653.3232,3.841,549,5,0
163,-38.7,70,,535.9282,1.9484,549,6,0
162,-38.7,95,,745.7604,1.8698,549,7,0
138,-38.7,110,,792.5372,1.02,549,8,0
107,-38.7,117,,696.6162,1.3292,549,9,0
97,-38.7,104,,741.9796,0,549,10,0
114,-38.7,93,,635.2518,0,549,11,0
121,-38.7,75,,559.2978,0,549,12,0
178,-38.7,153,,533.5618,0,549,13,0
148,-38.7,176,,625.5278,8.6166,549,14,0
7,-38.7,178,,701.4844,2.057,549,15,0
2,-38.7,168,,677.6464,1.2404,549,16,0
17,-38.7,116,,656.8174,0.6558,549,17,0
31,-38.7,41,,644.827,0,549,18,0
116,-38.7,146,,696.0454,4.125,549,19,0
118,-38.7,17,,718.4668,2.4938,549,20,0
149,-38.7,38,,674.734,3.6638,549,21,0
194,-38.7,154,,741.131,0,549,22,0
55,-38.7,167,,709.073,0,549,23,0
59,-38.7,96,,755.8408,2.3304,549,24,0
83,-38.7,119,,846.1664,1.3238,549,25,0
111,-38.7,175,,604.6312,2.553,549,26,0
81,-38.7,156,,566.0102,0,549,27,0
97,-38.7,59,,911.6694,6.6066,549,28,0
27,-38.7,142,,728.1162,2.26,549,29,0
80,-38.7,66,,1007.7254,4.0122,549,30,0
70,-38.7,124,,748.5592,0,549,31,0
61,-38.7,26,,761.516,0,549,32,0
139,-38.7,58,,884.982,0,549,33,0
137,-38.7,163,,652.164,0,549,34,0
169,-38.7,131,,657.8056,0,549,35,0
0,-38.7,127,,884.9016,2.8294,549,36,0
68,-38.7,66,,767.3058,0,549,37,0
52,-38.7,144,,649.5036,1.0602,549,38,0
183,-38.7,94,,576.273,0,549,39,0
57,-38.7,61,,665.524,0,549,40,0
94,-38.9,0,,916.95,7.8334,550,1,0
174,-38.9,8,,548.9112,0,550,2,0
97,-38.9,5,,930.1814,21.3064,550,3,0
103,-38.9,27,,702.1168,0,550,4,0
143,-38.9,50,,655.5,2.1768,550,5,0
163,-38.9,70,,535.726,0,550,6,0
162,-38.9,95,,748.4192,2.6588,550,7,0
138,-38.9,110,,785.3058,0,550,8,0
107,-38.9,117,,705.8058,9.1896,550,9,0
97,-38.9,104,,732.1738,0,550,10,0
114,-38.9,93,,628.3224,0,550,11,0
121,-38.9,75,,561.5644,2.2666,550,12,0
178,-38.9,153,,534.2426,0.6808,550,13,0
148,-38.9,176,,629.4306,3.9028,550,14,0
7,-38.9,178,,706.4806,4.9962,550,15,0
2,-38.9,168,,677.6386,0,550,16,0
17,-38.9,116,,655.404,0,550,17,0
31,-38.9,41,,647.95,3.123,550,18,0
116,-38.9,146,,702.4794,6.434,550,19,0
118,-38.9,17,,718.5354,0.0686,550,20,1
149,-38.9,38,,671.666,0,550,21,1
194,-38.9,154,,736.1454,0,550,22,1
55,-38.9,167,,708.7658,0,550,23,1
59,-38.9,96,,751.2498,0,550,24,1
83,-38.9,119,,861.4094,15.243,550,25,1
111,-38.9,175,,596.1092,0,550,26,1
81,-38.9,156,,567.7342,1.724,550,27,1
97,-38.9,59,,905.3872,0,550,28,1
27,-38.9,142,,725.1932,0,550,29,1
80,-38.9,66,,998.1902,0,550,30,1
70,-38.9,124,,743.8466,0,550,31,1
61,-38.9,26,,758.855,0,550,32,1
139,-38.9,58,,902.5212,17.5392,550,33,1
137,-38.9,163,,655.2616,3.0976,550,34,1
169,-38.9,131,,662.5628,4.7572,550,35,1
0,-38.9,127,,872.4982,0,550,36,1
68,-38.9,66,,757.723,0,550,37,1
52,-38.9,144,,653.5772,4.0736,550,38,1
183,-38.9,94,,574.919,0,550,39,1
57,-38.9,61,,667.9716,2.4476,550,40,1
94,-39.1,0,,914.9054,0,551,1,0
174,-39.1,8,,545.639,0,551,2,1
97,-39.1,5,,938.9626,8.7812,551,3,1
103,-39.1,27,,702.3212,0.2044,551,4,0
143,-39.1,50,,648.066,0,551,5,1
163,-39.1,70,,536.4652,0.7392,551,6,1
162,-39.1,95,,743.4382,0,551,7,1
138,-39.1,110,,790.76,5.4542,551,8,0
107,-39.1,117,,707.8976,2.0918,551,9,1
97,-39.1,104,,728.755,0,551,10,4
114,-39.1,93,,625.1912,0,551,11,1
121,-39.1,75,,559.8262,0,551,12,0
178,-39.1,153,,529.8348,0,551,13,1
148,-39.1,176,,635.625,6.1944,551,14,0
7,-39.1,178,,707.206,0.7254,551,15,1
2,-39.1,168,,676.4732,0,551,16,1
17,-39.1,116,,656.1058,0.7018,551,17,1
31,-39.1,41,,642.0604,0,551,18,4
116,-39.1,146,,702.1908,0,551,19,3
118,-39.1,17,,715.9146,0,551,20,3
149,-39.1,38,,668.1464,0,551,21,3
194,-39.1,154,,738.5144,2.369,551,22,3
55,-39.1,167,,711.2034,2.4376,551,23,2
59,-39.1,96,,742.7998,0,551,24,1
83,-39.1,119,,869.1332,7.7238,551,25,1
111,-39.1,175,,603.881,7.7718,551,26,1
81,-39.1,156,,561.605,0,551,27,1
97,-39.1,59,,906.2502,0.863,551,28,1
27,-39.1,142,,723.8818,0,551,29,1
80,-39.1,66,,989.0426,0,551,30,1
70,-39.1,124,,737.2554,0,551,31,1
61,-39.1,26,,760.8434,1.9884,551,32,4
139,-39.1,58,,907.4758,4.9546,551,33,4
137,-39.1,163,,655.407,0.1454,551,34,2
169,-39.1,131,,666.5314,3.9686,551,35,1
0,-39.1,127,,876.4294,3.9312,551,36,1
68,-39.1,66,,758.7058,0.9828,551,37,1
52,-39.1,144,,656.6736,3.0964,551,38,1
183,-39.1,94,,572.0754,0,551,39,1
57,-39.1,61,,670.4954,2.5238,551,40,1
94,-39.3,0,,927.261,12.3556,552,1,1
174,-39.3,8,,547.0696,1.4306,552,2,1
97,-39.3,5,,952.3938,13.4312,552,3,1
103,-39.3,27,,700.2494,0,552,4,0
143,-39.3,50,,645.8196,0,552,5,2
163,-39.3,70,,534.9506,0,552,6,2
162,-39.3,95,,743.3318,0,552,7,2
138,-39.3,110,,795.6572,4.8972,552,8,2
107,-39.3,117,,713.0316,5.134,552,9,1
97,-39.3,104,,725.4674,0,552,10,1
114,-39.3,93,,625.9292,0.738,552,11,1
121,-39.3,75,,559.2738,0,552,12,1
178,-39.3,153,,528.229,0,552,13,1
148,-39.3,176,,632.4944,0,552,14,1
7,-39.3,178,,708.7728,1.5668,552,15,1
2,-39.3,168,,669.5808,0,552,16,1
17,-39.3,116,,649.7462,0,552,17,4
31,-39.3,41,,636.9376,0,552,18,4
116,-39.3,146,,698.3,0,552,19,4
118,-39.3,17,,707.5772,0,552,20,2
149,-39.3,38,,669.6226,1.4762,552,21,2
194,-39.3,154,,745.2716,6.7572,552,22,1
55,-39.3,167,,711.1624,0,552,23,1
59,-39.3,96,,732.4874,0,552,24,1
83,-39.3,119,,877.8048,8.6716,552,25,1
111,-39.3,175,,608.5154,4.6344,552,26,1
81,-39.3,156,,565.1568,3.5518,552,27,1
97,-39.3,59,,905.342,0,552,28,1
27,-39.3,142,,723.2924,0,552,29,1
80,-39.3,66,,988.0926,0,552,30,4
70,-39.3,124,,736.0804,0,552,31,2
61,-39.3,26,,767.8056,6.9622,552,32,4
139,-39.3,58,,915.6126,8.1368,552,33,4
137,-39.3,163,,651.807,0,552,34,4
169,-39.3,131,,664.2686,0,552,35,1
0,-39.3,127,,880.59,4.1606,552,36,1
68,-39.3,66,,743.0086,0,552,37,1
52,-39.3,144,,657.565,0.8914,552,38,1
183,-39.3,94,,568.5482,0,552,39,1
57,-39.3,61,,679.5764,9.081,552,40,1
94,-39.5,0,,915.4388,0,553,1,1
174,-39.5,8,,548.15,1.0804,553,2,1
97,-39.5,5,,943.9876,0,553,3,1
103,-39.5,27,,699.9056,0,553,4,0
143,-39.5,50,,648.4036,2.584,553,5,1
163,-39.5,70,,528.4404,0,553,6,1
162,-39.5,95,,746.1652,2.8334,553,7,1
138,-39.5,110,,795.243,0,553,8,1
107,-39.5,117,,699.7716,0,553,9,1
97,-39.5,104,,722.8178,0,553,10,0
114,-39.5,93,,628.25,2.3208,553,11,1
121,-39.5,75,,555.1906,0,553,12,0
178,-39.5,153,,533.4232,5.1942,553,13,1
148,-39.5,176,,629.4082,0,553,14,4
7,-39.5,178,,706.01,0,553,15,1
2,-39.5,168,,663.7846,0,553,16,1
17,-39.5,116,,649.0212,0,553,17,1
31,-39.5,41,,634.198,0,553,18,1
116,-39.5,146,,695.909,0,553,19,1
118,-39.5,17,,716.3542,8.777,553,20,1
149,-39.5,38,,677.932,8.3094,553,21,1
194,-39.5,154,,746.612,1.3404,553,22,0
55,-39.5,167,,713.8214,2.659,553,23,1
59,-39.5,96,,729.45,0,553,24,1
83,-39.5,119,,862.2572,0,553,25,1
111,-39.5,175,,606.2498,0,553,26,1
81,-39.5,156,,564.0682,0,553,27,1
97,-39.5,59,,910.4598,5.1178,553,28,0
27,-39.5,142,,722.5886,0,553,29,0
80,-39.5,66,,986.4048,0,553,30,1
70,-39.5,124,,728.5678,0,553,31,0
61,-39.5,26,,760.8114,0,553,32,0
139,-39.5,58,,898.8178,0,553,33,1
137,-39.5,163,,645.6,0,553,34,1
169,-39.5,131,,659.957,0,553,35,1
0,-39.5,127,,874.8556,0,553,36,1
68,-39.5,66,,749.0028,5.9942,553,37,1
52,-39.5,144,,654.6566,0,553,38,4
183,-39.5,94,,570.246,1.6978,553,39,4
57,-39.5,61,,674.1288,0,553,40,1
94,-39.7,0,,909.5554,0,554,1,4
174,-39.7,8,,549.875,1.725,554,2,1
97,-39.7,5,,921.7314,0,554,3,1
103,-39.7,27,,702.7798,2.8742,554,4,1
143,-39.7,50,,649.6304,1.2268,554,5,0
163,-39.7,70,,530.3886,1.9482,554,6,1
162,-39.7,95,,751.8398,5.6746,554,7,0
138,-39.7,110,,795.0686,0,554,8,1
107,-39.7,117,,705.5822,5.8106,554,9,0
97,-39.7,104,,722.5608,0,554,10,1
114,-39.7,93,,628.8206,0.5706,554,11,1
121,-39.7,75,,560.6072,5.4166,554,12,1
178,-39.7,153,,542.177,8.7538,554,13,1
148,-39.7,176,,636.4776,7.0694,554,14,1
7,-39.7,178,,701.3314,0,554,15,0
2,-39.7,168,,664.473,0.6884,554,16,0
17,-39.7,116,,650.2846,1.2634,554,17,1
31,-39.7,41,,633.5668,0,554,18,1
116,-39.7,146,,704.934,9.025,554,19,1
118,-39.7,17,,716.2896,0,554,20,1
149,-39.7,38,,678.8124,0.8804,554,21,1
194,-39.7,154,,747.2096,0.5976,554,22,4
55,-39.7,167,,711.5624,0,554,23,0
59,-39.7,96,,725.3178,0,554,24,1
83,-39.7,119,,870.343,8.0858,554,25,0
111,-39.7,175,,615.0092,8.7594,554,26,1
81,-39.7,156,,567.7518,3.6836,554,27,1
97,-39.7,59,,904.3824,0,554,28,0
27,-39.7,142,,724.858,2.2694,554,29,0
80,-39.7,66,,981.5792,0,554,30,4
70,-39.7,124,,734.6052,6.0374,554,31,1
61,-39.7,26,,770.9998,10.1884,554,32,0
139,-39.7,58,,897.6886,0,554,33,1
137,-39.7,163,,648.2452,2.6452,554,34,0
169,-39.7,131,,665.457,5.5,554,35,1
0,-39.7,127,,878.2622,3.4066,554,36,0
68,-39.7,66,,750.52,1.5172,554,37,1
52,-39.7,144,,658.5302,3.8736,554,38,4
183,-39.7,94,,576.8314,6.5854,554,39,1
57,-39.7,61,,676.5978,2.469,554,40,1
94,-39.9,0,,921.0776,11.5222,555,1,1
174,-39.9,8,,559.425,9.55,555,2,0
97,-39.9,5,,927.0376,5.3062,555,3,1
103,-39.9,27,,705.7078,2.928,555,4,0
143,-39.9,50,,652.0286,2.3982,555,5,1
163,-39.9,70,,529.6628,0,555,6,1
162,-39.9,95,,750.2048,0,555,7,1
138,-39.9,110,,805.4544,10.3858,555,8,1
107,-39.9,117,,701.9144,0,555,9,1
97,-39.9,104,,729.6308,7.07,555,10,1
114,-39.9,93,,635.3086,6.488,555,11,0
121,-39.9,75,,567.2478,6.6406,555,12,4
178,-39.9,153,,549.525,7.348,555,13,1
148,-39.9,176,,639.9748,3.4972,555,14,1
7,-39.9,178,,695.3176,0,555,15,1
2,-39.9,168,,663.3326,0,555,16,1
17,-39.9,116,,654.073,3.7884,555,17,1
31,-39.9,41,,641.8376,8.2708,555,18,1
116,-39.9,146,,703.791,0,555,19,4
118,-39.9,17,,721.2646,4.975,555,20,4
149,-39.9,38,,689.633,10.8206,555,21,0
194,-39.9,154,,743.9142,0,555,22,1
55,-39.9,167,,710.3928,0,555,23,0
59,-39.9,96,,733.7392,8.4214,555,24,0
83,-39.9,119,,854.612,0,555,25,1
111,-39.9,175,,628.2062,13.197,555,26,1
81,-39.9,156,,563.2556,0,555,27,1
97,-39.9,59,,915.5,11.1176,555,28,1
27,-39.9,142,,726.3666,1.5086,555,29,1
80,-39.9,66,,980.912,0,555,30,1
70,-39.9,124,,741.598,6.9928,555,31,1
61,-39.9,26,,779.7534,8.7536,555,32,0
139,-39.9,58,,890.8456,0,555,33,1
137,-39.9,163,,650.6786,2.4334,555,34,0
169,-39.9,131,,666.9542,1.4972,555,35,1
0,-39.9,127,,885.1082,6.846,555,36,0
68,-39.9,66,,759.4514,8.9314,555,37,1
52,-39.9,144,,654.553,0,555,38,4
183,-39.9,94,,580.4,3.5686,555,39,1
57,-39.9,61,,675.774,0,555,40,1
94,-40.1,0,,927.1666,6.089,556,1,1
174,-40.1,8,,570.186,10.761,556,2,0
97,-40.1,5,,930.2812,3.2436,556,3,1
103,-40.1,27,,708.0944,2.3866,556,4,1
143,-40.1,50,,655.9214,3.8928,556,5,0
163,-40.1,70,,528.7864,0,556,6,1
162,-40.1,95,,753.7858,3.581,556,7,1
138,-40.1,110,,814.8172,9.3628,556,8,1
107,-40.1,117,,709.3158,7.4014,556,9,1
97,-40.1,104,,731.8394,2.2086,556,10,1
114,-40.1,93,,633.1414,0,556,11,1
121,-40.1,75,,574.024,6.7762,556,12,4
178,-40.1,153,,554.6886,5.1636,556,13,0
148,-40.1,176,,640.1276,0.1528,556,14,0
7,-40.1,178,,698.1412,2.8236,556,15,0
2,-40.1,168,,668.621,5.2884,556,16,0
17,-40.1,116,,658.198,4.125,556,17,1
31,-40.1,41,,653.571,11.7334,556,18,1
116,-40.1,146,,714.9228,11.1318,556,19,1
118,-40.1,17,,728.4896,7.225,556,20,0
149,-40.1,38,,692.468,2.835,556,21,4
194,-40.1,154,,731.2214,0,556,22,4
55,-40.1,167,,704.9428,0,556,23,1
59,-40.1,96,,734.1268,0.3876,556,24,0
83,-40.1,119,,853.3168,0,556,25,1
111,-40.1,175,,635.103,6.8968,556,26,1
81,-40.1,156,,561.4,0,556,27,0
97,-40.1,59,,920.8338,5.3338,556,28,4
27,-40.1,142,,729.9818,3.6152,556,29,1
80,-40.1,66,,980.4938,0,556,30,0
70,-40.1,124,,753.0462,11.4482,556,31,1
61,-40.1,26,,789.0868,9.3334,556,32,1
139,-40.1,58,,893.7418,2.8962,556,33,1
137,-40.1,163,,651.7618,1.0832,556,34,1
169,-40.1,131,,669.457,2.5028,556,35,1
0,-40.1,127,,879.541,0,556,36,1
68,-40.1,66,,756.86,0,556,37,1
52,-40.1,144,,653.2216,0,556,38,1
183,-40.1,94,,585.5686,5.1686,556,39,1
57,-40.1,61,,670.9262,0,556,40,1
94,-40.3,0,,919.4222,0,557,1,1
174,-40.3,8,,573.9888,3.8028,557,2,1
97,-40.3,5,,918.2938,0,557,3,1
103,-40.3,27,,708.1146,0.0202,557,4,1
143,-40.3,50,,660.1696,4.2482,557,5,1
163,-40.3,70,,533.964,5.1776,557,6,0
162,-40.3,95,,757.916,4.1302,557,7,1
138,-40.3,110,,812.3572,0,557,8,1
107,-40.3,117,,704.2014,0,557,9,0
97,-40.3,104,,728.9284,0,557,10,0
114,-40.3,93,,630.5568,0,557,11,1
121,-40.3,75,,580.2216,6.1976,557,12,1
178,-40.3,153,,561.4828,6.7942,557,13,1
148,-40.3,176,,639.2582,0,557,14,1
7,-40.3,178,,695.6804,0,557,15,1
2,-40.3,168,,675.0884,6.4674,557,16,1
17,-40.3,116,,666.869,8.671,557,17,1
31,-40.3,41,,660.123,6.552,557,18,1
116,-40.3,146,,715.8228,0.9,557,19,1
118,-40.3,17,,738.427,9.9374,557,20,1
149,-40.3,38,,691.8722,0,557,21,0
194,-40.3,154,,725.3666,0,557,22,1
55,-40.3,167,,705.091,0.1482,557,23,0
59,-40.3,96,,742.5732,8.4464,557,24,1
83,-40.3,119,,852.3168,0,557,25,1
111,-40.3,175,,643.8562,8.7532,557,26,1
81,-40.3,156,,562.7798,1.3798,557,27,4
97,-40.3,59,,921.0902,0.2564,557,28,4
27,-40.3,142,,733.6608,3.679,557,29,4
80,-40.3,66,,981.8414,1.3476,557,30,4
70,-40.3,124,,763.6104,10.5642,557,31,0
61,-40.3,26,,783.623,0,557,32,1
139,-40.3,58,,894.6734,0.9316,557,33,1
137,-40.3,163,,653.8214,2.0596,557,34,1
169,-40.3,131,,666.4856,0,557,35,1
0,-40.3,127,,875.9706,0,557,36,1
68,-40.3,66,,756.5114,0,557,37,0
52,-40.3,144,,652.006,0,557,38,1
183,-40.3,94,,593.6644,8.0958,557,39,1
57,-40.3,61,,670.25,0,557,40,0
94,-40.5,0,,928.4778,9.0556,558,1,1
174,-40.5,8,,573.7944,0,558,2,1
97,-40.5,5,,928.1376,9.8438,558,3,1
103,-40.5,27,,712.7348,4.6202,558,4,1
143,-40.5,50,,663.1536,2.984,558,5,1
163,-40.5,70,,536.645,2.681,558,6,1
162,-40.5,95,,755.6112,0,558,7,1
138,-40.5,110,,814.0028,1.6456,558,8,1
107,-40.5,117,,718.6826,14.4812,558,9,1
97,-40.5,104,,729.664,0.7356,558,10,1
114,-40.5,93,,630.5172,0,558,11,0
121,-40.5,75,,584.9144,4.6928,558,12,0
178,-40.5,153,,558.4308,0,558,13,0
148,-40.5,176,,652.3026,13.0444,558,14,0
7,-40.5,178,,703.6314,7.951,558,15,4
2,-40.5,168,,678.821,3.7326,558,16,0
17,-40.5,116,,668.6036,1.7346,558,17,1
31,-40.5,41,,660.7564,0.6334,558,18,4
116,-40.5,146,,726.0502,10.2274,558,19,4
118,-40.5,17,,732.8686,0,558,20,4
149,-40.5,38,,690.3464,0,558,21,2
194,-40.5,154,,712.8238,0,558,22,2
55,-40.5,167,,705.2018,0.1108,558,23,2
59,-40.5,96,,742.5732,0,558,24,2
83,-40.5,119,,868.2216,15.9048,558,25,2
111,-40.5,175,,643.8906,0.0344,558,26,2
81,-40.5,156,,560.962,0,558,27,2
97,-40.5,59,,924.695,3.6048,558,28,2
27,-40.5,142,,737.1942,3.5334,558,29,2
80,-40.5,66,,987.3854,5.544,558,30,2
70,-40.5,124,,779.3622,15.7518,558,31,2
61,-40.5,26,,786.3998,2.7768,558,32,0
139,-40.5,58,,909.0986,14.4252,558,33,2
137,-40.5,163,,663.7714,9.95,558,34,0
169,-40.5,131,,677.3514,10.8658,558,35,4
0,-40.5,127,,876.3738,0.4032,558,36,1
68,-40.5,66,,753.18,0,558,37,4
52,-40.5,144,,655.053,3.047,558,38,1
183,-40.5,94,,598.0082,4.3438,558,39,1
57,-40.5,61,,669.7786,0,558,40,1
94,-40.7,0,,935.3834,6.9056,559,1,1
174,-40.7,8,,572.0526,0,559,2,1
97,-40.7,5,,948.2438,20.1062,559,3,1
103,-40.7,27,,711.7102,0,559,4,0
143,-40.7,50,,661.7572,0,559,5,1
163,-40.7,70,,532.8586,0,559,6,4
162,-40.7,95,,752.5174,0,559,7,1
138,-40.7,110,,816.5772,2.5744,559,8,1
107,-40.7,117,,712.463,0,559,9,1
97,-40.7,104,,728.4582,0,559,10,0
114,-40.7,93,,631.519,1.0018,559,11,1
121,-40.7,75,,586.493,1.5786,559,12,0
178,-40.7,153,,554.2462,0,559,13,0
148,-40.7,176,,648.161,0,559,14,4
7,-40.7,178,,701.9766,0,559,15,1
2,-40.7,168,,674.9576,0,559,16,1
17,-40.7,116,,665.073,0,559,17,1
31,-40.7,41,,662.2084,1.452,559,18,1
116,-40.7,146,,715.466,0,559,19,1
118,-40.7,17,,728.7894,0,559,20,1
149,-40.7,38,,692.9918,2.6454,559,21,1
194,-40.7,154,,713.2382,0.4144,559,22,1
55,-40.7,167,,711.6466,6.4448,559,23,1
59,-40.7,96,,743.4912,0.918,559,24,1
83,-40.7,119,,853.8692,0,559,25,1
111,-40.7,175,,638,0,559,26,1
81,-40.7,156,,564.4252,3.4632,559,27,1
97,-40.7,59,,923.7852,0,559,28,1
27,-40.7,142,,738.3924,1.1982,559,29,0
80,-40.7,66,,989.6256,2.2402,559,30,1
70,-40.7,124,,779.7872,0.425,559,31,1
61,-40.7,26,,786.1622,0,559,32,1
139,-40.7,58,,908.5038,0,559,33,1
137,-40.7,163,,662.9144,0,559,34,1
169,-40.7,131,,671.1858,0,559,35,1
0,-40.7,127,,876.2,0,559,36,0
68,-40.7,66,,757.9028,4.7228,559,37,1
52,-40.7,144,,651.1,0,559,38,1
183,-40.7,94,,599.0374,1.0292,559,39,1
57,-40.7,61,,667.4072,0,559,40,1
94,-40.9,0,,915.5778,0,560,1,1
174,-40.9,8,,569.0748,0,560,2,1
97,-40.9,5,,941.3562,0,560,3,1
103,-40.9,27,,712.899,1.1888,560,4,1
143,-40.9,50,,664.5,2.7428,560,5,1
163,-40.9,70,,529.663,0,560,6,1
162,-40.9,95,,753.0492,0.5318,560,7,1
138,-40.9,110,,806.0142,0,560,8,0
107,-40.9,117,,712.7744,0.3114,560,9,1
97,-40.9,104,,725.6786,0,560,10,1
114,-40.9,93,,628.6828,0,560,11,1
121,-40.9,75,,579.9144,0,560,12,0
178,-40.9,153,,551.5192,0,560,13,1
148,-40.9,176,,648.6832,0.5222,560,14,1
7,-40.9,178,,705.1492,3.1726,560,15,0
2,-40.9,168,,680.0154,5.0578,560,16,1
17,-40.9,116,,665.7806,0.7076,560,17,0
31,-40.9,41,,656.6834,0,560,18,1
116,-40.9,146,,719.9704,4.5044,560,19,1
118,-40.9,17,,725.9374,0,560,20,1
149,-40.9,38,,688.7548,0,560,21,1
194,-40.9,154,,717.893,4.6548,560,22,1
55,-40.9,167,,709.609,0,560,23,4
59,-40.9,96,,736.609,0,560,24,1
83,-40.9,119,,852.8334,0,560,25,0
111,-40.9,175,,632.8124,0,560,26,1
81,-40.9,156,,566.8302,2.405,560,27,1
97,-40.9,59,,925.2934,1.5082,560,28,1
27,-40.9,142,,737.362,0,560,29,1
80,-40.9,66,,982.4854,0,560,30,1
70,-40.9,124,,776.8194,0,560,31,0
61,-40.9,26,,781.0202,0,560,32,0
139,-40.9,58,,893.5722,0,560,33,1
137,-40.9,163,,659.1406,0,560,34,4
169,-40.9,131,,670.763,0,560,35,1
0,-40.9,127,,878.4098,2.2098,560,36,1
68,-40.9,66,,760.3972,2.4944,560,37,1
52,-40.9,144,,652.0446,0.9446,560,38,4
183,-40.9,94,,599.9666,0.9292,560,39,1
57,-40.9,61,,670.7524,3.3452,560,40,1
94,-41.1,0,,918.9222,3.3444,561,1,1
174,-41.1,8,,569.8888,0.814,561,2,4
97,-41.1,5,,939.8062,0,561,3,1
103,-41.1,27,,713.3102,0.4112,561,4,4
143,-41.1,50,,668.0536,3.5536,561,5,1
163,-41.1,70,,529.6068,0,561,6,0
162,-41.1,95,,755.8778,2.8286,561,7,1
138,-41.1,110,,795.5114,0,561,8,1
107,-41.1,117,,708.7534,0,561,9,1
97,-41.1,104,,726.0028,0.3242,561,10,4
114,-41.1,93,,627.2914,0,561,11,0
121,-41.1,75,,576.7406,0,561,12,1
178,-41.1,153,,552.4672,0.948,561,13,1
148,-41.1,176,,652.4638,3.7806,561,14,0
7,-41.1,178,,705.508,0.3588,561,15,0
2,-41.1,168,,674,0,561,16,1
17,-41.1,116,,664.9864,0,561,17,0
31,-41.1,41,,651.5376,0,561,18,1
116,-41.1,146,,713.3592,0,561,19,1
118,-41.1,17,,718.602,0,561,20,1
149,-41.1,38,,695.392,6.6372,561,21,4
194,-41.1,154,,729.5596,11.6666,561,22,1
55,-41.1,167,,717.1608,7.5518,561,23,1
59,-41.1,96,,742.2394,5.6304,561,24,1
83,-41.1,119,,845.6,0,561,25,1
111,-41.1,175,,634.2,1.3876,561,26,1
81,-41.1,156,,566.1618,0,561,27,1
97,-41.1,59,,927.7612,2.4678,561,28,1
27,-41.1,142,,733.5068,0,561,29,4
80,-41.1,66,,985.6976,3.2122,561,30,1
70,-41.1,124,,766.8678,0,561,31,0
61,-41.1,26,,778.0376,0,561,32,0
139,-41.1,58,,891.3822,0,561,33,1
137,-41.1,163,,663.3478,4.2072,561,34,1
169,-41.1,131,,671.9544,1.1914,561,35,1
0,-41.1,127,,876.4328,0,561,36,0
68,-41.1,66,,761.2342,0.837,561,37,1
52,-41.1,144,,651.0242,0,561,38,4
183,-41.1,94,,595.7124,0,561,39,1
57,-41.1,61,,673.8786,3.1262,561,40,0
94,-41.3,0,,926.1332,7.211,562,1,1
174,-41.3,8,,573.661,3.7722,562,2,1
97,-41.3,5,,940.5436,0.7374,562,3,1
103,-41.3,27,,717.499,4.1888,562,4,1
143,-41.3,50,,668.3286,0.275,562,5,1
163,-41.3,70,,527.9056,0,562,6,1
162,-41.3,95,,754.9,0,562,7,1
138,-41.3,110,,799.4856,3.9742,562,8,1
107,-41.3,117,,714.597,5.8436,562,9,0
97,-41.3,104,,732.4538,6.451,562,10,1
114,-41.3,93,,632.8432,5.5518,562,11,0
121,-41.3,75,,568.0548,0,562,12,1
178,-41.3,153,,551.1096,0,562,13,1
148,-41.3,176,,655.1692,2.7054,562,14,1
7,-41.3,178,,704.8844,0,562,15,1
2,-41.3,168,,678.1826,4.1826,562,16,1
17,-41.3,116,,659.5364,0,562,17,1
31,-41.3,41,,652.9168,1.3792,562,18,0
116,-41.3,146,,712.0978,0,562,19,1
118,-41.3,17,,717.6812,0,562,20,0
149,-41.3,38,,702.229,6.837,562,21,0
194,-41.3,154,,729.593,0.0334,562,22,1
55,-41.3,167,,711.7394,0,562,23,1
59,-41.3,96,,738.7966,0,562,24,0
83,-41.3,119,,843.6284,0,562,25,1
111,-41.3,175,,626.678,0,562,26,1
81,-41.3,156,,565.6022,0,562,27,4
